"SVCCD","Description","PRICE1","As of Date"
"1610076","LE-HIP PV UNMIN4V DR",998.52,"2/5/2019"
"1610077","LE-HIP PLV BI 2V DR ",1320.76,"2/5/2019"
"1610078","LE-HIP PV BI3OR4V DR",1320.76,"2/5/2019"
"1610080","IR-ARTHROGRAM HIP DR",2017.02,"2/5/2019"
"1610082","LE-FEMUR 2V DR      ",1011.89,"2/5/2019"
"1610083","LE-KNEE 1 TO 2V DR  ",718.60,"2/5/2019"
"1610084","LE-KNEE 3V DR       ",829.07,"2/5/2019"
"1610085","LE-KNEE 4V PLUS DR  ",829.07,"2/5/2019"
"1610087","LE-TIB FIB 2V DR    ",689.98,"2/5/2019"
"1610089","LE-ANKLE 2V DR      ",689.98,"2/5/2019"
"1610090","LE-ANKLE 3VPLUS DR  ",933.92,"2/5/2019"
"1610091","LE-FOOT 2V DR       ",689.98,"2/5/2019"
"1610092","LE-FOOT 3V PLUS DR  ",757.86,"2/5/2019"
"1610093","LE-CALCANEUS 2PLS DR",689.98,"2/5/2019"
"1610094","LE-TOE S 2VPLUS DR  ",506.00,"2/5/2019"
"1610095","CH-ABD SER PA CXR DR",1291.79,"2/5/2019"
"1610097","FL-SMALL BOWEL DR   ",2084.23,"2/5/2019"
"1610106","FL-CYSTOGRM 3VPLS DR",1372.38,"2/5/2019"
"1610112","IR-HYSTERSALPINGO DR",1590.24,"2/5/2019"
"1610114","FL-FLUORO 1 HOUR DR ",1294.77,"2/5/2019"
"1610116","IR-FISTULOGRAM DR   ",1157.39,"2/5/2019"
"1610122","BONE AGE STUDY DR   ",544.81,"2/5/2019"
"1610125","BNE SRVY CMP METS DR",2638.76,"2/5/2019"
"1610126","BONE SRVY INFANT DR ",660.67,"2/5/2019"
"1610132","UE-SHOULDER 2V BI DR",2247.01,"2/5/2019"
"1610134","UE-ELBOW 2VW BI DR  ",1380.63,"2/5/2019"
"1610136","UE-FOREARM 2VW BI DR",1380.63,"2/5/2019"
"1610138","UE-WRIST 2VW BI DR  ",1380.63,"2/5/2019"
"1610139","UE-WRIST 3VW BI DR  ",1859.04,"2/5/2019"
"1610140","UE-HAND 2VWS BI DR  ",1232.38,"2/5/2019"
"1610141","UE-HAND 3VWS BI DR  ",1356.47,"2/5/2019"
"1610142","UE-FINGER 2 VW BI DR",1010.86,"2/5/2019"
"1610144","LE-FEMUR 2VW BI DR  ",2023.55,"2/5/2019"
"1610145","LE-KNEE1TO2V BI DR  ",1438.21,"2/5/2019"
"1610146","LE-KNEE 3VWS BI DR  ",1657.55,"2/5/2019"
"1610147","LE-KNEE 4VWPLS BI DR",1867.97,"2/5/2019"
"1610148","LE-TIB FIB 2V BI DR ",1380.63,"2/5/2019"
"1610150","LE-ANKLE 2VW BI DR  ",1380.63,"2/5/2019"
"1610151","LE-ANKLE 3VWS BI DR ",1867.97,"2/5/2019"
"1610152","LE-FOOT 2VWS BI DR  ",1380.63,"2/5/2019"
"1610153","LE-FOOT 3VWPLS BI DR",1507.36,"2/5/2019"
"1610163","CH-CHEST 1V DR      ",414.08,"2/5/2019"
"1610164","CH-CHEST 2V DR      ",620.94,"2/5/2019"
"1610167","CH-ABDOMEN 1 VIEW DR",689.98,"2/5/2019"
"1610169","CH-ABDOMEN 3VWS DR  ",1193.00,"2/5/2019"
"1612117","HE-SKULL LIMITED CR ",1080.25,"2/5/2019"
"1612126","SP-NECK SOFT TISS CR",731.50,"2/5/2019"
"1612134","CH-RIBS UNILAT CR   ",1083.25,"2/5/2019"
"1612135","CH-RIB UNI PA CXR CR",1543.75,"2/5/2019"
"1612136","CH-RIBS BILATERAL CR",1476.25,"2/5/2019"
"1612138","CH-STERNUM CR       ",1083.25,"2/5/2019"
"1612141","SP-SPINE SNGL VW CR ",731.50,"2/5/2019"
"1612142","SP-CERV SP 2TO3VW CR",1080.25,"2/5/2019"
"1612146","SP-T SPINE 2 VIEW CR",1080.25,"2/5/2019"
"1612147","SP-T SPINE 3 VIEW CR",1180.50,"2/5/2019"
"1612151","SP-LS SPN 2 TO 3V CR",1080.25,"2/5/2019"
"1612152","SP-LS SPNE 4VPLUS CR",1534.75,"2/5/2019"
"1612157","SP-SCRM COCCYX 2V CR",1072.50,"2/5/2019"
"1612158","IR-MYELO CERVICAL   ",3794.50,"2/5/2019"
"1612160","IR-MYELO LUMBAR     ",6431.50,"2/5/2019"
"1612164","UE-CLAVICLE CR      ",719.00,"2/5/2019"
"1612165","UE-SCAPULA CR       ",1072.50,"2/5/2019"
"1612166","UE-SHOULDER 1V CR   ",719.00,"2/5/2019"
"1612167","UE-SHLDR 2VW PLUS CR",1191.25,"2/5/2019"
"1612168","UE-AC JTS BILAT CR  ",1250.50,"2/5/2019"
"1612169","UE-HUMERUS CR       ",731.50,"2/5/2019"
"1612170","UE-ELBOW 2V CR      ",731.50,"2/5/2019"
"1612171","UE-ELBOW 3V CR      ",984.75,"2/5/2019"
"1612172","UE-FOREARM 2V CR    ",731.50,"2/5/2019"
"1612174","UE-WRIST 2V CR      ",731.50,"2/5/2019"
"1612175","UE-WRIST 3V PLUS CR ",984.75,"2/5/2019"
"1612176","UE-HAND 2V CR       ",653.50,"2/5/2019"
"1612177","UE-HAND 3V CR       ",719.00,"2/5/2019"
"1612178","UE-FINGER S 2VPLS CR",536.25,"2/5/2019"
"1612179","LE-HIP UNILAT 1V CR ",553.25,"2/5/2019"
"1612184","LE-FEMUR 2V CR      ",1072.50,"2/5/2019"
"1612185","LE-KNEE 1 TO 2V CR  ",761.75,"2/5/2019"
"1612186","LE-KNEE 3V CR       ",878.75,"2/5/2019"
"1612187","LE-KNEE 4V PLUS CR  ",878.75,"2/5/2019"
"1612189","LE-TIB FIB 2V CR    ",731.50,"2/5/2019"
"1612191","LE-ANKLE 2V CR      ",731.50,"2/5/2019"
"1612192","LE-ANKLE 3VPLUS CR  ",990.00,"2/5/2019"
"1612193","LE-FOOT 2V CR       ",731.50,"2/5/2019"
"1612194","LE-FOOT 3V PLUS CR  ",803.25,"2/5/2019"
"1612195","LE-CALCANEUS 2PLS CR",731.50,"2/5/2019"
"1612196","LE-TOE S 2VPLUS CR  ",536.25,"2/5/2019"
"1612197","CH-ABDOMEN 1 VIEW CR",731.50,"2/5/2019"
"1612199","CH-ABDOMEN 3VWS CR  ",1264.50,"2/5/2019"
"1612200","CH-ABD SER PA CXR CR",1369.25,"2/5/2019"
"1612203","FL-ESOPHAGUS        ",1327.00,"2/5/2019"
"1612207","FL-GI SERIES W KUB  ",2209.25,"2/5/2019"
"1612208","FL-GI W SM BOWEL    ",2903.00,"2/5/2019"
"1612209","FL-GI SERIES AIR    ",2209.25,"2/5/2019"
"1612215","FL-BARIUM ENEMA     ",2397.75,"2/5/2019"
"1612216","FL-BARIUM ENEMA AIR ",2617.25,"2/5/2019"
"1612220","SU-CHOLE W GRAMS    ",1882.75,"2/5/2019"
"1612226","FL-ENDO BIL PANC    ",2456.25,"2/5/2019"
"1612227","FL-GI TUBE PLACEMENT",694.50,"2/5/2019"
"1612252","FL-FLUORO 1 HOUR CR ",1372.50,"2/5/2019"
"1612256","BONE AGE STUDY CR   ",577.50,"2/5/2019"
"1612259","BNE SRVY CMP METS CR",2797.00,"2/5/2019"
"1612262","DEXA AXIAL          ",1313.75,"2/5/2019"
"1612283","IR-ARTHROGRAM SI JTS",2204.75,"2/5/2019"
"1612286","CH-CHEST 1V CR      ",439.00,"2/5/2019"
"1612288","CH-CHEST 2V CR      ",658.25,"2/5/2019"
"1612314","LE-KNEE 1TO2V BI CR ",1524.50,"2/5/2019"
"1612333","BR-DIG MAMMO SCRN BI",701.25,"2/5/2019"
"1612334","BR-DIG MAMMO BILAT  ",816.75,"2/5/2019"
"1612335","BR-DIG MAMMO UNILAT ",681.00,"2/5/2019"
"1612342","FL-FLUORO CVAD ANY  ",1636.00,"2/5/2019"
"1612348","LE-PELVIS CR        ",877.25,"2/5/2019"
"1612353","FL-NEDL GUIDE FLUORO",1282.50,"2/5/2019"
"1612361","BR-DIG MAMMO SCRN UN",701.25,"2/5/2019"
"1612374","IR-EXAM G COLON TUBE",633.42,"2/5/2019"
"1612397","SP-CERV SP 4TO5VW CR",1542.25,"2/5/2019"
"1612398","SP-CRV SPNE 6VPLS CR",1841.00,"2/5/2019"
"1612410","BR-BRST BX LOC CLP 1",3789.75,"2/5/2019"
"1612422","IR-ANGIO EXTREM UNI ",7088.75,"2/5/2019"
"1612434","IR-DEST C T FACT JNT",4694.75,"2/5/2019"
"1612435","IR-DEST L S FAC JNT ",4694.75,"2/5/2019"
"1612452","SP-ENT SPN 2OR3 V CR",1424.75,"2/5/2019"
"1612456","LE-HIP PV UN2OR3V CR",705.50,"2/5/2019"
"1621510","US-HEAD NECK SFT TIS",1497.75,"2/5/2019"
"1621511","US-CHEST MEDIASTINUM",1409.75,"2/5/2019"
"1621513","US-ABDOMEN COMP WO  ",2611.25,"2/5/2019"
"1621514","US-ABDOMEN LTD WO   ",1628.75,"2/5/2019"
"1621515","US-ABDOMEN RETROPER ",2250.00,"2/5/2019"
"1621516","US-ABDOMEN RETRO LMT",1770.00,"2/5/2019"
"1621518","US-SPINAL CANAL     ",2061.75,"2/5/2019"
"1621519","US-PELVIS PREG      ",1584.25,"2/5/2019"
"1621521","US-PELVIS PREG LTD  ",906.00,"2/5/2019"
"1621522","US-PLV PREG FU ABD  ",906.00,"2/5/2019"
"1621523","US-FETAL BIO W NST  ",2545.50,"2/5/2019"
"1621524","US-FETAL BIO NONST  ",1584.25,"2/5/2019"
"1621529","US-TRANSVAGINAL     ",2061.75,"2/5/2019"
"1621531","US-PELVIS NON OB    ",2061.75,"2/5/2019"
"1621532","US-PELVIS NON OB FU ",1566.75,"2/5/2019"
"1621533","US-SCROTUM          ",1810.75,"2/5/2019"
"1621534","US-TRANSRECTAL      ",1974.25,"2/5/2019"
"1621543","US-GUIDE NEEDLE PLAC",1587.50,"2/5/2019"
"1621561","US-ABD RETROPER DPLX",1065.25,"2/5/2019"
"1621567","US-DPLX SCAN ART CMP",1049.50,"2/5/2019"
"1621575","US-PELV PREG 14 WKS ",1791.75,"2/5/2019"
"1621579","US-PLV PRG TRNSV    ",2061.75,"2/5/2019"
"1621585","US-UMBIL ARTER ECHO ",338.50,"2/5/2019"
"1621596","US-ABDOMN AAA SCREEN",371.98,"2/5/2019"
"1621616","US-EXT COMP JNT UNI ",1610.75,"2/5/2019"
"1621618","US-EXT LTD JNT UNI  ",805.25,"2/5/2019"
"1621623","US-ABD PARACEN W IMG",2157.25,"2/5/2019"
"1621627","US-BRST BX LOC CLP 1",3770.25,"2/5/2019"
"1621628","US-PLC LOC DVCE 1ST ",1849.00,"2/5/2019"
"1621638","US-BREAST COMPLETE  ",1215.75,"2/5/2019"
"1621639","US-BREAST LIMITED   ",1215.75,"2/5/2019"
"1630001","CT-ABSC DRN CATH PLA",4406.75,"2/5/2019"
"1630007","CT-ABD PELVIS WO    ",4406.75,"2/5/2019"
"1630008","CT-ABD PELVIS W     ",5036.25,"2/5/2019"
"1630009","CT-ABD PELVIS WWO   ",6200.25,"2/5/2019"
"1630010","CT-TRANSEPI INJ L S ",2585.00,"2/5/2019"
"1630012","CT-PARV INJ L-S L1  ",2585.00,"2/5/2019"
"1630014","CTA-ABDOMEN PELVIS  ",10695.75,"2/5/2019"
"1630021","CT-TRANSEPI INJ CT  ",2585.00,"2/5/2019"
"1630026","CT-ARTHROGRAM SI JTS",2041.50,"2/5/2019"
"1630043","CT-PARV INJ C-T L1  ",2585.00,"2/5/2019"
"1630058","CT-DI L-S INJ W IM  ",3867.50,"2/5/2019"
"1631501","CT-PELVIS WO        ",4406.75,"2/5/2019"
"1631502","CT-PELVIS W         ",5036.25,"2/5/2019"
"1631511","CTA-LOWER EXT BI    ",6200.25,"2/5/2019"
"1631513","CT-GUIDE NEEDLE BX  ",2692.00,"2/5/2019"
"1631517","CT-HEAD WO          ",3534.50,"2/5/2019"
"1631518","CT-HEAD W           ",4722.00,"2/5/2019"
"1631519","CT-HEAD WWO         ",5885.50,"2/5/2019"
"1631520","CT-ORBIT EAR WO     ",3835.00,"2/5/2019"
"1631522","CT-ORBIT EAR WWO    ",4752.75,"2/5/2019"
"1631523","CT-MAXILLOFACIAL WO ",3148.25,"2/5/2019"
"1631524","CT-MAXILLOFACIAL W  ",3778.00,"2/5/2019"
"1631525","CT-MAXILLOFACIAL WWO",4941.50,"2/5/2019"
"1631526","CT-NECK SOFT TIS WO ",3938.50,"2/5/2019"
"1631527","CT-NECK SOFT TIS W  ",3938.50,"2/5/2019"
"1631528","CT-NECK SOFT TIS WWO",4787.75,"2/5/2019"
"1631529","CTA-HEAD            ",5031.25,"2/5/2019"
"1631530","CTA-NECK            ",5661.25,"2/5/2019"
"1631531","CT-CHEST WO         ",4722.00,"2/5/2019"
"1631532","CT-CHEST W          ",5395.50,"2/5/2019"
"1631533","CT-CHEST WWO        ",6515.50,"2/5/2019"
"1631534","CTA-CHEST           ",5661.25,"2/5/2019"
"1631535","CT-CERV SPINE WO    ",4722.00,"2/5/2019"
"1631536","CT-CERV SPINE W     ",5351.00,"2/5/2019"
"1631538","CT-THOR SPINE WO    ",4722.00,"2/5/2019"
"1631539","CT-THOR SPINE W     ",4613.25,"2/5/2019"
"1631541","CT-LUMB SPINE WO    ",4722.00,"2/5/2019"
"1631542","CT-LUMB SPINE W     ",5351.00,"2/5/2019"
"1631543","CT-LUMB SPINE WWO   ",6295.75,"2/5/2019"
"1631544","CT-UPPER EXT WO     ",4406.75,"2/5/2019"
"1631545","CT-UPPER EXT W      ",4092.25,"2/5/2019"
"1631547","CTA-UPPER EXT       ",3789.00,"2/5/2019"
"1631548","CT-LOWER EXT WO     ",4406.75,"2/5/2019"
"1631549","CT-LOWER EXT W      ",5036.25,"2/5/2019"
"1631550","CT-LOWER EXT WWO    ",6200.25,"2/5/2019"
"1631551","CTA-LOWER EXT       ",5036.25,"2/5/2019"
"1631552","CT-ABDOMEN WO       ",4406.75,"2/5/2019"
"1631553","CT-ABDOMEN W        ",5036.25,"2/5/2019"
"1631554","CT-ABDOMEN WWO      ",6200.25,"2/5/2019"
"1631555","CTA-ABDOMEN         ",5036.25,"2/5/2019"
"1631556","CTA-ABD ART W RUNOFF",5889.50,"2/5/2019"
"1631559","CT-BONE LENGTH STUDY",1126.75,"2/5/2019"
"1641000","MR-UPPER EXT WO     ",4279.25,"2/5/2019"
"1641001","MR-UPPER EXT W      ",5793.00,"2/5/2019"
"1641002","MR-UPPER EXT WWO    ",4997.50,"2/5/2019"
"1641003","MR-UPPER JOINT WO   ",4279.25,"2/5/2019"
"1641004","MR-UPPER JOINT W    ",5793.00,"2/5/2019"
"1641005","MR-UPPER JOINT WWO  ",6594.00,"2/5/2019"
"1641008","MRA-NECK W          ",4997.50,"2/5/2019"
"1641014","MR-LOWER EXTR WO    ",4279.25,"2/5/2019"
"1641015","MR-LOWER EXTR W     ",5078.00,"2/5/2019"
"1641016","MR-LOWER EXTR WWO   ",4997.50,"2/5/2019"
"1641017","MR-LW JOINT WO      ",4279.25,"2/5/2019"
"1641018","MR-LW JOINT W       ",5793.00,"2/5/2019"
"1641019","MR-LW JOINT WWO     ",6594.00,"2/5/2019"
"1641020","MR-ABDOMEN WO       ",4279.25,"2/5/2019"
"1641021","MR-ABDOMEN W        ",5793.00,"2/5/2019"
"1641022","MR-ABDOMEN WWO      ",6594.00,"2/5/2019"
"1641031","MRA-ABDOMEN W       ",6594.00,"2/5/2019"
"1641036","MR-BREAST UNI WWO   ",4997.50,"2/5/2019"
"1641039","MR-BREAST BI WWO    ",5884.75,"2/5/2019"
"1641046","MR-ORBT FACE NECK WO",4279.25,"2/5/2019"
"1641048","MR-ORBT FAC NCK WWO ",6594.00,"2/5/2019"
"1641049","MRA-HEAD WO         ",4279.25,"2/5/2019"
"1641050","MRA-HEAD W          ",4997.50,"2/5/2019"
"1641051","MRA-HEAD WWO        ",5793.00,"2/5/2019"
"1641052","MR-BRAIN WO         ",4279.25,"2/5/2019"
"1641053","MR-BRAIN W          ",5793.00,"2/5/2019"
"1641054","MR-BRAIN WWO        ",6594.00,"2/5/2019"
"1641055","MR-CERV SPINE WO    ",4279.25,"2/5/2019"
"1641056","MR-CERV SPINE W     ",5793.00,"2/5/2019"
"1641057","MR-THOR SPINE WO    ",4279.25,"2/5/2019"
"1641058","MR-THOR SPINE W     ",5078.00,"2/5/2019"
"1641059","MR-LUMB SPINE WO    ",4279.25,"2/5/2019"
"1641060","MR-LUMB SPINE W     ",5793.00,"2/5/2019"
"1641061","MR-CERV SPINE WWO   ",6594.00,"2/5/2019"
"1641062","MR-THOR SPINE WWO   ",6594.00,"2/5/2019"
"1641063","MR-LUMB SPINE WWO   ",6594.00,"2/5/2019"
"1641065","MR-PELVIS WO        ",4279.25,"2/5/2019"
"1641066","MR-PELVIS W         ",4997.50,"2/5/2019"
"1641067","MR-PELVIS WWO       ",6594.00,"2/5/2019"
"1641079","MR-TMJS             ",4278.50,"2/5/2019"
"1641085","MRA-LW EXTR W BI    ",4997.50,"2/5/2019"
"1651030","NM-LYMPHATICS NODES ",2176.00,"2/5/2019"
"1651046","NM-GASTRIC EMPTYING ",1626.75,"2/5/2019"
"1651052","NM-GI BLOOD LOSS    ",2513.50,"2/5/2019"
"1651057","NM-BONE SCAN LMTD   ",2953.50,"2/5/2019"
"1651059","NM-BONE SCAN BODY   ",4227.25,"2/5/2019"
"1651060","NM-BONE SCAN 3 PHASE",4354.00,"2/5/2019"
"1651061","NM-BONE SCAN SPECT  ",6686.25,"2/5/2019"
"1651074","NM-MYOCRD SPECT MULT",3884.50,"2/5/2019"
"1651078","NM-GATED BLD POOL SN",3566.75,"2/5/2019"
"1651114","NM-KIDNEY VF NO PHRM",3224.50,"2/5/2019"
"1651116","NM-KID VF PHRM MULT ",5824.75,"2/5/2019"
"1651127","NM-ABSCESS LOC LMTD ",1560.50,"2/5/2019"
"1651128","NM-ABSCESS LOC BODY ",3069.50,"2/5/2019"
"1651143","NM-HEPATOBILIARY SYS",4001.50,"2/5/2019"
"1651144","NM-HEPATOBIL W PHARM",4001.50,"2/5/2019"
"1651146","NM-LUNG VENT PERFUS ",6560.75,"2/5/2019"
"1651150","NM-THY UPT IMG W-BF ",2270.00,"2/5/2019"
"1651151","NM-THYROID IMG W-BF ",1447.50,"2/5/2019"
"165123","R&B PEDIATRIC SEMI  ",3117.50,"2/5/2019"
"1691183","IR-ABD PARACEN W IMG",2157.25,"2/5/2019"
"1710900","SPIROMETRY          ",383.25,"2/5/2019"
"1710902","SUCTION PROC-NASOTRA",301.75,"2/5/2019"
"1710903","ARTERIAL PUNCTURE   ",379.00,"2/5/2019"
"1710906","BRONCHO EVAL PRE/PST",1227.75,"2/5/2019"
"1710907","METHACHOLINE CHALLEN",1951.25,"2/5/2019"
"1710908","VITAL CAPACITY      ",346.25,"2/5/2019"
"1710933","MECH VENT INITIAL   ",1310.25,"2/5/2019"
"1710934","MECH VENT DAILY SUBS",905.75,"2/5/2019"
"1710935","BIPAP/CPAP          ",1708.00,"2/5/2019"
"1710937","MANIP CHST WALL INIT",326.50,"2/5/2019"
"1710938","MANIP CHST WALL SBSQ",278.25,"2/5/2019"
"1710943","PULSE OXIMTRY SINGLE",52.25,"2/5/2019"
"1710944","PULSE OX MULTI/EXERC",213.50,"2/5/2019"
"1710945","PULSE OX OVERNIGHT  ",748.00,"2/5/2019"
"1710966","AEROSOL OBSTRUCT 1HR",252.75,"2/5/2019"
"1719018","PF TEST BY GAS      ",774.25,"2/5/2019"
"1719020","CO2-MEMBANE DIFF CAP",1284.25,"2/5/2019"
"1719023","INHALATION TRTMT INI",301.75,"2/5/2019"
"1719024","INHALATION TRTMT SUB",301.75,"2/5/2019"
"1731018","PULM STRESS SIMPLE  ",155.00,"2/5/2019"
"1811001","PT EVAL- LOW COMP   ",694.50,"2/5/2019"
"1811002","PT EVAL- MOD COMP   ",694.50,"2/5/2019"
"1811003","PT EVAL- HGH COMP   ",694.50,"2/5/2019"
"1812253","THERAP EXERCS-15 MIN",307.25,"2/5/2019"
"1812254","NEURO RE-ED-15 MIN  ",307.25,"2/5/2019"
"1812256","GAIT TRAINING-15 MIN",275.75,"2/5/2019"
"1812262","THERAP ACTVTS-15 MIN",275.75,"2/5/2019"
"182500","OBSERVATION 1ST HOUR",588.50,"2/5/2019"
"182501","OBSRVATION ADDL HOUR",116.50,"2/5/2019"
"182502","DIRECT ADMIT TO OBS ",1093.25,"2/5/2019"
"1851001","OT EVAL- LOW COMP   ",641.50,"2/5/2019"
"1851002","OT EVAL- MOD COMP   ",641.50,"2/5/2019"
"1851003","OT EVAL- HGH COMP   ",641.50,"2/5/2019"
"1852253","THERAP EXERCS-15 MIN",307.25,"2/5/2019"
"1852254","NEURO RE-ED-15 MIN  ",307.25,"2/5/2019"
"1852262","THERAP ACTVTS-15 MIN",275.75,"2/5/2019"
"1852265","SELF CARE MGT-15 MIN",275.75,"2/5/2019"
"1872190","SP EVAL VOICE PROS D",297.00,"2/5/2019"
"1872202","SP EVAL SWL WO RADOP",883.75,"2/5/2019"
"1872224","SP SOUND LANG COMP  ",551.50,"2/5/2019"
"1872263","COG SKILL DEV-15 MIN",307.25,"2/5/2019"
"1872308","SP-HEAR-TX-INDI VIST",370.00,"2/5/2019"
"1872314","ORAL FUNCTION TX-VIS",370.00,"2/5/2019"
"1872332","STD COG TEST PERHOUR",551.50,"2/5/2019"
"1913203","L3 TRAUMA CTR L3 ACT",3710.25,"2/5/2019"
"1913221","BRIEF ED VISIT      ",343.50,"2/5/2019"
"1913222","LIMITED ED VISIT    ",568.75,"2/5/2019"
"1913223","INTERMEDIATE ED VIST",1246.75,"2/5/2019"
"1913224","EXTENDED ED VISIT   ",1596.50,"2/5/2019"
"1913225","COMPREHENSIVE ED VST",2508.25,"2/5/2019"
"1913226","CRITICAL CARE LT 74M",7264.25,"2/5/2019"
"1913227","CRIT CARE EA 30 MIN ",1472.25,"2/5/2019"
"1913228","THER AD IVP SAME MED",44.50,"2/5/2019"
"1913230","MINOR PROCEDURE     ",615.25,"2/5/2019"
"1913231","INTERMEDIATE PROCEDR",884.50,"2/5/2019"
"1913232","MAJOR PROCEDURE     ",1021.00,"2/5/2019"
"1913233","CPR                 ",870.50,"2/5/2019"
"1913234","NI-TEMP EXT PACE    ",184.25,"2/5/2019"
"1913235","THROMBOLY,CORONRY,IV",709.25,"2/5/2019"
"1913237","EKG 12 LEAD ED STAFF",173.75,"2/5/2019"
"1913238","INSERTION FLOW CATH ",5878.50,"2/5/2019"
"1913239","NI-CARDIOVERSION    ",2708.00,"2/5/2019"
"1913242","IMM ADM 1ST VACCINE ",169.00,"2/5/2019"
"1913246","BLOOD TRANSFUSION   ",3479.50,"2/5/2019"
"1913248","THERAPEUTIC DX SQ IM",169.00,"2/5/2019"
"1913249","INJECTION IV PUSH   ",408.75,"2/5/2019"
"1913250","PULSE OXIMTRY SINGLE",52.25,"2/5/2019"
"1913252","TRIAGE ONLY         ",129.25,"2/5/2019"
"1913254","SIMPLE PROCEDURE    ",241.75,"2/5/2019"
"1913256","IV HYDRATION 1 HR   ",408.75,"2/5/2019"
"1913257","IV HYDRAT EA ADD HR ",113.75,"2/5/2019"
"1913258","THERA EA AD IV PUSH ",169.00,"2/5/2019"
"1913259","IV THERAPY DX 1 HR  ",664.50,"2/5/2019"
"1913260","IV THERAPY EA AD HR ",113.75,"2/5/2019"
"1913261","CONCURRENT IV THER  ",78.75,"2/5/2019"
"1913262","IV THER AD SEQ 1 HR ",169.00,"2/5/2019"
"2010220","MNT INITIAL EA 15 MN",144.00,"2/5/2019"
"2010228","GLUC MON CONT W EQUI",446.25,"2/5/2019"
"2041000","HEMODIALY SING EVAL ",1286.25,"2/5/2019"
"2041003","OTH DIALY SING EVAL ",800.00,"2/5/2019"
"2070201","LEVEL 1 EP          ",357.00,"2/5/2019"
"2070202","LEVEL 2 EP          ",394.00,"2/5/2019"
"2070203","LEVEL 3 EP          ",429.50,"2/5/2019"
"2070204","LEVEL 4 EP          ",648.75,"2/5/2019"
"2070222","PROC WND CARE SIMPLE",258.75,"2/5/2019"
"2070223","PROC WND CARE MINOR ",658.25,"2/5/2019"
"2070224","PROC WND CARE INTERM",946.75,"2/5/2019"
"2070225","PROC WND CARE MAJOR ",1093.75,"2/5/2019"
"215121","R&B GYN SEMI PRIVATE",3117.50,"2/5/2019"
"215122","R&B OB SEMI PRIVATE ",3117.50,"2/5/2019"
"2250656","TELEHEALTH SITE FEE ",68.00,"2/5/2019"
"2270100","MULTI SLEEP LAT     ",4696.50,"2/5/2019"
"2270112","POLYSOMNO GT4 GE6YO ",8667.25,"2/5/2019"
"2270113","POLYS-CPAP GT4 GE6YO",8667.25,"2/5/2019"
"245171","R&B NURSERY LEVEL 1 ",2436.75,"2/5/2019"
"245173","R&B NURSERY LEVEL 3 ",4311.50,"2/5/2019"
"245191","R&B SICK BABY LVL 1 ",3117.50,"2/5/2019"
"2811189","I123 CAP,DX /100UCI ",258.00,"2/5/2019"
"2811190","TC99M EXAME / DOSE  ",2329.25,"2/5/2019"
"2811191","TC99M MEBROF /15MCI ",446.50,"2/5/2019"
"2811196","TC99M LABL RBC/30MCI",693.00,"2/5/2019"
"2811209","HOCM 350-399MGML IOD",1.56,"2/5/2019"
"2811213","TC99M MAA/10MCI     ",473.50,"2/5/2019"
"2811214","TC99M SULF COL/20MCI",354.00,"2/5/2019"
"2811230","TC99M OXIDRONA/30MCI",376.00,"2/5/2019"
"2811231","TC99M MERTIATI/15MCI",1941.25,"2/5/2019"
"2811238","LOCM 200-299MG/ML ML",54.28,"2/5/2019"
"2811240","LOCM 300-399MG/ML ML",4.27,"2/5/2019"
"2811241","LOC2 300-399MG/ML ML",7.57,"2/5/2019"
"2811248","INJ PERFLUTRN LIP ML",448.45,"2/5/2019"
"2811249","TC99M AEROSOL 75 MCI",473.50,"2/5/2019"
"2811395","S-JNT ASP INJ MAJ UN",1505.25,"2/5/2019"
"2811426","S-BX NDL LUNG MEDIA ",2924.25,"2/5/2019"
"2811432","S-BX NDL LIVER      ",2924.25,"2/5/2019"
"2811567","S-BX MUSCLE PERC NDL",1264.50,"2/5/2019"
"2811584","TC-99M AUTO WBC/DOSE",4026.75,"2/5/2019"
"2811585","IN-111 AUTO WBC/DOSE",4690.00,"2/5/2019"
"2811589","INJ MULTIHANCE /ML  ",32.00,"2/5/2019"
"2811631","S-N BLOCK INJ OCCIPI",1554.75,"2/5/2019"
"2811637","S-N BLOC INJ SCIATIC",1479.75,"2/5/2019"
"2811638","S-N BLOC INJ OTH PER",1554.75,"2/5/2019"
"2811776","ISOSULFAN BLUE 1MG  ",63.68,"2/5/2019"
"2811779","S-DEST C-T ADD FACET",901.25,"2/5/2019"
"2811780","S-DEST L-S ADD FACET",1242.75,"2/5/2019"
"2811838","INJ GADOTERATE 0.1ML",3.20,"2/5/2019"
"2811888","TRANSP INJ C T AD   ",901.25,"2/5/2019"
"2811889","PARV INJ C-T L2     ",703.00,"2/5/2019"
"2811894","PARV INJ C-T L3     ",703.00,"2/5/2019"
"2811895","PARV INJ L-S L2     ",703.00,"2/5/2019"
"2811898","PARV INJ L-S L3     ",703.00,"2/5/2019"
"2811902","TRANSP INJ L S AD   ",850.25,"2/5/2019"
"2811908","US-PELVS PREG GESADD",752.37,"2/5/2019"
"282801","LABOR LEVEL 1 PER HR",143.25,"2/5/2019"
"282802","LABOR LEVEL 2 PER HR",190.50,"2/5/2019"
"282803","LABOR LEVEL 3 PER HR",240.25,"2/5/2019"
"282804","THERAPEUTIC DX SQ IM",169.00,"2/5/2019"
"282806","EVOK OTOAC SCR AUTO ",214.75,"2/5/2019"
