"HospitalName","Description","Price"
"Saint Luke's Des Peres Hospital","CLOPIDOGREL 2C19 GENOTYP",830
"Saint Luke's Des Peres Hospital","CLOT FACTOR II PRTHRMBN",327
"Saint Luke's Des Peres Hospital","CLOT FACTOR V LABILE",313
"Saint Luke's Des Peres Hospital","CLOT FACTOR VII STABLE",324
"Saint Luke's Des Peres Hospital","CLOT FCTR IX PTC XMAS",311
"Saint Luke's Des Peres Hospital","CLOT FCTR VIII AHG 1 STG",195
"Saint Luke's Des Peres Hospital","CLOT FCTR X STUART PRWR",362
"Saint Luke's Des Peres Hospital","CLOT FCTR XI PTA",362
"Saint Luke's Des Peres Hospital","CLOT FCTR XII HAGEMANN",327
"Saint Luke's Des Peres Hospital","CLOT FCTR XIII FBRN STB",354
"Saint Luke's Des Peres Hospital","CLOT FCTR XIII SCREEN",136
"Saint Luke's Des Peres Hospital","CLOT INHIB CROSS RECALC",476
"Saint Luke's Des Peres Hospital","CLOT INHIB PTT INHIBITN",156
"Saint Luke's Des Peres Hospital","CMV AB IGG",316
"Saint Luke's Des Peres Hospital","CMV AB IGM",45
"Saint Luke's Des Peres Hospital","CMV AMP PROBE PCR",545
"Saint Luke's Des Peres Hospital","CMV ANTIBODY IGG",47
"Saint Luke's Des Peres Hospital","CNSLT RPT REFRD MATERIAL",804
"Saint Luke's Des Peres Hospital","CNSLT RPT REFRD SLIDES",133
"Saint Luke's Des Peres Hospital","COAGULATION TIME ACTIVTD",77
"Saint Luke's Des Peres Hospital","COBALT QUANT",88
"Saint Luke's Des Peres Hospital","COCAINE OR METABOLITE QN",69
"Saint Luke's Des Peres Hospital","COCCIDIODOMYCOSIS AB",52
"Saint Luke's Des Peres Hospital","COLD AGGLUTINATN TITER",28
"Saint Luke's Des Peres Hospital","COLD AGGLUTINATN TITER",322
"Saint Luke's Des Peres Hospital","COMP METABOLIC PANEL",484
"Saint Luke's Des Peres Hospital","COMP TST EA UT AHG TECH",213
"Saint Luke's Des Peres Hospital","COMP TST EA UT INCUB TCH",262
"Saint Luke's Des Peres Hospital","COMP TST EA UT SPIN TECH",185
"Saint Luke's Des Peres Hospital","COMPLEMENT C3",212
"Saint Luke's Des Peres Hospital","COMPLEMENT C4",212
"Saint Luke's Des Peres Hospital","COMPLEMENT TOTAL CH50",469
"Saint Luke's Des Peres Hospital","CONCENTRATN OTH BDY FLD",26
"Saint Luke's Des Peres Hospital","CONSULT FROZEN ADD",155
"Saint Luke's Des Peres Hospital","CONSULT FROZEN SEC",297
"Saint Luke's Des Peres Hospital","CONSULT SURGERY",170
"Saint Luke's Des Peres Hospital","COOMBS DIRECT",135
"Saint Luke's Des Peres Hospital","COPPER",232
"Saint Luke's Des Peres Hospital","CORTISOL FREE URINE 24",146
"Saint Luke's Des Peres Hospital","CORTISOL TOTAL",457
"Saint Luke's Des Peres Hospital","CORTISOL TOTAL AM",309
"Saint Luke's Des Peres Hospital","CORTISOL TOTAL PM",324
"Saint Luke's Des Peres Hospital","COTININE",44
"Saint Luke's Des Peres Hospital","COXSACKIE B TYPE 1",40
"Saint Luke's Des Peres Hospital","COXSACKIE B TYPE 2",40
"Saint Luke's Des Peres Hospital","COXSACKIE B TYPE 3",40
"Saint Luke's Des Peres Hospital","COXSACKIE B TYPE 4",40
"Saint Luke's Des Peres Hospital","COXSACKIE B TYPE 5",40
"Saint Luke's Des Peres Hospital","COXSACKIE B TYPE 6",40
"Saint Luke's Des Peres Hospital","CREATINE KINASE ISONZ",464
"Saint Luke's Des Peres Hospital","CREATINE KINASE TOTAL",144
"Saint Luke's Des Peres Hospital","CREATINE URINE",26
"Saint Luke's Des Peres Hospital","CREATININE 24 HR URINE",26
"Saint Luke's Des Peres Hospital","CREATININE 24HR URINE",154
"Saint Luke's Des Peres Hospital","CREATININE BLOOD",44
"Saint Luke's Des Peres Hospital","CREATININE CLEARANCE",263
"Saint Luke's Des Peres Hospital","CREATININE HVY METAL SCR",28
"Saint Luke's Des Peres Hospital","CREATININE OTHER SOURCE",215
"Saint Luke's Des Peres Hospital","CREATININE RANDOM URINE",26
"Saint Luke's Des Peres Hospital","CREATININE URINE",137
"Saint Luke's Des Peres Hospital","CRP HI SENSITIVITY",193
"Saint Luke's Des Peres Hospital","CRYOGLOBULIN SERUM QUAL",197
"Saint Luke's Des Peres Hospital","CRYPTOCOCCAL AG CSF",64
"Saint Luke's Des Peres Hospital","CRYPTOCOCCAL ANTIGEN",316
"Saint Luke's Des Peres Hospital","CRYPTOCOCCIS AB",155
"Saint Luke's Des Peres Hospital","CRYSTAL ID EXCEPT URINE",161
"Saint Luke's Des Peres Hospital","CULT BLOOD AERO ANAERO",286
"Saint Luke's Des Peres Hospital","CULT E COLI 0157 FECES",39
"Saint Luke's Des Peres Hospital","CULT FUNGI ID MOLD EA",54
"Saint Luke's Des Peres Hospital","CULT FUNGI ID YEAST EA",90
"Saint Luke's Des Peres Hospital","CULT FUNGI SKN HAIR NAIL",185
"Saint Luke's Des Peres Hospital","CULT H PYLORI SCREEN",148
"Saint Luke's Des Peres Hospital","CULT QNT W AERBC ISOL",268
"Saint Luke's Des Peres Hospital","CULT THROAT NOSE",407
"Saint Luke's Des Peres Hospital","CULTURE AEROBIC DEF ID",117
"Saint Luke's Des Peres Hospital","CULTURE AFB",190
"Saint Luke's Des Peres Hospital","CULTURE AFB",43
"Saint Luke's Des Peres Hospital","CULTURE AFB IDENT",102
"Saint Luke's Des Peres Hospital","CULTURE ANAERO DEF IDWGC",116
"Saint Luke's Des Peres Hospital","CULTURE ANAEROBIC ISOL",272
"Saint Luke's Des Peres Hospital","CULTURE BIOPSY SURG SPC",491
"Saint Luke's Des Peres Hospital","CULTURE BONE MARROW",307
"Saint Luke's Des Peres Hospital","CULTURE CAMPYLOBACTER",39
"Saint Luke's Des Peres Hospital","CULTURE CATH TIP",468
"Saint Luke's Des Peres Hospital","CULTURE CHLAMYDIA",29
"Saint Luke's Des Peres Hospital","CULTURE CSF",259
"Saint Luke's Des Peres Hospital","CULTURE EYE",25
"Saint Luke's Des Peres Hospital","CULTURE FLUID EX CSF",509
"Saint Luke's Des Peres Hospital","CULTURE FUNGI BLOOD",223
"Saint Luke's Des Peres Hospital","CULTURE FUNGI OTHER",204
"Saint Luke's Des Peres Hospital","CULTURE GC",192
"Saint Luke's Des Peres Hospital","CULTURE GENITAL",484
"Saint Luke's Des Peres Hospital","CULTURE LEGIONELLA",255
"Saint Luke's Des Peres Hospital","CULTURE MRSA SCREEN",87
"Saint Luke's Des Peres Hospital","CULTURE MYCOPLASMA ANY",121
"Saint Luke's Des Peres Hospital","CULTURE OTHER SOURCE",491
"Saint Luke's Des Peres Hospital","CULTURE SPUTUM",272
"Saint Luke's Des Peres Hospital","CULTURE STOOL",348
"Saint Luke's Des Peres Hospital","CULTURE STREP SCREENING",183
"Saint Luke's Des Peres Hospital","CULTURE TYPING IMMUNOLOG",56
"Saint Luke's Des Peres Hospital","CULTURE TYPNG FLUORO EA",29
"Saint Luke's Des Peres Hospital","CULTURE URINE COLONY CT",221
"Saint Luke's Des Peres Hospital","CULTURE URINE IDENT",84
"Saint Luke's Des Peres Hospital","CULTURE VIBRIO",492
"Saint Luke's Des Peres Hospital","CULTURE VRE SCREEN",428
"Saint Luke's Des Peres Hospital","CULTURE YERSINIA",469
"Saint Luke's Des Peres Hospital","CYANIDE",26
"Saint Luke's Des Peres Hospital","CYANOCOBLMN VIT B12",183
"Saint Luke's Des Peres Hospital","CYC CITRULLINATED PEP AB",44
"Saint Luke's Des Peres Hospital","CYCLOSPORINE",74
"Saint Luke's Des Peres Hospital","CYSTATIN C",192
"Saint Luke's Des Peres Hospital","CYTO CONSLT INITIAL SITE",118
"Saint Luke's Des Peres Hospital","CYTO CONSULT EA ADD SITE",108
"Saint Luke's Des Peres Hospital","CYTO SMR 5SLDS MULT ST",152
"Saint Luke's Des Peres Hospital","CYTOLOGY SMEAR PREP",172
"Saint Luke's Des Peres Hospital","CYTOPATH CONL SMR W INT",368
"Saint Luke's Des Peres Hospital","CYTOPATH FILTER W INT",38
"Saint Luke's Des Peres Hospital","CYTOPATH WASH BRUSH SM",153
"Saint Luke's Des Peres Hospital","DECALCIFICATION",178
"Saint Luke's Des Peres Hospital","DEHYDROEPIANDRST SULFATE",464
"Saint Luke's Des Peres Hospital","DEHYDROEPIANDRSTRONE",42
"Saint Luke's Des Peres Hospital","DESIPRAMINE",492
"Saint Luke's Des Peres Hospital","DESOXYCORTICSTRNE 11",267
"Saint Luke's Des Peres Hospital","DIAZEPAM",142
"Saint Luke's Des Peres Hospital","DIFF MANUAL",167
"Saint Luke's Des Peres Hospital","DIGITOXIN",199
"Saint Luke's Des Peres Hospital","DIGOXIN TOTAL",209
"Saint Luke's Des Peres Hospital","DIHYDROTESTOSTERONE DHT",291
"Saint Luke's Des Peres Hospital","DIR RBC LEUKORED IRRAD",1176
"Saint Luke's Des Peres Hospital","DIRECT COOMBS IGG",117
"Saint Luke's Des Peres Hospital","DNA ANTIBODY DOUBL STRND",42
"Saint Luke's Des Peres Hospital","DNA ANTIBODY SNGL STRAND",82
"Saint Luke's Des Peres Hospital","DRUG SCREEN EACH CLASS",120
"Saint Luke's Des Peres Hospital","DRUG SCREEN QUAL",113
"Saint Luke's Des Peres Hospital","EBV EARLY AG",25
"Saint Luke's Des Peres Hospital","EBV EBNA",25
"Saint Luke's Des Peres Hospital","EBV PCR",815
"Saint Luke's Des Peres Hospital","EBV VCA IGM",31
"Saint Luke's Des Peres Hospital","EHRLICHIA CHAFEEN IGG AB",54
"Saint Luke's Des Peres Hospital","EHRLICHIA CHAFEEN IGM AB",54
"Saint Luke's Des Peres Hospital","EHRLICHIA CHAFF DNA PCR",500
"Saint Luke's Des Peres Hospital","EHRLICHIA HGE DNA PCR",500
"Saint Luke's Des Peres Hospital","ELECTROLYTE PANEL",167
"Saint Luke's Des Peres Hospital","ELECTRON MICROSCPY",1778
"Saint Luke's Des Peres Hospital","ENA ANTIBODY TEST",247
"Saint Luke's Des Peres Hospital","ENCEPH AB EQUINE IGM",40
"Saint Luke's Des Peres Hospital","ENDOMYSIAL AB",212
"Saint Luke's Des Peres Hospital","ENTEROVIRUS AMPL PROBE",392
"Saint Luke's Des Peres Hospital","EOSINOPHIL SMEAR BODY FL",87
"Saint Luke's Des Peres Hospital","EPSTEIN BARR VIRUS IGG",25
"Saint Luke's Des Peres Hospital","EPSTEIN BARR VIRUS IGM",218
"Saint Luke's Des Peres Hospital","ERYTHROPOIETIN",77
"Saint Luke's Des Peres Hospital","ESTRADIOL",546
"Saint Luke's Des Peres Hospital","ESTRIOL",261
"Saint Luke's Des Peres Hospital","ESTROGENS FRACTIONATED",398
"Saint Luke's Des Peres Hospital","ESTROGENS TOTAL",503
"Saint Luke's Des Peres Hospital","ESTRONE",70
"Saint Luke's Des Peres Hospital","ETHYL GLUCURONIDE URINE",165
"Saint Luke's Des Peres Hospital","ETHYLENE GLYCOL",73
"Saint Luke's Des Peres Hospital","F2 GENE ANLS VARIANT",270
"Saint Luke's Des Peres Hospital","F5 LEIDEN VARIANT",270
"Saint Luke's Des Peres Hospital","FACTR VIII RISTO CO FCTR",300
"Saint Luke's Des Peres Hospital","FACTR VIII VW AG CO FCTR",201
"Saint Luke's Des Peres Hospital","FAT DIFF FECES QUAN",310
"Saint Luke's Des Peres Hospital","FAT OR LIPID FECES QUAL",125
"Saint Luke's Des Peres Hospital","FAT OR LIPID FECES QUANT",338
"Saint Luke's Des Peres Hospital","FCTR VIII VW MLT CO FCTR",372
"Saint Luke's Des Peres Hospital","FDP D DIMER QNT",228
"Saint Luke's Des Peres Hospital","FDP D DIMER SQNT OR QUAL",217
"Saint Luke's Des Peres Hospital","FERRITIN",188
"Saint Luke's Des Peres Hospital","FFP QUICK FREEZE 8 24 HR",306
"Saint Luke's Des Peres Hospital","FFP THAW EA UNIT",146
"Saint Luke's Des Peres Hospital","FIBRINOGEN ACTIVITY",205
"Saint Luke's Des Peres Hospital","FIBRNOLTIC PLSMNOGEN ACT",618
"Saint Luke's Des Peres Hospital","FIBRNOLYTIC PLASMINOGEN",119
"Saint Luke's Des Peres Hospital","FITZGERALD FCTR HIMOL WT",407
"Saint Luke's Des Peres Hospital","FLETCHER FACTOR ASSAY",496
"Saint Luke's Des Peres Hospital","FLOW CYTO CEL FIRST MRKR",225
"Saint Luke's Des Peres Hospital","FLOW EA ADD MARKER",56
"Saint Luke's Des Peres Hospital","FLUORESCENT STAIN SMEAR",129
"Saint Luke's Des Peres Hospital","FNA INTRP REPRT",276
"Saint Luke's Des Peres Hospital","FOLIC ACID",197
"Saint Luke's Des Peres Hospital","FOLIC ACID RBC",306
"Saint Luke's Des Peres Hospital","FOLLICLE STIMLAT HORMONE",358
"Saint Luke's Des Peres Hospital","FRANCISELLA TULARENS AB",269
"Saint Luke's Des Peres Hospital","FREE KAPPA LIGHT CHAIN",86
"Saint Luke's Des Peres Hospital","FREE LAMBDA LIGHT CHAIN",86
"Saint Luke's Des Peres Hospital","FRUCTOSAMINE",25
"Saint Luke's Des Peres Hospital","FTA ABS",25
"Saint Luke's Des Peres Hospital","G6PD QUANT",278
"Saint Luke's Des Peres Hospital","GABAPENTIN",43
"Saint Luke's Des Peres Hospital","GAMMAGLOBULIN EACH",11
"Saint Luke's Des Peres Hospital","GAMMAGLOBULIN SERUM EACH",30
"Saint Luke's Des Peres Hospital","GASTRIN",348
"Saint Luke's Des Peres Hospital","GC DNA AMP PROBE",189
"Saint Luke's Des Peres Hospital","GENTAMYCIN",172
"Saint Luke's Des Peres Hospital","GENTAMYCIN PEAK",258
"Saint Luke's Des Peres Hospital","GENTAMYCIN TROUGH",258
"Saint Luke's Des Peres Hospital","GGT",123
"Saint Luke's Des Peres Hospital","GIARDIA AB",169
"Saint Luke's Des Peres Hospital","GIARDIA ANTIGEN EIA",41
"Saint Luke's Des Peres Hospital","GIARDIA DFA",79
"Saint Luke's Des Peres Hospital","GLIADIN ANTIBODY IGA",54
"Saint Luke's Des Peres Hospital","GLIADIN ANTIBODY IGG",54
"Saint Luke's Des Peres Hospital","GLOMERULAR BASE MEMBRANE",717
"Saint Luke's Des Peres Hospital","GLUCOSE BLD BY MONIT DEV",56
"Saint Luke's Des Peres Hospital","GLUCOSE BLD RGT ST VISU",52
"Saint Luke's Des Peres Hospital","GLUCOSE BODY FLUID",106
"Saint Luke's Des Peres Hospital","GLUCOSE CSF",135
"Saint Luke's Des Peres Hospital","GLUCOSE POST DOSE",133
"Saint Luke's Des Peres Hospital","GLUCOSE QUANT BLOOD",75
"Saint Luke's Des Peres Hospital","GLUCOSE TOLERANCE 3SPEC",202
"Saint Luke's Des Peres Hospital","GONADTOPN CHORNC HCG QNT",331
"Saint Luke's Des Peres Hospital","GONADTOPN CHRONC HCG QL",234
"Saint Luke's Des Peres Hospital","GRAM STAIN SMEAR",150
"Saint Luke's Des Peres Hospital","GROSS EXAM ONLY",227
"Saint Luke's Des Peres Hospital","GROWTH HORMONE HGH",306
"Saint Luke's Des Peres Hospital","GTT EA ADD 3SPEC",70
"Saint Luke's Des Peres Hospital","H PYLORI BRTH TST",289
"Saint Luke's Des Peres Hospital","HAEMOPHILUS INFLUENZA",97
"Saint Luke's Des Peres Hospital","HALOPERIDOL",374
"Saint Luke's Des Peres Hospital","HAPTOGLOBIN",203
"Saint Luke's Des Peres Hospital","HBS ANTIGEN",205
"Saint Luke's Des Peres Hospital","HELICOBACTER PYLORI IGA",54
"Saint Luke's Des Peres Hospital","HELICOBACTER PYLORI IGG",54
"Saint Luke's Des Peres Hospital","HELICOBACTER PYLORI IGM",54
"Saint Luke's Des Peres Hospital","HEMATOCRIT AUTOMATED",103
"Saint Luke's Des Peres Hospital","HEMOCHROM COMMON VARIANT",337
"Saint Luke's Des Peres Hospital","HEMOGLOBIN FRAC QNT",38
"Saint Luke's Des Peres Hospital","HEMOGLOBIN GLYCATED",119
"Saint Luke's Des Peres Hospital","HEMOGLOBN ELECTRPHORESIS",374
"Saint Luke's Des Peres Hospital","HEP B CORE AB TOTAL",312
"Saint Luke's Des Peres Hospital","HEP B SURF AB QUANT",205
"Saint Luke's Des Peres Hospital","HEP C PCR QUANT",422
"Saint Luke's Des Peres Hospital","HEP C QUANT",282
"Saint Luke's Des Peres Hospital","HEP C RNA AMP PROBE",301
"Saint Luke's Des Peres Hospital","HEPARIN ASSAY",444
"Saint Luke's Des Peres Hospital","HEPARIN INDUCED PLT AB",588
"Saint Luke's Des Peres Hospital","HEPARIN NEUTRALIZATION",94
"Saint Luke's Des Peres Hospital","HEPATIC FUNCTION PANEL",467
"Saint Luke's Des Peres Hospital","HEPATITIS A AB IGG IGM",199
"Saint Luke's Des Peres Hospital","HEPATITIS A AB IGM",409
"Saint Luke's Des Peres Hospital","HEPATITIS B CORE AB IGM",408
"Saint Luke's Des Peres Hospital","HEPATITIS B SURF AB QUAN",14
"Saint Luke's Des Peres Hospital","HEPATITIS BE ANTIBODY",134
"Saint Luke's Des Peres Hospital","HEPATITIS BE ANTIGEN",134
"Saint Luke's Des Peres Hospital","HEPATITIS C ANTIBODY",345
"Saint Luke's Des Peres Hospital","HERPES I AB IGG",197
"Saint Luke's Des Peres Hospital","HERPES I II IGG AB",49
"Saint Luke's Des Peres Hospital","HERPES I II IGM AB",51
"Saint Luke's Des Peres Hospital","HERPES II AB IGG",188
"Saint Luke's Des Peres Hospital","HETEROPHILE AB SCREEN",120
"Saint Luke's Des Peres Hospital","HGB A2",690
"Saint Luke's Des Peres Hospital","HGB FECAL IA",355
"Saint Luke's Des Peres Hospital","HISTO CYTO CHEM ID ENZYM",144
"Saint Luke's Des Peres Hospital","HISTOCHEM STN W FRZ SECT",213
"Saint Luke's Des Peres Hospital","HISTONE AB",67
"Saint Luke's Des Peres Hospital","HISTOPL AG",198
"Saint Luke's Des Peres Hospital","HISTOPLASMA ANTIGEN UR",321
"Saint Luke's Des Peres Hospital","HISTOPLASMOSIS AB",307
"Saint Luke's Des Peres Hospital","HIV 1 AB",81
"Saint Luke's Des Peres Hospital","HIV 1 AMP PRB TECH",424
"Saint Luke's Des Peres Hospital","HIV 1 HIV 2 SNGL RESULT",281
"Saint Luke's Des Peres Hospital","HIV 1 QUANT",666
"Saint Luke's Des Peres Hospital","HIV 1 WESTERN BLOT",623
"Saint Luke's Des Peres Hospital","HIV 2 AB",81
"Saint Luke's Des Peres Hospital","HIV CONFIRM WESTERN BLOT",623
"Saint Luke's Des Peres Hospital","HIV I AG HIV I HIV II AB",269
"Saint Luke's Des Peres Hospital","HLA B 27 DISEASE ASSOCIATI",98
"Saint Luke's Des Peres Hospital","HLA I AG EQUIV EACH LOW",94
"Saint Luke's Des Peres Hospital","HOMOCYSTEINE QUANT",324
"Saint Luke's Des Peres Hospital","HOMOVNLLC ACID HVA",60
"Saint Luke's Des Peres Hospital","HSV 1 PCR",182
"Saint Luke's Des Peres Hospital","HSV 2 PCR",182
"Saint Luke's Des Peres Hospital","HSV TYPE 1 2 PCR",458
"Saint Luke's Des Peres Hospital","HUMAN GRAN EHRLIC AB",152
"Saint Luke's Des Peres Hospital","HUMAN GRWTH HORMONE AB",155
"Saint Luke's Des Peres Hospital","HYDRXINDOL ACD5 HIAA QT",306
"Saint Luke's Des Peres Hospital","HYDRXYPRGSTRONE 17 D",63
"Saint Luke's Des Peres Hospital","IG A SERUM",282
"Saint Luke's Des Peres Hospital","IG D SERUM",40
"Saint Luke's Des Peres Hospital","IG E SERUM",276
"Saint Luke's Des Peres Hospital","IG G SERUM",282
"Saint Luke's Des Peres Hospital","IG M SERUM",282
"Saint Luke's Des Peres Hospital","IGF 1",502
"Saint Luke's Des Peres Hospital","IGG CSF",43
"Saint Luke's Des Peres Hospital","IGM CSF",38
"Saint Luke's Des Peres Hospital","IMIPRAMINE",444
"Saint Luke's Des Peres Hospital","IMMCYT MLTIPLEX AB STAIN",550
"Saint Luke's Des Peres Hospital","IMMUNCYT 1ST AB PER SPEC",365
"Saint Luke's Des Peres Hospital","IMMUNGLB IGG SUBCLASS 1",59
"Saint Luke's Des Peres Hospital","IMMUNGLB IGG SUBCLASS 2",59
"Saint Luke's Des Peres Hospital","IMMUNGLB IGG SUBCLASS 3",59
"Saint Luke's Des Peres Hospital","IMMUNGLB IGG SUBCLASS 4",59
"Saint Luke's Des Peres Hospital","IMMUNOASSAY NON RIA QUAN",58
"Saint Luke's Des Peres Hospital","IMMUNOCYTO EA ADD AB STN",185
"Saint Luke's Des Peres Hospital","IMMUNOFIX ELECTPHRS",265
"Saint Luke's Des Peres Hospital","IMMUNOFIX ELECTRO URINE",326
"Saint Luke's Des Peres Hospital","IMMUNOFIXATION ELEC URIN",342
"Saint Luke's Des Peres Hospital","IMMUNOFIXATION SERUM",111
"Saint Luke's Des Peres Hospital","IMMUNOFLOR 1ST AB PER SPEC",170
"Saint Luke's Des Peres Hospital","IN SITU EA PRB PER SPEC",281
"Saint Luke's Des Peres Hospital","INDIA INK PREP SMEAR",137
"Saint Luke's Des Peres Hospital","INFLUENZA A AB",39
"Saint Luke's Des Peres Hospital","INFLUENZA A DIRECT",68
"Saint Luke's Des Peres Hospital","INFLUENZA A SUBTYPE",476
"Saint Luke's Des Peres Hospital","INFLUENZA B AB",39
"Saint Luke's Des Peres Hospital","INFLUENZA B DIRECT",73
"Saint Luke's Des Peres Hospital","INSULIN",192
"Saint Luke's Des Peres Hospital","INTRINSIC FACTOR ANTIBDY",46
"Saint Luke's Des Peres Hospital","IODINE",250
"Saint Luke's Des Peres Hospital","IRON",182
"Saint Luke's Des Peres Hospital","IRON BINDING CAPCTY",126
"Saint Luke's Des Peres Hospital","JAK2 VARIANT",815
"Saint Luke's Des Peres Hospital","JO 1 ANTIBODY",148
"Saint Luke's Des Peres Hospital","KETONES SERUM QUAL",83
"Saint Luke's Des Peres Hospital","KOH SKIN HAIR NAILS",135
"Saint Luke's Des Peres Hospital","KRAS VARNT CONDONS 12 13",3252
"Saint Luke's Des Peres Hospital","LACTATE LACTIC ACID",183
"Saint Luke's Des Peres Hospital","LACTOFERRIN FECAL QNT",210
"Saint Luke's Des Peres Hospital","LAMOTRIGINE QUANT",119
"Saint Luke's Des Peres Hospital","LAP LEUCNE AMINO PPTIDSE",193
"Saint Luke's Des Peres Hospital","LDH BODY FLUID",196
"Saint Luke's Des Peres Hospital","LDH CSF",274
"Saint Luke's Des Peres Hospital","LDH ISOENZYMES ELCTROPHR",375
"Saint Luke's Des Peres Hospital","LDH LACTIC DEHYDROGENASE",159
"Saint Luke's Des Peres Hospital","LDH LACTIC DEHYDROGENASE",17
"Saint Luke's Des Peres Hospital","LDL CHOLESTROL",23
"Saint Luke's Des Peres Hospital","LEAD QUANT URINE",36
"Saint Luke's Des Peres Hospital","LEAD QUANTITATIVE",26
"Saint Luke's Des Peres Hospital","LEAD URINE RANDOM",50
"Saint Luke's Des Peres Hospital","LEGIONELLA AG UR",395
"Saint Luke's Des Peres Hospital","LEGIONELLA PNEUM",486
"Saint Luke's Des Peres Hospital","LEGIONELLA PNEUMO AB IGM",74
"Saint Luke's Des Peres Hospital","LEGIONELLA PNEUMO DFA",165
"Saint Luke's Des Peres Hospital","LEPTIN SERUM",129
"Saint Luke's Des Peres Hospital","LEUKOCYTE ALKA PHSPHTASE",278
"Saint Luke's Des Peres Hospital","LEVETIRACETAM",77
"Saint Luke's Des Peres Hospital","LIDOCAINE",312
"Saint Luke's Des Peres Hospital","LIPASE",234
"Saint Luke's Des Peres Hospital","LIPID PANEL",255
"Saint Luke's Des Peres Hospital","LIPO ULTRCNTRFGTN QUAN",88
"Saint Luke's Des Peres Hospital","LITHIUM",247
"Saint Luke's Des Peres Hospital","LP PLA2 PLAC",118
"Saint Luke's Des Peres Hospital","LUTEINING HORMONE",335
"Saint Luke's Des Peres Hospital","LYME AB IGM",47
"Saint Luke's Des Peres Hospital","LYME AB INDX IGG IGM",374
"Saint Luke's Des Peres Hospital","LYME AB WESTERN BLOT CSF",97
"Saint Luke's Des Peres Hospital","LYME DISEASE",20
"Saint Luke's Des Peres Hospital","LYME DNA PCR BLOOD",638
"Saint Luke's Des Peres Hospital","LYME WESTERN BLOT IGG WB",55
"Saint Luke's Des Peres Hospital","LYME WESTERN BLOT IGM WB",55
"Saint Luke's Des Peres Hospital","M PNEUMONIA AB IGG",188
"Saint Luke's Des Peres Hospital","M PNEUMONIA AB IGM",188
"Saint Luke's Des Peres Hospital","MAGNESIUM",94
"Saint Luke's Des Peres Hospital","MAGNESIUM URINE",94
"Saint Luke's Des Peres Hospital","MAGNESIUM URINE 24HR",128
"Saint Luke's Des Peres Hospital","MERCURY QUANTATIVE URINE",58
"Saint Luke's Des Peres Hospital","MERCURY RANDOM URINE",129
"Saint Luke's Des Peres Hospital","MERCURY SERUM",148
"Saint Luke's Des Peres Hospital","METANEPHRINES PLASMA",249
"Saint Luke's Des Peres Hospital","METANEPHRINES TOT 24HR",293
"Saint Luke's Des Peres Hospital","METHOTREXATE QUANT",79
"Saint Luke's Des Peres Hospital","METHYLMALONIC SERUM",284
"Saint Luke's Des Peres Hospital","MICRO ALBUMIN URINE QNT",95
"Saint Luke's Des Peres Hospital","MICROALB UR RANDOM",95
"Saint Luke's Des Peres Hospital","MICROSOMAL AB LVR KIDNY",215
"Saint Luke's Des Peres Hospital","MITOCHONDRIAL AB",409
"Saint Luke's Des Peres Hospital","MITOCHONDRIL AB",15
