Mnemonic,Name,Std Price
2720008439,Locator Nerve Neuro Pulse,$254.75
2720008440,Handpiece Versajet,"$2,729.25"
2720008442,Anatomical Chiz Sizer Set,$730.50
2720008443,Silverlon Contact Drsg 4X4.5,$142.25
2720008444,Silverlon Drsg Island 4/12,$357.75
2720008445,Silver Elstic Brn Wrap 4X66,$878.25
2720008446,Silver Cal Alginat Drsg 4X4.75,$107.00
2720008447,Silverlon Neg Pressure 4X5,$216.75
2720008448,Silverlon Surg Pad Drsg 2X10,$277.00
2720008449,"Drsg Therabond 4X72""",$800.75
2720008450,Interstim Test Kit,"$2,168.25"
2720008452,Applicator Vitasure Extended,$388.75
2720008453,Applicator Vitasure Extended,$388.75
2720008454,Needle Empire,$498.75
2720008455,Electrode Ball,$69.75
2720008456,Diamond Bur,$766.75
2720008457,Tubes Crawford,$503.25
2720008458,Artiss 4Ml,"$2,196.25"
2720008460,Endo Gia 60,"$1,933.25"
2720008461,Reload Gia 60,$683.75
2720008462,Trocar Thoracic,$480.25
2720008464,Knife Atomic 300 Microns,$195.25
2720008465,Knife Slit,$332.50
2720008466,Test Stimulation Leads,$566.25
2720008467,Drill Twist Flex Crvd,$818.25
2720008468,Button Pk,"$2,580.75"
2720008469,Knife Clearcut,$248.50
2720008470,Suture Gore-Tex,$234.25
2720008473,Blanket Full Body Access,$286.25
2720008474,Loop Lina Gold,$340.50
2720008476,Micro J Shape Cannula,$70.25
2720008483,Grasping Device Raptor,$640.25
2720008484,Polyp Trap/2 Specimen,$72.50
2720008485,Hemoclip Reload,$359.50
2720008486,"Sigmoidoscope, Disp",$41.75
2720008487,Needle Bone Marrow Biopsy,$284.00
2720008488,Picc Power Dual Lumen Kit,"$1,139.00"
2720008489,Cath Ped,$146.50
2720008490,Cath Fogarty Billiary Balloon,$486.75
2720008491,Ablator 90 Degree,$703.75
2720008492,Drape Steri- 1010,$43.00
2720008493,Suture 10-0 Pro 1757,$282.00
2720008494,Silastic,$314.25
2720008495,Ligament Staple,$731.00
2720008496,Cath Urological Coude,$61.25
2720008497,Cutting Loop 24Fr Rt,$595.00
2720008498,Knife Grieshaber Us,$306.00
2720008499,Programmer Patient Interstim,"$3,478.00"
2720008500,Stent Pushers,$141.25
2720008501,Suture Lasso,$797.50
2720008502,Knife Ii Cutting Instrument,$99.25
2720008503,Gore Smoother,$724.75
2720008504,Arthroscopic Probe W/Handle,$560.75
2720008505,Ear Dressing Glasscock,$145.00
2720008506,Lacrinal Intubation Set,$469.50
2720008507,Guidewire Cbd Soft,$318.25
2720008508,Cbd Balloon Catheter,"$1,002.75"
2720008509,Cbd Percu Intraducer,$289.00
2720008510,Cbd Retrieval Basket,"$1,002.75"
2720008511,Biopsy Focep (Urology),"$1,735.00"
2720008512,Abrader 2.9,$510.75
2720008513,Blade Full Radius 2-Minishaver,$500.00
2720008514,Cannula Set,$197.50
2720008515,Sinus Packing,$617.50
2720008516,Suture Retriever,$848.50
2720008517,Laparoscopid Electrode W/Jhook,$385.75
2720008518,Vascular Clamp,$512.00
2720008519,Expressew Needle,"$1,040.00"
2720008520,Minilok Anchor,"$1,412.50"
2720008521,Blade Inferior Turbinate,$778.50
2720008522,Blade 40  4Mm Rotatable,$771.00
2720008523,Steri Drape 2045,$508.25
2720008524,Bur 90X2Mm Cvd,"$1,131.00"
2720008525,Bur Fine 98Mm X 1.5 Cvd,"$1,028.50"
2720008526,Bur Cutting 98Mm X 1.5 Cvd,"$1,028.50"
2720008527,Bur 3M Long,$514.75
2720008528,Bur 4Mm Long,$514.75
2720008529,Drape Microscope,$102.50
2720008530,Suture Anchor,"$1,622.75"
2720008531,Pushlock,"$1,935.50"
2720008532,Endo Scrup Sheath,$458.75
2720008533,Blade Beaver 7200,$163.75
2720008534,Drape Laparoscopic Choley,$145.00
2720008535,Nasal Splint Magnet,$731.25
2720008536,Cath Triple Lumen,$248.75
2720008537,K-Wire Sterile,$83.50
2720008539,Stapler Endocutter Gia,"$1,660.00"
2720008540,Endo Clip Applier,$509.75
2720008541,Reload Stapler Endo Gia,"$1,122.25"
2720008542,Reload Staplerendo Gia,$651.00
2720008543,Accu-Pass 45 Degree,$612.50
2720008544,"Drsg Therabond 2X48""","$1,523.25"
2720008545,Silverlon Pckng Strips 1X12,$114.00
2720008546,Grasper Minilap Alligator,"$1,478.75"
2720008547,Diamond Bur,$593.50
2720008549,Plate Pds Flexible,"$4,267.75"
2720008550,Ivus Pull Back Sled,$411.75
2720008551,Needle Empire,$498.75
2720008552,Biraptor Suture Anchor,"$1,665.75"
2720008553,Knot Pusher & Suture Cutter,$531.25
2720008554,Guidewire Movable Core,$347.25
2720008555,Navigator,$651.75
2720008556,Sheath Renal Amplatz,$426.25
2720008557,Catheter Upj Occlusion Balloon,$674.00
2720008558,Set Percutaneous Nephrostomy,$751.25
2720008559,Canaloplasty Microcatheter,"$3,908.25"
2720008560,Nasal Septal Button Device,$667.00
2720008561,Packing Epistaxis Pope,$164.25
2720008562,Dressing Meropack,$780.00
2720008563,Dressing Sunustent Knndy,$111.00
2720008564,Muscle Biopsy Clamp,$244.25
2720008590,Clamp Distal Radius Fixator,"$4,363.25"
2720008593,Drill Bit,"$1,895.75"
2720008594,Drill Bit,"$1,096.75"
2720008599,Lds Stapler,$788.00
2720008600,Nephrostomy Tamponade Kaye,"$1,048.25"
2720008602,Cent Venous Press Tr,$166.00
2720008603,Tray Paracentesis,$466.00
2720008604,Reload Linear Staple,$508.25
2720008606,Suction Sigmoid,$31.50
2720008607,Clamp Cord,$19.75
2720008610,Tray Lavage,$437.75
2720008611,Cath Bonanno,$432.25
2720008612,Pack Orthopedic,$234.50
2720008613,Drape Magnetic Inst,$160.00
2720008616,Adapter Gastric Lavage,$52.50
2720008617,Converter 10.5,$79.75
2720008618,Poly Plug,$540.75
2720008621,Jejunostomy Cath4251,"$1,186.50"
2720008622,Kit Central Vein Cath Ml,$295.50
2720008623,Tray Urine Meter Foley,$153.50
2720008624,Steri Drape,$51.00
2720008625,Cath Trocar,$134.50
2720008626,Cath Malecot,$134.50
2720008628,Suture 3-0 Polysorb Endost,$284.00
2720008629,Gastroscopy Tube,"$1,265.25"
2720008630,Rod Guide,"$1,058.00"
2720008631,Cath Evlt,$848.50
2720008632,Clear-Trac Cannula,$261.00
2720008633,Suture Endo Assist,"$1,316.75"
2720008634,Suretac 2 Pac,$794.75
2720008635,V-Care Uterine Manipulator,$772.25
2720008636,"Suture Passer 12""",$338.75
2720008637,Percutaneous Trach Set,"$1,156.25"
2720008638,Tube Gastrostomy Button Bard,$125.50
2720008639,Esophageal Stethoscope,$90.75
2720008640,Microfix Anchor,"$1,310.50"
2720008641,Bur 90X 2Mm Sst,"$1,028.50"
2720008642,Bur 6Mm Long,$514.75
2720008643,Tracheostomy Set Blue Rhino,"$1,788.00"
2720008644,Drsg Cotton Roll Sterile,$132.25
2720008645,Endo Gia-Short,"$3,103.75"
2720008646,Linear Cutter,"$3,672.00"
2720008647,Reload Endo Gia,$639.25
2720008648,Drsg Therabond 16X16,$749.75
2720008649,Catheter Artery,$109.25
2720008650,Surgidac O Es9,$486.00
2720008651,Duragen Plus 1X3,"$2,328.00"
2720008652,Duragen Plus 1X1,"$1,700.00"
2720008653,Drape Steri 2051,$138.75
2720008654,Cath Nephrostomy,$506.00
2720008655,Medullary Tube,"$1,833.00"
2720008656,Kit Dilator Amplatz,"$1,153.00"
2720008657,Extended Tip Applicator,$720.00
2720008658,Wilson Frame Kit,$394.75
2720008659,Reloads 60Mm,$753.00
2720008661,Cobalt Hv Cement,$440.75
2720008662,Peri Strip,$963.75
2720008663,Poly Tube 4.5 Collar,$121.75
2720008664,"Surgical Strips 6""",$131.25
2720008665,Xenform 4X7,"$3,364.75"
2720008668,Knife Microsurgical,$362.75
2720008670,Drape Steri Ophthalmic,$130.25
2720008671,Suture 5-0 Vicryl,$631.50
2720008672,Drain Heimlich Chest Valve,$249.75
2720008673,Silverlon Drsg Island,$277.75
2720008674,Tube Baker Twin Cuff,$517.75
2720008676,Drill Bit,"$1,096.75"
2720008677,Drill Bit,"$1,895.75"
2720008680,Clamp Distal Radius Fixator,"$4,363.25"
2720008686,Electrode Tripolar,"$1,640.00"
2720008688,Cath Hickman,"$1,582.25"
2720008689,Arth Cutter,$644.25
2720008690,Blade Gigli Saw  510,$200.25
2720008691,Cath Groshong Single,"$1,593.25"
2720008692,Vaportrode Ve-B,$763.25
2720008693,Cath Tenckhorr Peri,$483.75
2720008694,Bone Tampon,$304.00
2720008695,Peri Strips,$695.00
2720008696,Ligasure Xtd Electrode,$718.00
2720008697,Bone Anchor Precision Twist,"$4,596.00"
2720008698,Ta 30  3.5,$507.50
2720008699,Knife Electrode,$397.25
2720008700,Aquacel Ag,$237.00
2720008701,Drape Thyroid,$78.25
2720008702,Basic Surgery Supply,$890.50
2720008703,Restore Silver,$105.00
2720008706,Polymer I/A Tip,$110.00
2720008709,Vita Gel Kit,"$2,434.75"
2720008710,Vita Prep Kit,$277.75
2720008711,Epidural Tray Single,$203.50
2720008712,Epidural Tray,$252.50
2720008713,Prevena Kit,"$2,317.50"
2720008717,Flip Cutter,"$1,522.25"
2720008718,Nail Kit Gamma Left,"$6,002.50"
2720008720,Vitagel Spray Set,$473.50
2720008721,Infusion Sleeve Kit,$259.50
2720008722,Probe Bladder Cyber Wand,"$3,246.00"
2720008723,Floseal,$881.25
2720008724,Insufflation Tubing Heated,$607.50
2720008725,Insufflation Tubing Set,$268.00
2720008726,Drape Universal Spine,$119.75
2720008727,Trouniquet Cuff Infection Cont,$388.00
2720008728,Sinergy Kit,"$3,511.00"
2720008729,Light Scope Recto Maxi,$296.25
2720008731,Kit Add Fracture Kyphon,"$5,036.25"
2720008732,Cement W/Mixer,$737.75
2720008733,Tray Spinal Anes Strl,$203.50
2720008734,Allofuse Plus Putty 10Cc,"$2,632.50"
2720008735,Allofuse Plus Putty 5Cc,"$1,757.50"
2720008737,Sponge Neuro,$10.00
2720008738,A & A Line,$221.00
2720008739,Needle Spinal,$72.75
2720008740,Silverlon Drsg Island 4X6,$164.00
2720008742,Saw Blade Stryker,$526.50
2720008743,Sawblade Stablecut Kit,"$2,952.75"
2720008744,Drsg White Foam,$150.00
2720008745,Biopsy Forcep W/O Needle,$241.50
2720008747,Cath Foley 5Cc,$39.25
2720008748,Bur Carbide,$620.25
2720008749,Distraction Pins,$370.25
2720008752,Harness Nvm5 Nextgen Module,"$3,272.75"
2720008753,Needle Kit W/Ball,"$2,123.25"
2720008754,Probe Endometrial Ablation,"$3,113.25"
2720008755,Tendon Semi-T Short,"$4,447.25"
2720008756,Harness & Needles/ Ball Probe,"$2,340.50"
2720008757,Needle Jamshidi,$251.75
2720008758,Needle Jamshidi,$251.75
2720008759,Sump Pump Disposable,$509.75
2720008760,Needle Scorpion,$656.00
2720008761,Resector Angled,$459.25
2720008762,Obtryx Ii Sling,"$3,185.50"
2720008764,"Spsb Disposable Cuff 12""",$249.00
2720008765,"Spsb Disposable Cuff 42""",$393.50
2720008766,Proloop Plug,$618.50
2720008767,Allowrap 2X2,"$3,440.75"
2720008768,Eye Guard Protector,$75.50
2720008770,Bone Biopsy,$548.25
2720008771,Osteo Introducer,"$1,685.75"
2720008772,Opus Wand,$609.25
2720008773,Powerpick,$473.50
2720008774,Excalibur,$456.25
2720008775,Bur 5.0,$417.50
2720008776,Burr 4.0,$386.75
2720008777,Doublecut 4.0,$386.75
2720008778,Bone Cutter,$509.75
2720008781,Cath Foley W/Statlock,$116.75
2720008783,Pack Phaco,$446.00
2720008784,Dbmpure Micro 100-300 2.5Cc,"$1,290.75"
2720008785,Dermaclose Rc Expander Kit,"$3,921.50"
2720008786,Thoracic Kit,"$7,217.25"
2720008788,Burr Oval,$434.25
2720008789,Doro Skull Pins,$236.50
2720008791,Dissector,$368.00
2720008792,Stratafix Suture,$218.25
2720008793,"Drsg,Aquacel Ag 3.5X12",$369.50
2720008794,Face Mask,$283.00
2720008795,Healicoil Sa,"$1,718.75"
2720008797,Falope Ring,"$1,192.50"
2720008798,Introducer Safesheath,$484.50
2720008799,Echelon Flex 45 Linear Cutter,"$1,611.25"
2720008801,Suture Wire  Per Inch,$4.25
2720008802,Snare Oval Micro,$202.75
2720008803,Snare-Standard Oval,$390.00
2720008804,Mepilex Ag 4X4,$88.50
2720008807,V-Lock 180,$272.50
2720008808,Trocar Passport Smartt,$401.00
2720008809,Arm Cradle,$131.25
2720008810,Shears Monopolar Cvd Sciss,"$7,325.25"
2720008811,Cannula 8Mm Instrument,"$2,675.00"
2720008812,Obturator Blunt 8Mm,"$2,630.50"
2720008813,Cannula Seals,$352.50
2720008814,Pink Pad Pigazzi Posit,$552.00
2720008815,Tip Cover Access Mono Cvd Scs,$208.00
2720008816,Drape 3 Arm Kit,$891.75
2720008817,Needle Truepass,$589.00
2720008818,Obturator Bladless,$220.50
2720008819,Revison Kit,"$1,293.25"
2720008820,Percutaneous Access Set,$457.50
2720008821,Hem-O-Loc Ligation Sys,$365.50
2720008823,Perineal Post Pad,$78.50
2720008824,Needle Introducer,$352.50
2720008825,Fiberloop,$377.25
2720008826,Fiberstick Fiberwire,$385.75
2720008827,Tigerstick/Tigerwire,$385.75
2720008828,Tightrope Acl,"$1,486.50"
2720008829,Tightrope Btb,"$1,805.00"
2720008830,Tightrope Botton Extender,$955.75
2720008831,Flexitip Xl App  Arista,$163.50
2720008833,Endobutton Acessory Kit,"$1,677.50"
2720008834,Clearify Visualization System,$385.75
2720008835,Suture Anchor,"$1,847.00"
2720008836,Reamer Piloted Head,$870.75
2720008840,Tape Tiger,$452.00
2720008841,Suture Anchor Twinfix,$810.25
2720008842,Rumi Arch  Koh Efficient,$630.50
2720008843,Rumi Tip,$368.00
2720008844,Drape Instrument Arm,$377.25
2720008845,Drape Camera,$348.25
2720008846,Cannula Seals,$158.25
2720008847,Hana Patient Care Kit,$319.00
2720008848,Cancellous Chips 15Cc,"$1,146.50"
2720008849,Cancellous Crushed 5Cc,$611.25
2720008853,Needle & Suture Capture,$799.25
2720008856,Blade Saw,$382.75
2720008857,Spsb St Disp Cuff,$204.25
2720008858,Port 8.5 Endo Single Site,$605.50
2720008859,Labraltape White,$455.50
2720008860,Percutaneous Insert Kit,$934.25
2720008861,Cannula Tripledam,$231.00
2720008862,Retractor Alexis O Medium,$340.00
2720008863,Slotted Whisker 3.8Mmx13Cm,$350.25
2720008864,Wire Loops Luque Beaded,$338.75
2720008865,Saw Blade Precision Falcon 90M,$760.25
2720008866,Drape Isolation,$221.75
2720008867,Orthoblast Paste,"$3,939.75"
2720008868,Drape Lash 1056,$28.75
2720008869,Lesx Laset Softfit Patient Kit,"$1,295.25"
2720008870,Turbovac 90Ifs,$658.50
2720008871,Turbovac Ambiet 90Ifs,$743.50
2720008872,Cath Hickman Single Lumen,$454.75
2720008873,Blade Acromioblaster,$304.25
2720008875,Meniscus Anchor,"$1,718.75"
2720008876,Fast Fix Knot Pusher/Cutter,$527.50
2720008877,Beckley Safetouch Coll Sys,$81.00
2720008879,Nv I-Pas Iii Beveled Tip St,"$1,011.00"
2720008880,Maxcess Iv Kit,"$2,076.25"
2720008881,Nvm5 Xlif Dilator Kit,"$2,076.25"
2720008882,Fiber Link,$477.00
2720008883,Trocar Non Bladed,$224.00
2720008884,Tightrope Abs Button,$829.25
2720008885,Tightrope Abs Implant,$744.25
2720008886,Carbojet Co2 Tubeset,$708.00
2720008887,Mystic Mitysoft Bell Shape Cup,$295.00
2720008889,Implant Delivery System Biceps,"$3,437.00"
2720008890,Myosure Tissue Removal,"$3,074.00"
2720008891,Needle Injection Sidekick,$359.25
2720008892,Irrigating Cystotome  2.5G,$25.25
2720008893,Rod Lens Scope Seals,$94.25
2720008894,Phaco Tip,$433.75
2720008895,C Section Pack,$380.25
2720008896,Blade Sag Micro,$304.50
2720008897,"Tourniquet 18"" St Double",$307.25
2720008898,Traxi Panniculus Retractor,$500.25
2720008899,Multifix S Peek 5.5Mm,"$1,476.00"
2720008901,Prineo Skin Closure Sys,$467.25
2720008903,Tisseel Kit Frozen 4Ml,$890.50
2720008904,Amiograft,"$3,022.75"
2720008905,Balloon Sinuplasty Sys,"$3,930.75"
2720008906,Ballon Catheter Sinus,"$3,066.00"
2720008907,Catheter Guide Sinus,"$1,452.75"
2720008908,Balloon Inflation Devices,$482.75
2720008909,Merocel Std Dsg,$152.50
2720008910,Cvc Insertion Bundle,$437.50
2720008911,Surgical Snow Abs,$537.25
2720008912,Posisep,$510.50
2720008913,Cortical Strut,"$2,665.50"
2720008914,Neuromonitoring Kit,"$1,483.75"
2720008915,Blade Aggressive Angle,$473.75
2720008916,Blade Aggressive Serrated,$508.75
2720008917,Irrigation Set,$340.25
2720008918,Bur Diamond Visao,"$1,010.75"
2720008919,Bur Diamond Crse,$611.50
2720008920,Mask Patient Registration,$873.50
2720008921,Ear Tube Shepard,$97.50
2720008923,Boot Walking,$307.00
2720008924,Aquamantys Bipolar Sealer,"$2,013.75"
2720008925,Reflex Ultra Prt Coblator,$785.25
2720008926,Q-Fix Kit,$628.50
2720008927,Q-Fix All Suture Anchor,"$1,143.50"
2720008928,Osteoset Mini Beads 5Cc,"$1,888.75"
2720008929,Oats Set Autograft,"$2,916.50"
2720008930,Stratafix Pds Plus Ct-1,$217.00
2720008931,Needle Fast Fix 360 Rev Curve,"$1,718.75"
2720008932,Knot Pusher/Suture Cutter,$480.75
2720008933,Ablation Probe Kit,"$10,496.00"
2720008934,Ostecol Kit Bone Access,"$1,978.50"
2720008935,Biopsy Excisor Cone,$178.00
2720008936,Zipline Skin Closure,$550.50
2720008943,Probe Monopolar,$762.25
2720008944,Aquacel,$56.75
2720008946,Endoscopic Marker,$235.25
2720008948,Suture Stratafix,$178.75
2720008950,Kyphon Lumbar Kit,"$5,605.00"
2720008951,Kyphon Lumbar Saline Gun,$721.50
2720008952,Kyphon Thoracic Kit,"$5,605.00"
2720008953,Kyphon Thoracic Saline Gun,$721.50
2720008954,Kyphon Cement Cartridge,$255.50
2720009500,Needle Stimuplex Insul Blk,$111.50
2720009501,Tegaderm,$3.25
2720009502,Surgical Marker,$7.00
2720009503,Epidural Tray,$252.50
2720009504,Epidural Tray Single,$203.50
2720009505,Tray Spinal Anes Strl,$203.50
2720009506,Spinal & Epidural Anes Set,$205.75
2720009507,Spinal Needle,$29.75
2720009508,Epidural Set Gemstar,$118.00
2720009509,Cath Triple Lumen,$248.75
2720009510,Catheter Artery,$109.25
2720009511,Monitor Kit W/Transducer,$121.75
2720010001,Pericardiocentis Kit,$846.50
2720100002,Guidewire Zip Straight,$341.75
2720100009,Intersorb Burn Dress,$123.00
2720100012,Cath Coude 5Cc,$129.25
2720100013,Cath Coude 30Cc,$166.25
2720100014,Cath Foley 3 Way,$134.75
2720100016,Cath Foley 30Cc,$48.50
2720100017,Cath Foley 5Cc,$39.25
2720100018,Cath Foley Ped 3Cc,$93.00
2720100019,Cath Female Kit,$26.50
2720100020,Cath Pedi Kit,$67.75
2720100022,Cath Suction Kit,$12.00
2720100023,Cath Foley Latex-Free,$59.50
2720100024,Catheter Plug,$5.25
2720100025,Cath Texas,$12.75
2720100026,Cath Thor Trocar,$134.50
2720100027,Cath Thoracic,$75.00
2720100028,Trach Care Suction Cath,$98.00
2720100029,Cath Foley Tray W/O Cath,$94.50
2720100030,Cath Urethral,$59.50
2720100032,Thoradrain Unit,$473.50
2720100033,Aquacel Ag 4X5,$237.00
2720100034,Endo Tube,$33.00
2720100035,Endo Tube Holder Adult,$73.75
2720100036,Endo Tube Holder Child,$51.00
2720100039,Fecal Management System,$560.75
2720100040,Feeding Pump Set,$47.00
2720100043,Ostomy Karaya Paste,$54.50
2720100044,Leg Bag,$39.25
2720100045,Lens Morgan  Delivery,$73.75
2720100046,Lens Morgan Mediflow,$192.75
2720100047,Ostomy Drain 2 Pc,$19.25
2720100048,Ostomy Pouch Post-Op,$81.25
2720100049,Ostomy Pouch,$8.25
2720100050,Ostomy Pouch Clamp,$19.75
2720100051,Ostomy Wafer,$19.00
2720100054,Rhino Rocket,$125.00
2720100063,Wound Vaccannister Pump,$102.50
2720100069,Foley Tray Temp Sensing,$304.00
2720100071,Tray Peri/Puden Block,$132.00
2720100072,Trach Care Tray,$5.25
2720100073,Cath Urethral Tray,$46.50
2720100075,Feeding Tube,$199.75
2720100076,Endo Tube Endotrol,$121.25
2720100078,Wound Irrigation Irrimax,$116.25
2720100079,Arterial Line Kit (Femoral),$101.00
2720100080,Blade Surgical Clipper,$40.50
2720100081,Needle Bone Marrow Biopsy,$284.00
2720100082,Catheter Artery,$109.25
2720100084,Granufoam Bridge Wound Vac,$329.00
2720100085,Granufoam Large Black Wound Va,$354.50
2720100086,Granufoam Med Black Wound Vac,$351.25
2720100087,Granufoam Sm Black Wound Vac,$278.75
2720100088,Granufoam X-Lg Black Wound Vac,$444.25
2720100089,Irrigation Ns 3000Ml,$53.00
2720100090,Wound Vac Cannister,$126.50
2720100091,Monitor Kit W/Transducer,$106.75
2720100092,Mystic Mitysoft Bell Shape Cup,$295.00
2720100094,Statlock Foley Catheter,$55.50
2720100095,Central Line Tray W/Sorbaview,$116.75
2720100097,Amnio Hook,$24.00
2720100105,Feeding Tube Ext Mic-Key,$174.25
2720100107,Irrigation Solutions,$41.50
2720100108,Irrigation Gun Syringe,$63.25
2720100109,Cath Coude W/Tray,$243.50
2720100110,Irrigation Set Y-Type Tur,$145.75
2720100111,Kit Central Vein Cath Ml,$295.50
2720100114,Needle Bone Marrow Biopsy,$99.00
2720100116,Scalpel Disp,$15.50
2720100118,Shur-Clens W/Sponge,$53.00
2720100120,Stomach Evacuator,$57.50
2720100121,Suction Cannisters,$46.00
2720100122,Swan Ganz,$421.50
2720100123,Traheostomy Tube Holder Dale,$15.50
2720100124,Tubing Suction,$20.50
2720100126,Tum-E-Vac Combo Set,$490.25
2720100130,Vaginal Speculum Dis,$25.50
2720100132,Yankauer Suct Inst,$10.00
2720100133,Stomach Tube,$30.25
2720100140,Stoma Collection Device/Supply,$60.00
2720100141,Stoma Wafer/Supplies,$107.00
2720100142,Cath Foley W/Tray,$84.25
2720100143,Crash Cart Supplies,$555.25
2720100144,Suture,$65.75
2720100145,Cath Intran Plus,$360.50
2720100146,Patch Antimicrobial Iv,$79.25
2720100147,Balloon Dialator-Egd,"$2,245.75"
2720100148,Biopsy Forcep W/O Needle,$241.50
2720100149,Biopsy Forcep W/Needle,$241.50
