"SVCCD","Description","PRICE1","As of Date"
"1719023","INHALATION TRTMT INI",1137.00,"2/5/2019"
"1719024","INHALATION TRTMT SUB",363.00,"2/5/2019"
"1719025","EVAL-DEMO INHL DEVCE",363.00,"2/5/2019"
"1811001","PT EVAL- LOW COMP   ",214.00,"2/5/2019"
"1811002","PT EVAL- MOD COMP   ",214.00,"2/5/2019"
"1811003","PT EVAL- HGH COMP   ",214.00,"2/5/2019"
"1812112","STRAPPING ELBO-WRIST",290.00,"2/5/2019"
"1812123","STRAPPING KNEE      ",290.00,"2/5/2019"
"1812124","STRAPPING ANKLE-FOOT",290.00,"2/5/2019"
"1812233","PT RE-EVAL-VISIT    ",164.00,"2/5/2019"
"1812238","HOT-COLD PACKS      ",48.00,"2/5/2019"
"1812239","MECH TRACTION-VISIT ",96.00,"2/5/2019"
"1812241","VASPNEUMATIC DEV-VIS",58.00,"2/5/2019"
"1812247","ELEC STIM-MAN-15 MIN",109.00,"2/5/2019"
"1812248","IONTOPHORESIS-15 MIN",109.00,"2/5/2019"
"1812250","ULTRASOUND-15 MIN   ",96.00,"2/5/2019"
"1812253","THERAP EXERCS-15 MIN",126.00,"2/5/2019"
"1812254","NEURO RE-ED-15 MIN  ",131.00,"2/5/2019"
"1812255","AQUA THRPY-15 MIN   ",109.00,"2/5/2019"
"1812256","GAIT TRAINING-15 MIN",112.00,"2/5/2019"
"1812260","MANUAL THRPY-15 MIN ",151.00,"2/5/2019"
"1812261","GROUP THRP PROC-VIST",109.00,"2/5/2019"
"1812262","THERAP ACTVTS-15 MIN",138.00,"2/5/2019"
"1812265","SELF CARE MGT-15 MIN",138.00,"2/5/2019"
"1812267","WHEELCHR MGT-15 MIN ",121.00,"2/5/2019"
"1812268","WRK HAR-CND 1ST 2HRS",1238.00,"2/5/2019"
"1812278","ORTH TRAIN INI-15 MI",153.00,"2/5/2019"
"1812279","PROS TRAIN INI-15 MI",131.00,"2/5/2019"
"1812303","ELEC STIM-UNATTND-VI",109.00,"2/5/2019"
"182500","OBSERVATION 1ST HOUR",943.00,"2/5/2019"
"182501","OBSRVATION ADDL HOUR",159.00,"2/5/2019"
"182502","DIRECT ADMIT TO OBS ",1584.00,"2/5/2019"
"1851001","OT EVAL- LOW COMP   ",228.00,"2/5/2019"
"1851002","OT EVAL- MOD COMP   ",228.00,"2/5/2019"
"1851003","OT EVAL- HGH COMP   ",228.00,"2/5/2019"
"1852105","SPLNT SHRT ARM STATC",290.00,"2/5/2019"
"1852106","SPLNT SHRT ARM DYNAM",582.00,"2/5/2019"
"1852107","SPLNT FINGER STATIC ",290.00,"2/5/2019"
"1852235","OT RE-EVAL-VISIT    ",164.00,"2/5/2019"
"1852238","HOT-COLD PACKS      ",48.00,"2/5/2019"
"1852242","PARAFFIN BATH-VISIT ",88.00,"2/5/2019"
"1852248","IONTOPHORESIS-15 MIN",109.00,"2/5/2019"
"1852250","ULTRASOUND-15 MIN   ",96.00,"2/5/2019"
"1852253","THERAP EXERCS-15 MIN",126.00,"2/5/2019"
"1852254","NEURO RE-ED-15 MIN  ",131.00,"2/5/2019"
"1852260","MANUAL THRPY-15 MIN ",151.00,"2/5/2019"
"1852261","GROUP THRP PROC-VIST",109.00,"2/5/2019"
"1852262","THERAP ACTVTS-15 MIN",138.00,"2/5/2019"
"1852265","SELF CARE MGT-15 MIN",138.00,"2/5/2019"
"1852268","WRK HAR-CND 1ST 2HRS",1238.00,"2/5/2019"
"1852269","WRK HAR-CND-ADD HR  ",187.00,"2/5/2019"
"1852276","PHYSICAL PERF-15 MIN",131.00,"2/5/2019"
"1852278","ORTH TRAIN INI-15 MI",153.00,"2/5/2019"
"1852303","ELEC STIM-UNATTND-VI",109.00,"2/5/2019"
"1872196","SP EVAL SP DEV 1STHR",451.00,"2/5/2019"
"1872202","SP EVAL SWL WO RADOP",388.00,"2/5/2019"
"1872204","EVAL SWALLO W-RADOPQ",388.00,"2/5/2019"
"1872224","SP SOUND LANG COMP  ",409.00,"2/5/2019"
"1872229","APHASIA ASSESS-HOUR ",515.00,"2/5/2019"
"1872263","COG SKILL DEV-15 MIN",137.00,"2/5/2019"
"1872308","SP-HEAR-TX-INDI VIST",178.00,"2/5/2019"
"1872314","ORAL FUNCTION TX-VIS",372.00,"2/5/2019"
"1913221","BRIEF ED VISIT      ",1146.00,"2/5/2019"
"1913222","LIMITED ED VISIT    ",1880.00,"2/5/2019"
"1913223","INTERMEDIATE ED VIST",2537.00,"2/5/2019"
"1913224","EXTENDED ED VISIT   ",3393.00,"2/5/2019"
"1913225","COMPREHENSIVE ED VST",5519.00,"2/5/2019"
"1913226","CRITICAL CARE LT 74M",12439.00,"2/5/2019"
"1913227","CRIT CARE EA 30 MIN ",2593.00,"2/5/2019"
"1913228","THER AD IVP SAME MED",267.00,"2/5/2019"
"1913230","MINOR PROCEDURE     ",706.00,"2/5/2019"
"1913231","INTERMEDIATE PROCEDR",2593.00,"2/5/2019"
"1913232","MAJOR PROCEDURE     ",4942.00,"2/5/2019"
"1913233","CPR                 ",5895.00,"2/5/2019"
"1913235","THROMBOLY,CORONRY,IV",2514.00,"2/5/2019"
"1913237","EKG 12 LEAD ED STAFF",884.00,"2/5/2019"
"1913242","IMM ADM 1ST VACCINE ",263.00,"2/5/2019"
"1913246","BLOOD TRANSFUSION   ",3700.00,"2/5/2019"
"1913247","BLOOD PUSH TRAN U2YR",3700.00,"2/5/2019"
"1913248","THERAPEUTIC DX SQ IM",267.00,"2/5/2019"
"1913249","INJECTION IV PUSH   ",382.00,"2/5/2019"
"1913250","PULSE OXIMTRY SINGLE",143.00,"2/5/2019"
"1913252","TRIAGE ONLY         ",260.00,"2/5/2019"
"1913253","SUTURE REMOVAL/RECHE",178.00,"2/5/2019"
"1913254","SIMPLE PROCEDURE    ",118.00,"2/5/2019"
"1913256","IV HYDRATION 1 HR   ",887.00,"2/5/2019"
"1913257","IV HYDRAT EA ADD HR ",299.00,"2/5/2019"
"1913258","THERA EA AD IV PUSH ",267.00,"2/5/2019"
"1913259","IV THERAPY DX 1 HR  ",887.00,"2/5/2019"
"1913260","IV THERAPY EA AD HR ",173.00,"2/5/2019"
"1913261","CONCURRENT IV THER  ",173.00,"2/5/2019"
"1913262","IV THER AD SEQ 1 HR ",173.00,"2/5/2019"
"195120","R&B M/S SEMI PRIVATE",4581.00,"2/5/2019"
"195207","R&B SEMI PVT TELEM  ",7246.00,"2/5/2019"
"2010220","MNT INITIAL EA 15 MN",152.00,"2/5/2019"
"2010225","DSMT INDIVIDUAL 30M ",121.00,"2/5/2019"
"2010228","GLUC MON CONT W EQUI",860.00,"2/5/2019"
"2070201","LEVEL 1 EP          ",219.00,"2/5/2019"
"2070202","LEVEL 2 EP          ",425.00,"2/5/2019"
"2070203","LEVEL 3 EP          ",667.00,"2/5/2019"
"2070204","LEVEL 4 EP          ",835.00,"2/5/2019"
"2070205","LEVEL 5 EP          ",1042.00,"2/5/2019"
"2070212","LEVEL 2 NP          ",588.00,"2/5/2019"
"2070213","LEVEL 3 NP          ",735.00,"2/5/2019"
"2070214","LEVEL 4 NP          ",914.00,"2/5/2019"
"2070215","LEVEL 5 NP          ",678.00,"2/5/2019"
"2070222","PROC WND CARE SIMPLE",578.00,"2/5/2019"
"2070223","PROC WND CARE MINOR ",822.00,"2/5/2019"
"2070224","PROC WND CARE INTERM",2248.00,"2/5/2019"
"2070225","PROC WND CARE MAJOR ",3363.00,"2/5/2019"
"2070230","DEBRIDE LE 20 SQ CM ",562.00,"2/5/2019"
"2070232","NON SELECTIVE DEBRID",615.00,"2/5/2019"
"2072333","DEBRIDE EA ADD 20CM ",281.00,"2/5/2019"
"2072335","NEG PRES WND LT 50CM",562.00,"2/5/2019"
"2072336","NEG PR WN MD LT 50CM",1034.00,"2/5/2019"
"2072337","NEG PRES WND GT 50CM",1034.00,"2/5/2019"
"2072338","NEG PR WN MD GT 50CM",1034.00,"2/5/2019"
"2080001","HBO MEDICARE FB 30MN",380.00,"2/5/2019"
"2080002","HBO COMM PER SESSION",1519.00,"2/5/2019"
"2082801","US-EXT ARTERIAL LTD ",435.00,"2/5/2019"
"2082802","US-NON INV ARTER EXT",599.00,"2/5/2019"
"2270104","SLPSTDY UNATT RS EFF",1166.00,"2/5/2019"
"2270112","POLYSOMNO GT4 GE6YO ",4059.00,"2/5/2019"
"2270113","POLYS-CPAP GT4 GE6YO",4059.00,"2/5/2019"
"2811178","TC-99M SESTA / DOSE ",659.00,"2/5/2019"
"2811182","TL-201, PER MCI     ",191.00,"2/5/2019"
"2811191","TC99M MEBROF /15MCI ",432.00,"2/5/2019"
"2811196","TC99M LABL RBC/30MCI",1271.00,"2/5/2019"
"2811198","I131 S I CAP DX/MCI ",260.00,"2/5/2019"
"2811201","I131 SI DX UCI LT100",18.00,"2/5/2019"
"2811203","TC99M PERTECHNET/MCI",260.00,"2/5/2019"
"2811213","TC99M MAA/10MCI     ",264.00,"2/5/2019"
"2811214","TC99M SULF COL/20MCI",506.00,"2/5/2019"
"2811230","TC99M OXIDRONA/30MCI",709.00,"2/5/2019"
"2811231","TC99M MERTIATI/15MCI",1402.00,"2/5/2019"
"2811238","LOCM 200-299MG/ML ML",8.10,"2/5/2019"
"2811240","LOCM 300-399MG/ML ML",11.00,"2/5/2019"
"2811241","LOC2 300-399MG/ML ML",11.00,"2/5/2019"
"2811243","INJ GAD-MR2 CONTR ML",30.00,"2/5/2019"
"2811248","INJ PERFLUTRN LIP ML",244.00,"2/5/2019"
"2811249","TC99M AEROSOL 75 MCI",509.00,"2/5/2019"
"2811294","S-ART CATH CAN SAMPL",2346.00,"2/5/2019"
"2811395","S-JNT ASP INJ MAJ UN",794.00,"2/5/2019"
"2811406","S-RPL PICC WO IMAG  ",2737.00,"2/5/2019"
"2811434","S-SPINAL TX DRN CSF ",710.00,"2/5/2019"
"2811471","S-IN PICC WOIMG GT5Y",2862.00,"2/5/2019"
"2811472","S-INS NT CVC GT 5YR ",2346.00,"2/5/2019"
"2811532","S-IVUS ADD VESSEL   ",215.00,"2/5/2019"
"2811551","S-DIAG BONE MAR BX  ",1311.00,"2/5/2019"
"2811585","IN-111 AUTO WBC/DOSE",6533.00,"2/5/2019"
"2811655","S-INS ANTR AQU DRAIN",2052.00,"2/5/2019"
"2811788","NON-HEU TC-99M ADDON",12.00,"2/5/2019"
"2811789","S-ABD PARACNT WO IMG",2181.00,"2/5/2019"
"2812202","S-TRLUM BAL ANG ADLV",930.00,"2/5/2019"
"2850001","NI-ECHO DOP CO FL AD",1399.00,"2/5/2019"
"2850030","NI-ECHO DOPP COMP AD",516.00,"2/5/2019"
"2850034","OXYGEN PER HOUR     ",16.00,"2/5/2019"
"2850039","CC-DRUM ADM-HEMODYNC",430.00,"2/5/2019"
"2850045","CC-INJ SUPRV AORTOGR",9156.00,"2/5/2019"
"2850048","S-ILIAC REVAS STNT A",17312.00,"2/5/2019"
"2850049","S-TIB-PER REVAS ADD ",17312.00,"2/5/2019"
"2850051","S-REVS OPN-PRQ TIB-P",17312.00,"2/5/2019"
"2850082","IR-ABD AORTA SERIAL ",10984.00,"2/5/2019"
"2850083","IR-AABF SERIAL      ",10984.00,"2/5/2019"
"2850085","IR-ANGIO EXTREM UNI ",10984.00,"2/5/2019"
"2850086","IR-ANGIO EXTREM BI  ",12041.00,"2/5/2019"
"2850093","IR-ANGIO ADD VESSEL ",5901.00,"2/5/2019"
"2850101","IR-VENOGRAM EXT UNI ",3320.00,"2/5/2019"
"335200","R&B ICU/CCU         ",10162.00,"2/5/2019"
"625110","R&B PVT SWING BED   ",3461.00,"2/5/2019"
"625120","R&B SEMI SWING BED  ",3461.00,"2/5/2019"
"635114","R&B GERO-PSYCH PRIV ",4581.00,"2/5/2019"
"635124","R&B GERO-PSYCH SEMI ",4581.00,"2/5/2019"
"7210015","BUPIV.5%/EPI PF 30ML",16.00,"2/5/2019"
"7210018","FERRIC SUB SOLN 8GM ",52.00,"2/5/2019"
"7210024","ALBUTEROL 0.083% NEB",8.30,"2/5/2019"
"7210031","AMIODARONE 200MG TAB",4.50,"2/5/2019"
"7210080","RANITIDIN 15MG/ML 1M",0.60,"2/5/2019"
"7210081","MEMANTINE 5MG TAB   ",20.00,"2/5/2019"
"7210103","HYDROCOD5-APAP325 TB",7.80,"2/5/2019"
"7210179","SOD BICARB 650MG TAB",1.00,"2/5/2019"
"7210193","CLINDAMYCIN 300MG IJ",16.00,"2/5/2019"
"7210206","BUPROPION 150MG SRTB",7.80,"2/5/2019"
"7210209","LEVETIRA 100MG/ML 1M",34.00,"2/5/2019"
"7210226","BUPROPION 150MG SRTB",7.80,"2/5/2019"
"7210241","FENOFIBRAT 145MG TAB",11.00,"2/5/2019"
"7210256","OLANZAPINE 10MG INJ ",75.00,"2/5/2019"
"7210264","DULOXETINE 30MG CAP ",29.00,"2/5/2019"
"7210287","TRYPAN BLU.06%OS .5M",212.00,"2/5/2019"
"7210292","FENOFIBRATE 48MG TAB",8.00,"2/5/2019"
"7210297","PHENYTOI EX 100MG CP",4.50,"2/5/2019"
"7210323","DULOXETINE 20MG CAP ",25.00,"2/5/2019"
"7210324","DULOXETIN 60MG ENTCP",31.00,"2/5/2019"
"7210344","GLUCOSE 40% GEL 38GM",15.00,"2/5/2019"
"7210366","PREGABALIN 25MG CAP ",15.00,"2/5/2019"
"7210368","PREGABALIN 100MG CAP",16.00,"2/5/2019"
"7210382","TETRACAINE 1% INJ   ",55.00,"2/5/2019"
"7210387","FINASTERIDE 5MG TAB ",7.80,"2/5/2019"
"7210441","PENICILL VK 500MG TB",7.80,"2/5/2019"
"7210451","CA POLYCARB 625MG TB",4.50,"2/5/2019"
"7210460","OPTHAL IRR SOL 120ML",8.30,"2/5/2019"
"7210464","VECURONIUM 20MG SOLR",88.00,"2/5/2019"
"7210485","H-COD5-HOMAT1.5/5M 5",7.80,"2/5/2019"
"7210488","METOPROLOL 25MG SRTB",7.80,"2/5/2019"
"7210489","MICONAZOLE 2% CR 45G",11.00,"2/5/2019"
"7210491","DM-GUAIF 10-100MG/5M",7.80,"2/5/2019"
"7210502","LEVETIRACET 500MG TB",4.50,"2/5/2019"
"7210518","WARFARIN 4MG TAB    ",4.50,"2/5/2019"
"7210529","FENTANYL 12MCG/HR PT",170.00,"2/5/2019"
"7210530","PANTOPRAZO 20MG ECTB",3.80,"2/5/2019"
"7210536","METOPROLOL 25MG TAB ",4.50,"2/5/2019"
"7210541","FLUTICAS 50MCG/A 16G",38.00,"2/5/2019"
"7210546","PHENOL 1.4%SPR 177ML",7.80,"2/5/2019"
"7210562","KETOTIF .025% OS 5ML",27.00,"2/5/2019"
"7210565","METHIMAZOLE 10MG TAB",7.80,"2/5/2019"
"7210573","FENTANY CIT 0.1MGINJ",15.00,"2/5/2019"
"7210575","DILTIA 1MG/MLD5W 125",65.00,"2/5/2019"
"7210576","MEMANTINE 10MG TAB  ",20.00,"2/5/2019"
"7210607","QUETIAP FUM 400MG TB",7.80,"2/5/2019"
"7210622","ARIPIPRAZOLE 5MG TAB",20.00,"2/5/2019"
"7210623","BRIMONIDIN.2%OS 5ML ",7.60,"2/5/2019"
"7210630","PREDNISONE 1MG ORAL ",5.30,"2/5/2019"
"7210631","NACL INJ 30ML (BACT)",16.00,"2/5/2019"
"7210703","LEFLUNOMIDE 10MG TAB",12.00,"2/5/2019"
"7210725","TORSEMIDE 100MG TAB ",4.50,"2/5/2019"
"7210772","VALPROATE 250MG/5ML ",9.10,"2/5/2019"
"7210784","TD IM NO PRSRV GE 7Y",85.00,"2/5/2019"
"7210787","CLIND 18MG/ML D5W 50",1.70,"2/5/2019"
"7210788","CLIND 12MG/ML D5W 50",2.00,"2/5/2019"
"7210790","RANOLAZI 500MG SR TB",15.00,"2/5/2019"
"7210794","DIPH/TET/ACPERT .5ML",130.00,"2/5/2019"
"7210805","ARIPIPRAZOLE 2MG TAB",20.00,"2/5/2019"
"7210847","CHLORPROMAZ 100MG TB",36.00,"2/5/2019"
"7210874","VALPROATE 500MG/5ML ",16.00,"2/5/2019"
"7210903","IPRATROPIU .02% 2.5M",8.30,"2/5/2019"
"7210922","GLYCINE 1.5% IR 3000",392.00,"2/5/2019"
"7210979","DOCUS NA 10MG/ML 10M",1.00,"2/5/2019"
"7211020","NA HYA.55/CHON.5 KIT",617.00,"2/5/2019"
"7211065","PROMETHAZINE 25MG TB",7.80,"2/5/2019"
"7211080","BUPIVAC .25% MPF 30M",16.00,"2/5/2019"
"7211116","DORZOLAMID 2%OS 10ML",30.00,"2/5/2019"
"7211149","BACITRAC2500U/ML 80M",730.00,"2/5/2019"
"7211190","PHENAZOPYRID 95MG TB",4.10,"2/5/2019"
"7211273","GUANFACINE 2MG TAB  ",4.50,"2/5/2019"
"7211337","LIDOCAINE 2% GEL20ML",24.00,"2/5/2019"
"7211354","SOD CHLOR .9% 20ML  ",16.00,"2/5/2019"
"7211357","STER WATER IRR1000ML",39.00,"2/5/2019"
"7211358","STER WATER IRR3000ML",165.00,"2/5/2019"
"7211386","AMPHETAMINE 10MG TAB",7.30,"2/5/2019"
"7211417","TERBINAFIN 1% CR30GM",27.00,"2/5/2019"
"7211442","SITAGLIPTIN 50MG TAB",38.00,"2/5/2019"
"7211461","LEVOTHYROX 100MCG TB",7.40,"2/5/2019"
"7211478","CALC500-VITD200MG TB",4.50,"2/5/2019"
"7211486","OXYCOD5-APAP325MG TB",7.80,"2/5/2019"
"7211489","PALIPERIDON 3MG SRTB",92.00,"2/5/2019"
"7211490","PALIPERIDON 6MG SRTB",92.00,"2/5/2019"
"7211493","CLIND 6MG/ML D5W 50M",2.80,"2/5/2019"
"7211517","SOD CHL 3% 15ML NEB ",8.30,"2/5/2019"
"7211519","SITAGLIPTIN 25MG TAB",38.00,"2/5/2019"
"7211537","RASAGILINE 1MG TAB  ",65.00,"2/5/2019"
"7211563","VANCO 50MG/MLOR 2.5M",6.00,"2/5/2019"
"7211599","LIDOCAINE 2%VIS 15ML",7.80,"2/5/2019"
"7211603","VERAPAMIL 5MG/2ML   ",85.00,"2/5/2019"
"7211618","ONDANSETRON 1MG ODT ",1.90,"2/5/2019"
"7211649","PHENOBARBI 32.4MG TB",4.50,"2/5/2019"
"7211695","MIDAZOLAM 2MG/ML 5ML",17.00,"2/5/2019"
"7211742","CEFDIN 125MG/5ML 60M",8.80,"2/5/2019"
"7211753","COLD SORE OINT 7GM  ",8.30,"2/5/2019"
"7211756","OXYCODONE 10MG SR TB",7.80,"2/5/2019"
"7211782","RABIES IG IM/SC 150U",800.00,"2/5/2019"
"7211790","RABIES VAC IM       ",989.00,"2/5/2019"
"7211803","HEP B VAC PED       ",50.00,"2/5/2019"
"7211805","PANTOPRAZOLE SOD VL ",19.00,"2/5/2019"
"7211807","DAPTOMYCIN 1 MG INJ ",2.50,"2/5/2019"
"7211808","RISPERIDONE LA 0.5MG",28.00,"2/5/2019"
"7211827","BIVALIRUDIN 1MG INJ ",12.00,"2/5/2019"
"7211828","BOTULINUM TOXI A 1U ",20.00,"2/5/2019"
"7211834","ERTAPENEM SOD/500MG ",156.00,"2/5/2019"
"7211844","LINEZOLID 200 MG    ",191.00,"2/5/2019"
"7211845","MILRINONE 5MG INJ   ",6.70,"2/5/2019"
"7211849","PAMIDRONATE 30MG IJ ",33.00,"2/5/2019"
"7211853","RHO D IG FULL 300MCG",590.00,"2/5/2019"
"7211862","TIROFIBAN 0.25MG INJ",23.00,"2/5/2019"
"7211867","ZIPRSIDNE MESYL 10MG",76.00,"2/5/2019"
"7211933","EPO NESRD 1000 U INJ",46.00,"2/5/2019"
"7211938","AMINOPHYLL 250MG INJ",11.00,"2/5/2019"
"7211939","COSYNTROPN .25MG INJ",118.00,"2/5/2019"
"7211960","D5W/SOD CHL.9% 500ML",194.00,"2/5/2019"
"7211970","ENOXAPARIN 10MG INJ ",6.30,"2/5/2019"
"7211971","AMPICILLIN/SUB 1.5GM",16.00,"2/5/2019"
"7211972","SUCCINYLCHN 20MG INJ",5.40,"2/5/2019"
"7211978","CALCIUM GLUC 10%10ML",19.00,"2/5/2019"
"7211979","CALCITONIN,SAL 400IU",4653.00,"2/5/2019"
"7211983","CEFTRIAXONE 250MGINJ",15.00,"2/5/2019"
"7211989","PROCHLORPE UPTO 10MG",40.00,"2/5/2019"
"7211994","DIGOXIN 0.5MG INJ   ",28.00,"2/5/2019"
"7211995","PHENYTOIN NA 50MGINJ",7.40,"2/5/2019"
"7211997","HYDROMORPH UP TO 4MG",17.00,"2/5/2019"
"7211998","DIMETH SULF 50% 50ML",1333.00,"2/5/2019"
"7212003","HALOPERIDOL 5MG INJ ",16.00,"2/5/2019"
"7212006","HYDROCORTIS 100MGINJ",40.00,"2/5/2019"
"7212007","IRON SUCROSE 1MG INJ",2.50,"2/5/2019"
"7212012","KETOROLAC 15MG INJ  ",8.50,"2/5/2019"
"7212013","FUROSEMIDE 20MG INJ ",16.00,"2/5/2019"
"7212016","LORAZEPAM 2MG INJ   ",16.00,"2/5/2019"
"7212021","NALOXONE HCL 1MG INJ",49.00,"2/5/2019"
"7212022","PHENYLEPHRIN 1ML INJ",23.00,"2/5/2019"
"7212023","ONDANSETRON 1MG INJ ",4.20,"2/5/2019"
"7212024","PIPER/TAZOB 1G/.125G",13.00,"2/5/2019"
"7212027","DESMOPRESSIN 1MCGINJ",36.00,"2/5/2019"
"7212031","PROTAMINE 10MG INJ  ",5.00,"2/5/2019"
"7212032","METOCLOPRAM 10MG INJ",16.00,"2/5/2019"
"7212034","ROPIVACAINE 1MG INJ ",1.10,"2/5/2019"
"7212037","METHYLPRED 40MG INJ ",19.00,"2/5/2019"
"7212039","FENTANY CIT 0.1MGINJ",15.00,"2/5/2019"
"7212047","DIAZEPAM 5MG INJ    ",100.00,"2/5/2019"
"7212048","VANCOMYCIN 500MG INJ",18.00,"2/5/2019"
"7212049","HYDROXYZI UP TO 25MG",16.00,"2/5/2019"
"7212050","VIT B12 CYAN 1000MCG",16.00,"2/5/2019"
"7212051","PHYTONADIONE 1MG INJ",49.00,"2/5/2019"
"7212054","NORM SALIN 1000ML IV",388.00,"2/5/2019"
"7212055","NORM SAL STER500MLIV",320.00,"2/5/2019"
"7212062","DEX 5%/WATER 500ML  ",320.00,"2/5/2019"
"7212063","DEX 5%/WATER 250ML  ",320.00,"2/5/2019"
"7212064","DEX 5%/WATER 100ML  ",303.00,"2/5/2019"
"7212066","AZATHIOPRINE 50MG TB",7.80,"2/5/2019"
"7212077","METHOTREXATE 2.5MGPO",7.80,"2/5/2019"
"7212085","ALBUMIN 25% 50ML IV ",263.00,"2/5/2019"
"7212086","PROCHLORPERAZ 5MG PO",7.80,"2/5/2019"
"7212104","THIAMINE 100MG INJ  ",25.00,"2/5/2019"
"7212111","HYDRALAZINE 20MG INJ",17.00,"2/5/2019"
"7212115","DICYCLOMINE 20MG INJ",191.00,"2/5/2019"
"7212116","BENZTROPN MES 1MGINJ",59.00,"2/5/2019"
"7212117","GLUCAGON 1MG INJ    ",569.00,"2/5/2019"
"7212119","DIPHENHYDRAM 50MGINJ",16.00,"2/5/2019"
"7212121","ESTROGEN CNJ 25MGINJ",658.00,"2/5/2019"
"7212124","AMIODARONE 30MG INJ ",3.20,"2/5/2019"
"7212126","METHYLPRED 125MG INJ",30.00,"2/5/2019"
"7212129","NALBUPHINE 10MG INJ ",18.00,"2/5/2019"
"7212133","KETOROLAC 15MG INJ  ",15.00,"2/5/2019"
"7212137","FLUCONAZOL 200MG INJ",314.00,"2/5/2019"
"7212142","DEX 5%/WATER 1000ML ",388.00,"2/5/2019"
"7212145","RISPERIDONE LA 0.5MG",28.00,"2/5/2019"
"7212148","CEFEPIME 500MG INJ  ",9.50,"2/5/2019"
"7212150","NORM SALINE 250ML IV",320.00,"2/5/2019"
"7212155","MEROPENEM 100MG INJ ",4.20,"2/5/2019"
"7212168","HYOSCYAMIN .25MG INJ",179.00,"2/5/2019"
"7212170","METHYLPRED 80MG INJ ",32.00,"2/5/2019"
"7212171","METHYLPREDNIS 4MG PO",7.80,"2/5/2019"
"7212173","PENICI G POT .6MUINJ",20.00,"2/5/2019"
"7212174","PNEUMO-VAC 2YR-ADULT",286.00,"2/5/2019"
"7212188","DIHYDROERGOT 1MG INJ",384.00,"2/5/2019"
"7212201","ACTYLCYSTN INJ 100MG",5.60,"2/5/2019"
"7212225","SINCALIDE INJ 5MCG  ",378.00,"2/5/2019"
"7212241","BETAM ACE/SOD PHO3MG",19.00,"2/5/2019"
"7212243","MORPHINE UP TO 10MG ",16.00,"2/5/2019"
"7212244","PROMETHAZI UPTO 50MG",16.00,"2/5/2019"
"7212247","AZITHROMYC 500MG IV ",27.00,"2/5/2019"
"7212249","CHLORPROM UP TO 50MG",17.00,"2/5/2019"
"7212274","HYDROMORPH UP TO 4MG",17.00,"2/5/2019"
"7212279","SUMATRIPTAN 6MG INJ ",27.00,"2/5/2019"
"7212332","PREDNISOLON 15MG/5ML",4.50,"2/5/2019"
"7212334","PIPER/TAZOB 1G/.125G",13.00,"2/5/2019"
"7212339","BUTORPHANOL 1MG INJ ",19.00,"2/5/2019"
"7212343","LEVOFLOXAC 250MG INJ",215.00,"2/5/2019"
