Price List: SE Health Price List,,
Service Name,Procedure Code,Price ($)
Place Cath Abd/Pelv 1stord Bil,36245,3035.64
Place Cath Abd/pel 2nd Order,36246,2349.79
Aorta-Abd Sel CAth 2nd Ord Bil,36246,3525.30
Aorta-abd Sel Cath 3rd Ord,36247,2649.30
Place Cath Abd/Pel 3rd Order,36247,2603.85
Place Cath Abd/Pelv 3rd Ord Bil,36247,3905.78
Slctv Cath Plc Abd/Pel Ea Addl,36248,1467.06
Sel Cath 1st Order Renal Unil,36251,6223.64
Sel Cath 1st Order Renal Bil,36252,8319.79
65168 - Sel Cath 2nd or Higher Order Unil,36253,6445.54
65169 - Sel Cath 2nd or Higher Order Bil,36254,8720.01
Non-Selective Jugular Vein - Right,36299,549.02
Non-Selective Jugular Vein - Left,36299,549.02
Venipuncture - <3Yrs Fem/Jug/Sin,36400,121.81
Venipuncture < 3Yr Vein Scalp,36405,57.76
Venipuncture - < 3Yrs Other Vein,36406,30.10
Venipuncture Adult/child >3yr,36410,98.14
Midline Catheter Insertion,36410,98.14
Collection Of Venous Blood,36415,31.20
Drawing Charge - Infusion Serv 83441,36415,33.15
Drawing Charge 83443,36415,32.73
Lab One Drawing Charge 83445,36415,57.14
Rhc Drawing Charge 82547,36415,10.98
Rhc Wc Drawing Charge 82564,36415,10.98
Labcorp Drawing Charge 82234,36415,9.81
Drawing Charge - Pku,36416,112.52
Venipuncture Cutdown: < Age 1,36420,30.10
Venipuncture Cutdown: > Age 1,36425,30.10
Transfusion Blood/components 86030,36430,485.76
Transfus Blood Push < 2Yr,36440,503.64
Inj Noncmpnd Sclrsnt 1 Vein LT,36465,3539.08
Inj Noncmpnd Sclrsnt 1 Vein RT,36465,3539.08
Inj Noncmpd Sclrsnt Mult Veins LT,36466,3539.08
Inj Noncmpd Sclrsnt Multiple Veins RT,36466,3539.08
Sclerotherapy - Single Vein RT Leg,36470,484.23
Sclerotherapy - Single Vein LT Leg,36470,484.23
Injectn Sclerosing Solution - Sngl Vein RT,36470,484.23
Injectn Sclerosing Solution - Sngl Vein LT,36470,484.23
Sclerotherapy - Mtlp Veins RT Leg,36471,484.23
Sclerotherapy - Mtlp Veins LT Leg,36471,484.23
SCLER SLTN MULT VEIN EA LEG RT,36471,904.34
SCLER SLTN MULT VEIN EA LEG LT,36471,904.34
SCLER SLTN MULT VEIN EA LEG BI,36471,1355.48
Perc Ablation/Cryo w/ Imaging - Extremity Vein,36473,12360.00
Perc Ablation/Cryo w/ Imaging -  Ea Subsq Extremity Vein,36474,6180.00
Endovenous RF Ablat 1st Vein,36475,7354.61
Endovenous RF Ablat 1st Vein - RT,36475,7354.61
Endovenous RF Ablat 1st Vein - LT,36475,7354.61
Endovenous RF Ablat 2nd/Subsq Veins,36476,5651.05
Endovenous RF Ablat 2nd/Subsq Veins - RT,36476,5651.57
Endovenous RF Ablat 2nd/Subsq Veins - LT,36476,5651.57
Cath Vein Portal Perc,36481,1943.52
Insert Cath CV Non-Tunneled >5yrs,36556,1929.26
Insrt Non-Tun Central CVC>5yo,36556,844.81
Insert Non-Tun Central CVC>5yo,36556,844.81
Insert Nontunnel Cv Cath > 5Yo,36556,3294.09
Insert Tunneled Cv Cath,36558,5490.16
Bedside - Insertion CV Catheter,36558,5490.16
Insertion Tunnelled Cath >5yo,36561,6917.60
Picc Line Insertion =/< 5 Yo,36568,3277.82
Picc Line Insertion        Rad,36569,3277.82
Replace Tunneled Cv Cath,36578,5490.16
SE Replacement of Central Venous Catheter IR,36580,2799.98
Repl Cath Cv Tnl W/o Port,36581,5490.16
Replace Tunnelled Cv Cath,36582,6588.19
Replace Picc W/o Port/pump,36584,3294.09
Rem Tnld Cv Cath W/o Port/pump,36589,1503.21
Removal Tunneled Cv Port,36590,3294.09
Bedside Removal Tunneled Cv Port,36590,3294.09
Coll Of Blood From Implant Dev,36591,256.53
Collect Blood Port/access Dvc,36591,196.19
Collect Blood Central/Peripheral Cath,36592,171.51
Collection Blood Centrl/Perph Cath,36592,25.81
Declot Port w/ Thromb Agent,36593,648.16
Declotting Device or Catheter,36593,588.63
SE Declot by Thromoblytic Agent Port/Cath IR,36593,606.11
Mechanical Removal Cv Cath,36595,5490.16
Mech Removal Obst Cv Cath,36596,3294.09
Reposition Cvc Under Flouro,36597,3294.09
Inj Contr W/fluoro Eval Cv Dev,36598,553.41
Arterial Puncture,36600,30.10
Puncture Arterial,36600,215.76
Arterial Catheter/cannulation,36620,436.50
Cath/Cann Artery Cutdown,36625,423.33
Cath Artery Umbilical Newborn,36660,234.38
Place Ndl Infs Intraosseo,36680,215.96
Intro Cath Dialysis Circuit Dx Angio w/ Imaging,36901,2116.65
Intro Cath Dialysis Circuit  w/ Balloon Angioplasty,36902,14903.07
Intro Cath Dialysis Circuit  w/ Insertion of Stent,36903,27810.00
Perq Thrmbctmy /or Infusn Dialysis Circuit Dx Angio,36904,14903.07
Perq Thrmbctmy /or Infusn Dialysis Circuit Balloon Angio,36905,27810.00
Perq Thrmbctmy /or Infusn Dialysis Circuit  w/ Stent,36906,43260.00
Balloon Angioplasty Cntrl Dialysis Segment w/ Imaging,36907,14903.07
Balloon Angioplasty Cntrl Dialysis Segment w/ Stent,36908,27810.00
Dialysis Circuit Vasclr Emboli Occlusn w/ Imaging,36909,14903.07
Insert Hepatic Shunt  Tips,37182,12221.09
Revision Of Tips,37183,17568.50
Thrombectomy Primary Perc,37184,9882.28
Thrombectomy Perc Add On,37185,9882.28
SH65052 - Thrombectomy Perc Subsq Vessel - Add on,37185,9882.28
Sec Perc Thromb Ea Add Vessel,37186,10211.70
Thrombect Ven Mech,37187,9882.28
SP Thrombectomy Venous Sbsqnt Day,37188,6489.00
Implant Ivc Filter W/s&i,37191,9882.28
65396 - Repositioning IVC Filter w/ S&I,37192,6548.60
Removal IVC Filter w/S&I,37193,6252.13
65397 - Removal IVC Filter w/ S&I,37193,6548.60
Thrombolysis Cerebral By IV,37195,346.73
Transcatheter Retrieval-Fx Cat,37197,1397.80
Retrv Fb Transcath Perc,37197,7339.24
Transcatheter Biopsy,37200,4022.27
Exch Placed Cath Thrombolytic,37209,6588.19
Thypy Infs Throm Artrl Int Day,37211,2589.42
Thypy Infs Throm Venus Int Day,37212,2589.42
Thypy Infs Throm A or V Sbs Day,37213,5778.17
Cessation of Thromb and Clos,37214,5778.17
Stent Carotid w/ DE Protect,37215,14238.74
IR Transcath Vasc St Plct Carot/Vert,37215,14238.74
65395 - Stent Carotid w/o DE Protect,37216,12492.57
Revasc Iliac Artery Unilateral,37220,10980.32
Revasc Iliac Artery Bilateral,37220,16470.47
Revsc Iliac Artery Uni W/stent,37221,10980.32
Revs Iliac Artery Bil W/Stent,37221,18227.13
Revsc Iliac Artery Uni Ea Addl,37222,10660.50
Revsc Iliac Art w/Stent Ea Addl,37223,10980.32
Revsc Fem/pop Artery Uni,37224,10980.32
Revsc Fem/pop Art W/athrc,37225,17568.50
Revsc Fem/pop Art W/stent,37226,17568.50
Revsc Fem/Pop W/Stent & Arthc,37227,30744.88
Revsc Tibl Prnl Artery,37228,10980.32
Revsc Tbl Prnl Art W/Athrctmy,37229,26352.76
Revsc Tibl Prnl Art w/Stent,37230,17568.50
Revsc Tibial Pernl Each Addl,37232,3113.07
Open/Perc Place Stent Initl Artery,37236,30042.14
Open/Perc Place Stent  Ea Addl Artery,37237,14526.96
Open/Perc Place Stent Initl Vein,37238,30042.14
Open/Perc Place Stent  Ea Addl Vein,37239,14526.96
Vac Embolization/Occlusion Venous,37241,29129.69
Vac Embolization/Occlusion Artery,37242,29129.69
Uterine Fibroid Embolization,37243,17568.50
Vac Embolization/Occlusion Organ,37243,29129.69
Vac Embolization/Occlusion Bleed,37244,29129.69
Transluminal Balloon Angio Open/Perc 1st Artery,37246,14903.07
Translmnal Balloon Angio Open/Perc 1st Artery,37246,14903.07
Transluminal Balloon Angio Open/Perc Ea Addl Artery,37247,7452.05
Translmnal Balloon Angio Open/Perc Ea Addl Artery,37247,7452.05
Transluminal Balloon Angio Open/Perc Intl Vein,37248,14903.07
Translmnal Balloon Angio Open/Perc Intl Vein,37248,14903.07
Transluminal Balloon Angio Open/Perc Ea Addl Vein,37249,7452.05
Translmnal Balloon Angio Open/Perc Ea Addl Vein,37249,7452.05
SE Intravascular US Initial Vessel IR,37252,1591.35
"INTRAVAS US W/DIAG EVAL, INIT, NON-CORN VESS",37252,669.50
SE Intravascular US Ea Addl Vessel IR,37253,1060.90
"INTRAVAS US W/DIAG EVAL, EA ADD'L, NON-CORN VESS",37253,437.75
Stab Phlebctmy Veins 1 Extrm 10-20 Stabs,37765,7046.08
Stab Phlebectomy Veins 1 Extrm 10-20 Stabs,37765,7046.08
Stab Phlebectomy 1 Extrm >20 Stabs,37766,7046.08
Stab Phlebectomy 1 Extrm >20 Stabs - LT,37766,7046.08
Stab Phlebectomy Veins 1 Extrm <10 - RT,37799,2745.08
Stab Phlebectomy Veins 1 Extrm <10 - LT,37799,2745.08
Inj Proced Splenopotograph,38200,769.57
CT Bone Marrow Aspiration,38220,1647.05
Bone Marrow Aspiration,38220,647.41
Bone Marrow Bx Needle/Trocar,38221,823.53
Diag Bone Marrow; Biopsy & Aspiration,38222,2678.00
CT Biopsy Lymph Node,38505,1647.05
US Biopsy Lymph Node,38505,1427.45
Needle Bx  Lymph Node,38505,1071.47
Axillary Lymph Node Needle Biopsy - LT,38505,2312.45
Axillary Lymph Node Needle Biopsy - RT,38505,2312.45
Axillary Lymph Node Needle Biopsy - BIL,38505,3468.69
Ct Unlstd Blood/lymph Proc,38999,1350.58
Repair Lip Full Thick Vermilion,40650,1079.43
Rpr Lip Up 1/2 Vertical,40652,769.85
Repair Lip,40654,1045.97
Drain Abscess Of Mouth-simple,40800,170.61
Drain Abscess of Mouth Complic,40801,1045.97
Remove Embedded Fb Mouth Sim,40804,43.26
Remove Fb Mouth-complicated,40805,356.41
Closure Laceration Mouth <2.5cm,40830,212.57
Closure Lac Mouth >2.5cm,40831,841.35
I&D Lingual Intaoral,41000,962.31
I&D Sublngl Intraoral Super,41005,351.15
Laceration Mouth/tongue <2.5cm,41250,23.10
Laceration Rpr <2.5cm Post Tongue,41251,234.69
Laceration Tongue/Mouth >2.5cm,41252,428.12
Drain Abscess Dentoalveolar,41800,158.00
Dental Procedure,41899,373.44
Drain Absc Palate/uvula,42000,251.19
Repair Laceration Palate 2cm,42180,351.15
Rpr Lac Palate >2cm Cplx,42182,3718.33
Drain Absc Parotid Smp,42300,1541.61
Drain Absc Parotid Complex,42305,2293.35
Biopsy Of Salivary Gland,42400,1427.45
Inject Proced Sialography,42550,263.84
Drainage of Tonsil Abscess,42700,394.09
Remove Fb From Pharynx,42809,107.57
Control Oropharnygeal Hemorrhage,42960,480.58
Esophageal Dilitation Balloon,43220,843.51
Dilitat Insertion Guidewire/Di,43226,831.44
Percutaneous Place Gast Tube,43246,1586.18
Esophageal Biopsy via Peg Insertion Site,43499,4022.27
Place Tube Nasogastric,43752,554.51
Gastric Intubation & Aspir,43753,161.32
Change Of Gastrostomy Tube,43760,497.37
Change Gastrostomy Tube,43760,386.23
Change Gastrostomy Tube - Bedside,43760,386.23
Reposition Gastro Tube,43761,145.28
RPLC GTUBE NO REVJ TRC,43762,694.26
RPLC GTUBE REVJ GSTRST TRC,43763,694.26
ADJ OF GASTRIC BAND INJ/ASP,43999,386.25
Introduction of Long GI Tube,44500,1427.45
I&d Ischiorectal/perirectal Ab,46040,3194.49
Bedside - Incision of Rectal Abscess,46040,3194.49
I&d Perianal Abscess Superfic,46050,462.69
Incision Thrombosed Hemorrhoid,46083,58.53
Hemorrhidectomy Simple Ligatu,46221,218.51
Enucleation/excis Of Ext Throm,46320,596.10
Anoscopy: Diagnostic,46600,125.59
Anoscopy: Removal of FB,46608,766.18
Biopsy Liver - Needle - Percutaneous,47000,1647.05
CT Biopsy of Liver,47000,1976.46
Ablation Liver Percutaneous,47382,13176.38
Liver - Tissue Ablation,47399,1508.69
Ct Guided Perc Cholecystostomy,47490,5490.16
Cholecystost Per Compl Px,47490,4526.47
Injection for Cholangiogram - Existing Access,47531,1054.11
Injection for Cholangiogram - New Access,47532,6588.19
Placment Biliary Drainage Cath - External,47533,6588.19
Placment Biliary Drainage Cath: Internal - External,47534,6588.19
Convrsn Extrnl Biliary Cath to Intrnl-Extrnl,47535,6588.19
Exchange Biliary Drainage Cath - Perc,47536,6588.19
Removal Biliary Drainage Cath - Perc,47537,1449.41
Perc Plcmt Bile Duct Stent - Existing Access,47538,12517.56
Perc Plcmt Bile Duct Stent - New Access,47539,12517.56
Perc Plcmt Bile Duct Stent - New Access w/ plcmt drain cath,47540,12517.56
Perc Plcmt Access Biliary Tree & Sm Bowel - New Access,47541,6588.19
Perc Dilation Biliary Duct/Ampulla - Ea Duct,47542,0.00
Perc Endoluminal Bx Biliary Tree - Single or Multiple,47543,0.00
Perc Removal Debri Biliary Duct &/or Gallbladder,47544,0.00
Endo Biliary Perc,47552,7686.22
Endo Biliary W/biopsy,47553,7686.22
Endo Biliary Dil Duct W/O Stnt,47555,3347.24
Endo Biliary Dil Duct W/stent,47556,7686.22
Biliary Tract Unlstd Proc,47999,7686.22
Biopsy Pancreas Percut Needle,48102,1976.46
CT Guided Biopsy Pancreas,48102,3623.51
Drn Pseudocyst Pancreas Perc,48511,2188.57
US Guided Needle Loc,49021,2537.56
Abd Paracent W/o Image Guide,49082,1107.55
Abd Paracent W/o Image Guide - Bedside,49082,1107.55
Abd Paracent w/ Image Guide,49083,1405.48
Abd Paracent w/ Image Guidance,49083,1405.54
Ct Bx Abd Or Retroperitoneal,49180,1647.05
SE Sclerotherapy Fluid Collection Perc w/ IG,49185,1668.60
Inj Air/Contr Perioneal Cav,49400,591.30
Perc Image Guided Cath Fluid Collection Visceral,49405,4028.68
Perc CT Abscess Drain Periton/Retrop,49406,3294.09
Perc Image Guided Cath Fluid Collection Peri/Rerto,49406,4028.68
Insertion of Tunneled Intraperitoneal Catheter Complete,49418,7441.62
Ins Cath Drain Peritoneal Perm,49421,4829.87
Remove Cath Intraperitoneal,49422,4392.13
CT Exchg Cath Absc/Cyst Drain w/ Imaging,49423,3623.51
Exchg Cath Absc/Cyst Drain,49423,3623.51
Inject Contrast Abscess/cyst,49424,681.88
Insert Gastro Tube Fluoro,49440,1799.37
Insert Duoden/Jejun Tbe Fluoro,49441,3336.92
Insertion Cecostomy or Colonic Tube Perc Comp,49442,4212.65
Chg G-tb To Gj-tb Perc Fluoro,49446,1979.75
Rplc/G/Cec/Oth Tb Under Fluoro,49450,1061.34
Rplc Duoden/Jejun Tb Fluoro,49451,968.12
Rplc Gastro-Jejun Tb Fluoro,49452,1043.27
Mech Rem Obs Mat G/d/j/g-j/cec,49460,1427.45
Inj Cntr W/Fluor Eval G/D/J Tb,49465,469.54
Abd/peritoneum Omentum Unlstd,49999,5490.16
CT Abdominal Drain Check/Manipulation,49999,681.88
Biopsy Renal By Percut Needle,50200,1647.05
Rem/Repl Ureteral Stent Perc,50382,2999.44
Rem Uteteral Stent Percu,50384,3141.11
Rem/Repl Nephrourreteral Stent,50387,4302.08
Rem/Repl Nephrourreteral Stent Bilateral,50387,6453.14
Remove Renal Tube Fluoroscopic,50389,2904.69
CT Guided Cyst Asp Abdomen,50390,2196.06
US Guided Cyst Asp Abdomen,50390,1647.05
Aspiration And/Or Inj Renal Cy,50390,607.19
Intro Guide Renal Pelv-nephro,50395,1184.78
Change Kidney Tube,50398,433.66
Injection for Nephrostogram and/or Ureterogram - New Access,50430,1564.70
Injection for Nephrostogram and/or Ureterogram - Existing,50431,1564.70
Perc Placment Nephrostomy Catheter,50432,4499.73
Perc Placement Nephroureteral Catheter - New Access,50433,4499.73
Perc Convert Nephrstmy Cath to Nephroureteral Cath,50434,1564.70
Perc Exchange Nephrostomy Cath,50435,1564.70
Perc Exchange Nephrostomy Cath - Biltrl,50435,2347.04
DILAT XST TRC NDURLGC PX,50436,5219.25
DILAT XST TRC NEW ACCESS RCS,50437,8780.58
Ablation Renal Percutaneous,50592,13176.38
SE Ablation Renal Perc Cryo IR,50593,17036.20
Inj Proced Ileal Conduit,50690,408.30
Perc Placement Ureteral Stent: Pre-existing Tract,50693,6703.49
Perc Placement Ureteral Stent - New Access w/o Sep NC,50694,6703.49
Perc Placement Ureteral Stent - New Access w/ Sep Nephr Cath,50695,6703.49
SE Balloon Dilat Ureteral Structure w/ Img Guidance,50706,1273.08
Aspiration Bladder : By Needle,51100,695.38
Aspiration Bladder : By Trocar,51101,260.24
Aspiration Bladder: Suprapubic,51102,1784.46
Injection of Bladder for Cystography,51600,658.82
Inj Proced Retrograde,51610,785.66
Injection of Bladder for Retrograde Urethrocystography,51610,658.82
Bladder Irrigation  Simple,51700,221.74
Instillation of Non-Chemo Drug: Bladder,51700,616.00
Straight Catheterization,51701,195.82
Insert Temporary Bladder Cath,51702,99.91
Insert Temporary Bladder Catheter,51702,99.91
Insert Temp Bladder Cath Comp,51703,194.57
Cystostomy Tube Change - Simple,51705,763.10
Instillation of Chemo - Bladder,51720,704.93
Er Measure Post-void Urine,51798,171.71
Urinary System Unlstd Proc,53899,0.00
Non-RF Ablation Renal Cyst,53899,1353.87
Irrig Corpora Cavernosa,54220,695.05
I&d Scrotum,54700,2988.30
Drainage Of Scrotum Abscess Tc,55100,3971.31
Remove FB - Scrotum,55120,1900.79
Percut/needle Insert Prostate,55875,2860.87
SE US Guided Per Biopsy Male Genital System,55899,263.53
Inc Drain Vulva/perineal Absce,56405,233.62
I&d Bartholin Bland Abscess,56420,273.31
Pessary Fitting and Insertion,57160,418.36
Removal of  IUD,58301,189.88
Inj Proced Hysteroscalpingogra,58340,491.92
Amniocentesis,59000,1098.03
Fetal Heart Tone,59025,588.93
Non-Stress Test W/FHM (Obs),59025,588.93
Vaginal Delivery Only,59409,2671.35
External Version,59412,431.81
Delivery of Placenta,59414,1669.64
OB - Removal Cerclage Suture,59871,1502.04
Core Needle Biopsy Thyroid,60100,1098.03
US Guided Cyst Asp Thyroid,60100,1098.03
Endocrine Unlstd Proc,60699,6588.19
Bedside - Removal of Brain Cavity Fluid,61020,1686.83
Cervical Stick,61050,694.76
C1-C2 Puncture w/ Injection,61055,1098.03
SP Shunt/Pump/Reservoir Aspir or Inj,61070,1535.05
Intracranial Vertebral Stent Insrt,61635,7603.19
Perc Art Mech Thromb &/Or Infusn - Intracranial,61645,0.00
Endovasc Intrcrnl Prolngd Adm Rx Agent - Initl Territory,61650,0.00
Endovasc Intrcrnl Prolngd Adm Rx Agent - Addl Territory,61651,0.00
CSF Shunt Reprogram,62252,700.19
Asp Cyst Invert Disc/Paravert,62267,1647.05
CT Guided Cyst Asp Spinal Cord,62268,1647.05
US Guided Cyst Asp Spinal Cord,62268,1427.45
Spinal Puncture Lumbar Diagnostic - ER,62270,675.30
Spinal Puncture Diagnostic,62270,675.84
Spinal Puncture Diagnostic - Bedside,62270,675.30
Lumbar Puncture Drain Csf,62272,1077.05
Lumbar Puncture - Therapeutic,62272,1077.05
Inj Epidural Blood/Clot Patch,62273,1333.01
Epidural Blood Patch/Clot,62273,1098.03
Inj Drug - Lumbar Not C1-C2,62284,1170.15
Perc Diskectomy/Lumbar,62287,4522.53
Inj Px Diskogram Ea Lvl Lumbar,62290,1170.50
Inj Px Diskogram Ea Lvl C Or T,62291,1170.15
Myelogram via Lumb Inj w/ S&I - Cervical,62302,4130.63
Myelogram via Lumb Inj w/ S&I - Thoracic,62303,4130.63
Myelogram via Lumb Inj w/ S&I - Lumbosacral,62304,4130.63
Myelogram via Lumb Inj w/ S&I - 2 + Regions,62305,4392.13
Spinal Block - Thoracic,62320,2207.04
Flouro Epi Cerv Or Thor Inject,62321,422.22
CT EPI Cerv or Thor Inject,62321,422.22
Spinal Block - Lumbar,62322,2207.04
Spinal Injection Lumbar,62322,2207.04
Flouro Epi Lumbar Caudal Inj,62323,422.22
Fluoro Epi Lumbar Caudal Inj,62323,422.22
Inj Place Cath Epid Lumb/Sacr,62327,1396.70
Impl/Rev Cath Epidural,62350,8784.25
"NEUROSTIMULATOR IMPLANT, EPIDURAL, PERC",63650,18166.83
Inj Anes Nerve Trigeminal,64400,398.82
Inj Anes Nerve Facial,64402,636.30
Root Block - Occipital Nerve,64405,1166.11
Supraclavicular Nerve Block Injection,64415,1166.11
Intrascalene Nerve Block Injection,64415,1166.11
Infraclavicular Nerve Block Injection,64415,1166.11
Axillary Nerve Block Injection,64417,1166.11
Inj Anes Nerve Intercostal Slg,64420,1226.55
Inj Anes Nerve Intercostal Mlt,64421,1457.17
Sciatic Nerve Single,64445,1009.61
Sciatic Nerve Block Injection,64445,2207.04
Other Peripheral Nerve/Branch,64450,354.27
Inj Anes Nerve Peripheral,64450,499.44
Femoral Nerve Block Injection,64450,1166.11
Popliteal Nerve Block Injection,64450,1166.11
Ankle Block Injection,64450,1166.11
Saphenous Nerve Block Injection,64450,1166.11
Tap Block Injection,64450,1166.11
Adductor Canal Block,64450,1166.11
Paravert Facet Lbr/Sac Single,64475,2666.01
CT Cervical Nerve Root Block,64479,1647.05
Transfor Epid. Cer/Thor Single,64479,2666.01
Paravert Nerves Multiple Level,64480,2293.90
Transfor Epid Cer/Thor Ea Addl,64480,2293.90
CT Cervical Nerve Root Block - Ea Addl,64480,1647.05
CT Lumbar Nerve Root Block,64483,1647.05
Transforaminal Epid Lbr/Sac,64483,2666.01
Transforaminal Epidural Ls Bil,64483,2639.62
Transfor Epid Lum/Sac Ea Addl,64484,1105.19
CT Lumbar Nerve Root Block - Ea Addl,64484,1647.05
Ct Paravert Facet Cer-thor Bil,64490,2143.36
CT Paravert Facet Cer-Thor Sgl,64490,1647.05
Paravert Facet Cer-Thor Single,64490,1623.60
Ct Inj Paravert F Jnt C/t 2 Lv,64491,1312.15
CT Inj Paravertebral L/S,64493,1647.05
CT Inj Paravertebral L/S Bilat,64493,2745.08
Inj Paravertebral L/S Bilat,64493,2666.01
Paravert Facet Joint Nerve Lum,64493,1498.28
Paravert Facet Joint Nrv 2 Lvl,64494,1813.94
Parvert Fct Jnt Nrv 2 Lvl Bil,64494,2666.02
Paravert Fct Jnt Nrv 2 Lvl Bil,64494,2666.01
Paravert Fct Joint Nrv 3+ Lvl,64495,1813.94
Parvert Fct Jnt Nrv 3+ Lvl Bil,64495,2666.02
Paravert Fct Jnt Nrv 3+ Lvl Bi,64495,2666.01
Paravert Fct Joint Nerv 3+ Lvl,64495,1814.47
Inj Anes Ganglion Stellate,64510,1484.34
Inj Anes Hypogastric Plexus,64517,1271.26
SE Celiac Plexus Block/Injection CT,64530,2387.03
Tens Application  Ot,64550,115.56
Tens Application  Pt,64550,115.56
Chemodenervation Unilateral Tc,64612,345.54
Chemodenervationc Spine Musc T,64613,346.69
Chemodenerv Ext &/or Trunk Tc,64614,345.54
CT Celiac Plexus Ablation,64680,5089.38
CT Unlisted Px Nervous System,64999,1647.05
Unlisted Px Nervour System,64999,1056.33
SE Unlisted Procedure - Nervous System,64999,646.09
Remove Fb External Eye,65205,210.24
Remove Fb Ext Eye Embedded,65210,112.89
Remove Fb Corneal  W/o Slit,65220,247.19
Remove Fb Corneal  W/slit L,65222,266.20
Blepharot Eyelid Drain Absc,67700,337.66
Remove Embedded Foreign Body - Eye,67938,599.52
Drain External Ear Abscess/hem,69000,189.17
Drain Asc/Hema Ear Ext Cplx,69005,1402.89
Remove FB Ext Auditory Canal,69200,88.62
Remove Impacted Cerumen Irrig/lavage - Unilateral,69209,184.47
Remove Impacted Cerumen - Unilateral,69210,117.39
Myelography,70010,609.36
Orbits for Foreign Body,70030,329.41
Mandible Less Than 4 Views,70100,356.86
