Mnemonic,Name,  Std Price  , Self Pay Price 
3413003,ER-FAST TRACK CARE LEVEL 3, $865.00 , $648.75 
3413004,ER-FAST TRACK CARE LEVEL 4," $1,276.00 ", $957.00 
3413005,ER-FAST TRACK CARE LEVEL 5," $2,007.00 "," $1,505.25 "
3431002,ENDO-INFUS HYDRA EA ADDL 31-60, $103.00 , $77.25 
3431004,ENDO-INFUSION THERAP INIT16-60, $465.00 , $348.75 
3431005,ENDO-INFUS THERAPEUTI ADD, $103.00 , $77.25 
3431014,ENDO-SC/IM INJECTION, $150.00 , $112.50 
3431015,ENDO-IV INJECTION 1ST DRUG, $196.00 , $147.00 
3431016,ENDO-IM ANTIBIOTIC INJECT, $150.00 , $112.50 
3431017,ENDO-INFUS HYDRATION INIT31-60, $460.00 , $345.00 
3431018,ENDO-IVPUSH EA ADD NEW ME, $196.00 , $147.00 
3431102,ENDO-MOISTURE TRAP W/FILTER, $31.00 , $23.25 
3431103,ENDO-NASAL CANNULA 7, $24.00 , $18.00 
3431104,ENDO-BOVIE, $310.00 , $232.50 
3431106,ENDO-PROC FIRST HOUR, $773.00 , $579.75 
3431107,ENDO-PROC EA ADD 1/2, $390.00 , $292.50 
3431108,ENDO-CLINIC VISIT ONLY, $172.00 , $129.00 
3431109,ENDO-BRONCHOSCOPY," $1,133.00 ", $849.75 
3431110,ENDO SPOT ENDOSCOPY MARKING," $1,133.00 ", $849.75 
3431114,ENDO-BIOPSY FORCEPS, $118.00 , $88.50 
3431118,ENDO-GASTRIC LAVAGE, $222.00 , $166.50 
3431121,URO-CYSTOSCOPE SIMPLE," $1,237.00 ", $927.75 
3431123,URO-CLINIC, $172.00 , $129.00 
3431126,URO-BLADDER SCAN, $138.00 , $103.50 
3431130,URO-INTRA ABDOMINAL VPS RECTAL, $508.00 , $381.00 
3431136,URO-BIO TRAIN ANORE EMG, $346.00 , $259.50 
3431137,URO-COMP CYSTOME CAL ELEC, $466.00 , $349.50 
3431138,URO-COMP UROFLOW CAL ELEC, $231.00 , $173.25 
3431139,URO-ELECTROMYO STUDY EMG, $388.00 , $291.00 
3431141,URO-URETHRAL PRES PROF ST, $395.00 , $296.25 
3431142,URO-VOIDING PRESS STUD VP, $466.00 , $349.50 
3431143,URO-BLADDER INSTILLATION, $583.00 , $437.25 
3431144,URO-INFECT CONTROL FC 16FR, $70.00 , $52.50 
3431145,URO-COMP CYSTO CAL/ W/VOID PRE, $926.00 , $694.50 
3431146,URO-VOIDING TRIAL, $715.00 , $536.25 
3431150,ENDO-BLOOD TRANSFUSION, $701.00 , $525.75 
3431152,URO-CIRCUMCISION ADULT," $5,515.00 "," $4,136.25 "
3431153,URO-VASECTOMY, $801.00 , $600.75 
3431154,URO-SUPRAPUBIC CATH INSER," $6,511.00 "," $4,883.25 "
3431155,URO-DORSAL SLIT," $4,955.00 "," $3,716.25 "
3431156,URO-FULGURATION OF LESION, $302.00 , $226.50 
3431157,ENDO-EGD SIMPLE," $1,133.00 ", $849.75 
3431159,ENDO-SIGMOIDOSCOPY FLEX," $1,133.00 ", $849.75 
3431160,ENDO-COLONSCOPY SIMPLE," $1,133.00 ", $849.75 
3431163,ENDO-MOD SEDATION >5 FIRST 15M, $176.00 , $132.00 
3431164,ENDO-MOD SEDATION >5 EA ADD 15, $92.00 , $69.00 
3431165,ENDO-EGJ," $1,133.00 ", $849.75 
3431167,URO-CYSTO COMPLEX," $1,763.00 "," $1,322.25 "
3431170,ENDO-SIGMOIDOSCOPY RIGID," $1,133.00 ", $849.75 
3431172,ENDO-FNA W/O GUIDE, $237.00 , $177.75 
3431173,ENDO-COLONSCOPY COMPLEX," $2,181.00 "," $1,635.75 "
3431174,ENDO-EGD COMPLEX," $2,181.00 "," $1,635.75 "
3431191,URO-INFUSION/TRANSFUSION, $701.00 , $525.75 
3431192,URO-PROC FIRST 30 MIN, $390.00 , $292.50 
3431193,URO-PROC EA ADD 15MIN, $196.00 , $147.00 
3431194,URO-INTRACU TEST CONTIGEN TEST, $73.00 , $54.75 
3431195,URO-CYSTOURETHROSCOPY W/INJECT," $5,169.00 "," $3,876.75 "
3432136,ENDO-REMOVAL PORT A CATH, $811.00 , $608.25 
3432231,ENDO-BUTTON FEEDING TUBE, $560.00 , $420.00 
3432232,ENDO-DURACLIP HEMOSTASIS CLIP, $630.00 , $472.50 
3450001,ER PHY LEVEL 1, $114.00 , $85.50 
3450002,ER PHY LEVEL 2, $200.00 , $150.00 
3450003,ER PHY LEVEL 3, $368.00 , $276.00 
3450004,ER PHY LEVEL 4, $536.00 , $402.00 
3450005,ER PHY LEVEL 5, $844.00 , $633.00 
3450006,ER PHY CRITICAL CARE," $1,019.00 ", $764.25 
3450007,ER-PHY CC ADDITIONAL 30MIN, $503.00 , $377.25 
3451109,PHYSICIAN DIR OF EMS, $169.00 , $126.75 
3452001,PHY-TX CLOSED PATELLA DIS, $572.00 , $429.00 
3452002,PHY-TX CLOSED SHOULDER DI, $604.00 , $453.00 
3452003,PHY-TX CLOSED ELBOW DIS, $684.00 , $513.00 
3452004,PHY-TX CLOSED NURSEMAID E, $189.00 , $141.75 
3452005,PHY-TX CLOSED ANKLE DIS, $693.00 , $519.75 
3452006,PHY-TX CLOSED FINGER/TOE, $202.00 , $151.50 
3452007,PHY-TX CLOSED TMJ DISLOCA, $160.00 , $120.00 
3452008,"PHY-ARTHO SMALL JNT, FING", $137.00 , $102.75 
3452009,"PHY-ARTHO INTERMED JNT,WR", $106.00 , $79.50 
3452010,"PHY-ARTHO MAJOR JNT, HIP", $114.00 , $85.50 
3452011,PHY-INITIAL TX FIRST DEGR, $114.00 , $85.50 
3452012,PHY-DRESSING/DEBRIDE BURN, $106.00 , $79.50 
3452013,"Phy-Medium, Whole Face OR", $262.00 , $196.50 
3452014,"Phy-Large,More Than One E", $293.00 , $219.75 
3452015,PHY-REMOVE FB EYE CONJ/SU, $127.00 , $95.25 
3452016,PHY-CONJUNCTIVAL EMBEDDED, $150.00 , $112.50 
3452017,PHY-CORNEA W/O SLIT LAMP, $114.00 , $85.50 
3452018,PHY-CORNEA W/ SLIT LAMP, $169.00 , $126.75 
3452019,"PHY-I&D ABSCESS (FUR,CARB)", $182.00 , $136.50 
3452020,"PHY-I&D ABSCESS(FUR,CARB)", $326.00 , $244.50 
3452021,PHY-I&D PILONIDAL CYST, $150.00 , $112.50 
3452022,PHY-I&D THROMBOTICE HEMOR, $196.00 , $147.00 
3452023,"PHY-I&RM FOREIGN BODY, SI", $196.00 , $147.00 
3452024,"Phy-I&RM Foreign Body, CO", $361.00 , $270.75 
3452025,"Phy-Punct,ASP,ABSC,Bulla", $169.00 , $126.75 
3452026,PHY-TX AVULSION OF NAIL P, $182.00 , $136.50 
3452027,PHY-EXCISION OF NAIL PLAC, $423.00 , $317.25 
3452028,PHY-EVAC. SUBUNGAL HEMATO, $95.00 , $71.25 
3452029,PHY-TEMP TRANSCUTANEOUS P, $106.00 , $79.50 
3452030,PHY-TSF BLOOD OR COMPONEN, $95.00 , $71.25 
3452031,PHY-EMERGENCY CARDIOVAC, $543.00 , $407.25 
3452032,PHY-PERICARDIOCENTESIS, $351.00 , $263.25 
3452033,PHY-EXCISION BENIGN LESION.6-1, $641.00 , $480.75 
3452034,PHY-CHEMICAL CAUTERIZATION TIS, $216.00 , $162.00 
3452035,PHY-PERIPHERAL VEIN INSER, $38.00 , $28.50 
3452036,PHY-ARTERIAL PUNCTURE W/C, $182.00 , $136.50 
3452037,PHY-THROMBOLYSIS THERAPY, $382.00 , $286.50 
3452038,PHY-CARDIOPULM RESUSICITA, $561.00 , $420.75 
3452039,PHY-IPECAC ADMINISTRATION, $127.00 , $95.25 
3452040,PHY-PERITONEAL LAVAGE, $202.00 , $151.50 
3452041,PHY-GASTRIC LAVAGE, $82.00 , $61.50 
3452042,PHY-SHOULDER DISLO W ANES," $3,319.00 "," $2,489.25 "
3452043,PHY-CLOSED TX PHALANG W/O, $649.00 , $486.75 
3452044,PHY-DRAINAGE OF FINGER AB, $378.00 , $283.50 
3452045,PHY-CHANGE BLADDER TUBE, $414.00 , $310.50 
3452046,PHY-INSERT NASOGASTRIC TUBE, $146.00 , $109.50 
3452047,PHY-SCALP-NECK-EXTREM>30, $334.00 , $250.50 
3452048,PHY-WOUND REPAIR ADD 5CM, $334.00 , $250.50 
3452049,PHY-REPR ADD ON WND/LESIO, $330.00 , $247.50 
3452050,PHY-SCALP-NECK-EXTREM-AXI, $202.00 , $151.50 
3452051,PHY-SCALP-NECK-EXTREM-AXI, $239.00 , $179.25 
3452052,PHY-SCALP-NECK-EXTREM-AXI, $315.00 , $236.25 
3452053,PHY-SCALP-NECK-EXTREM-AXI, $394.00 , $295.50 
3452054,PHY-SCALP-NECK-EXTREM-AXI, $506.00 , $379.50 
3452055,"PHY-FACE,EARS,EYELIDS,UP", $325.00 , $243.75 
3452056,"PHY-FACE,EARS,EYELIDS,NOS", $271.00 , $203.25 
3452057,"PHY-FACE,EARS,EYELIDS,NOS", $426.00 , $319.50 
3452058,"PHY-FACE,EARS,EYELIDS,NOS", $438.00 , $328.50 
3452059,"PHY-FACE,EARS,EYELIDS,NOS", $572.00 , $429.00 
3452060,"PHY-FACE,EARS,EYELIDS,NOS", $752.00 , $564.00 
3452061,PHY-TX SUPFICIAL WOUND DE, $426.00 , $319.50 
3452062,PHY-TX SUPFICIAL WOUND DE, $284.00 , $213.00 
3452063,"Phy-Scalp,Neck,Axillae,UP", $315.00 , $236.25 
3452064,"Phy-Scalp,Neck,Axillae,2.", $394.00 , $295.50 
3452065,"Phy-Scalp,Neck,Axillae, 7""", $494.00 , $370.50 
3452066,"Phy-Scalp,Neck,Axillae, 1", $604.00 , $453.00 
3452067,"PHY-SCALP,NECK,AXILLAE, 2", $729.00 , $546.75 
3452068,"Phy-Neck,Hands,Feet,Ext U", $293.00 , $219.75 
3452069,"Phy-Neck, Hands, Feet, Ext 2", $361.00 , $270.75 
3452070,"Phy-Neck,Hands,Feet, Ext 7", $438.00 , $328.50 
3452071,"Phy-Neck, Hands, Feet, Ext 1", $538.00 , $403.50 
3452072,"Phy-Neck, Hands, Feet, Ext 2", $807.00 , $605.25 
3452073,"PHY-FACE,EARS,EYELIDS, UP", $382.00 , $286.50 
3452074,"PHY-FACE,EARS,EYELIDS,NOS", $470.00 , $352.50 
3452075,"PHY-FACE,EARS,EYELIDS,NOS", $538.00 , $403.50 
3452076,"PHY-FACE,EARS,EYELIDS,NOS", $684.00 , $513.00 
3452077,"PHY-FACE,EARS,EYELIDS,NOS", $873.00 , $654.75 
3452078,"PHY-FACE,EARS,EYELIDS,NOS"," $1,129.00 ", $846.75 
3452079,"Phy-Trunk,1.1 to 2.5cm", $470.00 , $352.50 
3452080,"Phy-Trunk, 2.6 to 7.5cm", $671.00 , $503.25 
3452081,"Phy-Scalp, Arm, Leg 1.1 TO", $515.00 , $386.25 
3452082,"Phy-Scalp, Arm, Leg 2.6 TO", $796.00 , $597.00 
3452083,"PHY-FOREHEAD,CHEEK,CHIN", $649.00 , $486.75 
3452084,"PHY-FOREHEAD,CHEEK,CHIN,M"," $1,161.00 ", $870.75 
3452085,"PHY-EYELID,NOSE,EAR,LIP U", $626.00 , $469.50 
3452086,"PHY-EYELID,NOSE,EAR,LIP 1", $783.00 , $587.25 
3452087,"PHY-EYELID,NOSE,EAR,LIP 2"," $1,318.00 ", $988.50 
3452088,PHY-CLOSED TX TRIMALLEOLAR FX," $1,480.00 "," $1,110.00 "
3452089,PHY-SPINAL LUMBAR PUNCTUR, $169.00 , $126.75 
3452090,PHY-TRIGGER POINT INJECTI, $114.00 , $85.50 
3452091,PHY-PERIPHERAL NERVE, $202.00 , $151.50 
3452092,PHY-CONT NAS HEM ANT SIMP, $202.00 , $151.50 
3452093,PHY-CONT NAS HEM ANT W/PA, $271.00 , $203.25 
3452094,PHY-CONT NAS HEM POST W/P, $426.00 , $319.50 
3452095,PHY-RM FB NOSE, $169.00 , $126.75 
3452096,PHY-OTOSCOPY W/RM FB, $114.00 , $85.50 
3452097,PHY-RM IMPACTED CERUMEN, $82.00 , $61.50 
3452098,PHY-FB REMOVAL RHARNYX, $293.00 , $219.75 
3452099,PHY-CRICOTHYROTOMY, $896.00 , $672.00 
3452100,PHY-TUBE THORACOSTOMY, $774.00 , $580.50 
3452101,PHY-THORACENTESIS, $225.00 , $168.75 
3452102,PHY-ENDOTRACHEAL INTUBATI, $326.00 , $244.50 
3452103,PHY-CULDOCENTESIS, $262.00 , $196.50 
3452104,PHY-EMERGENCY DELIVERY," $3,012.00 "," $2,259.00 "
3452105,PHY-I & D BARTHOLIN CYST, $247.00 , $185.25 
3452106,PHY-THERA INJ. HEMORRHOI, $43.00 , $32.25 
3452107,PHY-DILAT URETHRAL STRICT, $239.00 , $179.25 
3452108,PHY-BLADDER ASP W/NEEDLE, $150.00 , $112.50 
3452109,ER-PHY URETHROGRAM, $200.00 , $150.00 
3452110,PHY-TRUNK ADD 5CM OR LESS, $334.00 , $250.50 
3452111,PHY-DEBRI SKIN & SUB TISS, $532.00 , $399.00 
3452113,PHY-EX BEN LESION MAR <.5, $781.00 , $585.75 
3452114,PHY-DRAINAGE OF DENTOALVE, $484.00 , $363.00 
3452115,PHY-MANIP TX OF INTERPHAL, $412.00 , $309.00 
3452116,PHY-WOUND EXPLORATION EXT," $1,108.00 ", $831.00 
3452117,PHY-METACARPO DISLOCATION, $402.00 , $301.50 
3452118,PHY-DRAIN SCROTAL WALL AB, $777.00 , $582.75 
3452119,PHY-DRAIN ABSCESS EXT EAR, $626.00 , $469.50 
3452121,PHY-CLOSED TREAT HIP DISL," $1,757.00 "," $1,317.75 "
3452122,PHY-REMOVAL FB UPPER ARM, $966.00 , $724.50 
3452123,PHY-CLOSED TX FX OF TOE, $492.00 , $369.00 
3452124,PHY-CLOSED TX OF PROX PHA," $1,194.00 ", $895.50 
3452125,PHY-EXCISION SKINTAG 1-15, $257.00 , $192.75 
3452126,PHY-REMOVE FB FOOT SUBCUT, $765.00 , $573.75 
3452127,Phy-Drain Abscess Vestibu, $569.00 , $426.75 
3452128,PHY-I&D HEMATOMA SEROMA, $471.00 , $353.25 
3452129,PHY-INJ. OF ANESTH FACE N, $415.00 , $311.25 
3452130,PHY-I&D VULVA/PERINEAL AB, $415.00 , $311.25 
3452132,PHY-SUTURE TONGUE >2.6 CO, $978.00 , $733.50 
3452133,PHY-DEBRIDE OF NAIL 1TO5, $167.00 , $125.25 
3452134,PHY-CLOSED TX RADIAL FX/EPIPHY," $1,720.00 "," $1,290.00 "
3452135,PHY-WEDGE EXCI INGROWN TO, $329.00 , $246.75 
3452136,PHY-DISLOCATION W/MANI W/ANETH," $1,029.00 ", $771.75 
3452137,PHY-CLOSED TX SHOULD DISLOCAT," $1,553.00 "," $1,164.75 "
3452138,PHY-MASTOTOMY EXPLORATION ABSC," $1,169.00 ", $876.75 
3452139,PHY-INCISION PERIRECTAL TISSUE," $1,302.00 ", $976.50 
3452140,PHY-TRIGGER POINT INJ 1-2 MUSC, $160.00 , $120.00 
3452141,PHY-CLOSED TX ARTICULAR FX MCP, $602.00 , $451.50 
3452142,PHY-DENTOALVEOLAR STRUCTURES, $349.00 , $261.75 
3452143,PHY-METACARPAL FRACT SINGLE MA, $828.00 , $621.00 
3452144,PHY-TREATMENT FINGER FRACTURE, $986.00 , $739.50 
3452145,PHY-REPLACEMENT OF GASTROSTOMY, $740.00 , $555.00 
3452146,PHY-SKIN TISSUE PROCEDURE, $182.00 , $136.50 
3452147,PHY-WOUND EXPLOR ADM/BACK/FLNK, $605.00 , $453.75 
3452148,PHY-ASPIR/NJX GANGLION CAT ANY, $182.00 , $136.50 
3452149,PHY-INSERT TEMP INDWELL CATH, $279.00 , $209.25 
3452150,PHY-APPL LONG ARM SPLINT, $271.00 , $203.25 
3452151,PHY-APPL SHORT ARM SPLINT, $216.00 , $162.00 
3452152,PHY-APPL FINGER SPLINT, $128.00 , $96.00 
3452153,PHY-APPL LONG LEG SPLINT, $252.00 , $189.00 
3452154,PHY-APPL SHORT LEG SPLINT, $216.00 , $162.00 
3452155,PHY-CASTING & STRAPPING PROC, $288.00 , $216.00 
3452156,PHY-DECLOTTING CATH THROBOLYTI, $566.00 , $424.50 
3452157,PHY-STRAPPING SHOULDER, $182.00 , $136.50 
3452158,PHY-URINARY SYS FLUSH FOLEY, $110.00 , $82.50 
3452159,PHY-DEBRI X10SV ECZMT/INFCT 10, $163.00 , $122.25 
3452160,PHY-CLOSED PROC/TX HUMERUS FX, $913.00 , $684.75 
3452161,PHY-EXPLORATION OF LIP FB, $116.00 , $87.00 
3452162,PHY-THROAT SURG PROC FOREIGN B, $216.00 , $162.00 
3452163,PHY-I&D SCROTAL ABSCESS, $316.00 , $237.00 
3452164,"PHY-DEBRIDEMENT,SKIN,PT THIC", $394.00 , $295.50 
3452165,PHY-CARDIOVERSION, $105.00 , $78.75 
3452166,PHY-I&DDP ABCESS THIGH/KNEE," $1,532.00 "," $1,149.00 "
3452167,PHY-I&D PILONDIAL CYST COMPL," $3,394.00 "," $2,545.50 "
3452168,PHY-BX VULVA PROCEDURE, $257.00 , $192.75 
3452169,PHY-REPAIR BLOOD VESSEL D NECK," $1,914.00 "," $1,435.50 "
3452170,PHY-REPAIR INTERMED SATE 30CM, $776.00 , $582.00 
3452171,PHY-SHORT ARM CAST APPLICATION, $183.00 , $137.25 
3452172,PHY-FX REDUCT TIBIA W/MANIPULA," $1,582.00 "," $1,186.50 "
3452173,PHY-REMOVAL FB-COMPLICATED," $1,566.00 "," $1,174.50 "
3452174,Px Vascular Surg, $139.00 , $104.25 
3452175,PHY-CLOSED TX KNEE DISLOC W/AN," $1,802.00 "," $1,351.50 "
3452176,PHY-MARSUPIAL BARTHOLINS GLAND, $585.00 , $438.75 
3452177,PHY-I&D ABCESS EYELID, $784.00 , $588.00 
3452178,PHY-MANUAL RED PROLAPSED RECTU, $598.00 , $448.50 
3452179,PHY-LARYNGOSCOPY INDIRECT, $257.00 , $192.75 
3452180,PHY-EXPL W/REMOVAL FOREARM/WRI," $1,339.00 "," $1,004.25 "
3452181,PHY-CLTX IPHAL JT DISLC REQ AN, $462.00 , $346.50 
3452182,PHY-REMOVAL INTRAUTERINE DEVIC, $292.00 , $219.00 
3452183,PHY-PROCEDURE ANUS UNLISTED, $264.00 , $198.00 
3452184,PHY-REMOVE FOREIGN BODY SHOULD, $667.00 , $500.25 
3452185,PHY-I&D PERIANAL ABCESS SUPERF, $561.00 , $420.75 
3452186,PHY-CLOSED TX KNEE DISLOC. W/O," $1,445.00 "," $1,083.75 "
3452187,PHY-REMOV FB MUSCLE/TEND SIMPL, $567.00 , $425.25 
3452188,PHY-I&D OF FINGER FELON," $1,091.00 ", $818.25 
3452189,PHY-RECTAL PROCEDURE, $264.00 , $198.00 
3452190,PHY-FOREARM/WRIST PROCEDURE, $200.00 , $150.00 
3452191,PHY-CRANIOFACIAL MAXILLOFACIAL, $264.00 , $198.00 
3452192,PHY-EYE PROCUDURE, $200.00 , $150.00 
3452193,PHY-EXC B9 LES MRGN XCP 1-2 CM, $516.00 , $387.00 
3452194,PHY-FEMUR/KNEE PROCEDURE, $200.00 , $150.00 
3452195,PHY-CLTX POST HIP ARTHRP W/O A," $1,201.00 ", $900.75 
3452196,PHY-CLTX HIPDISLC TRAUM ANES," $2,288.00 "," $1,716.00 "
3452197,PHY-CLOSED TX ULNAR STYLOID FR, $922.00 , $691.50 
3452198,PHY-SLITTING DORSAL/LATERAL PR, $629.00 , $471.75 
3452199,PHY-FINE NEEDLE ASPIR W/O GUID, $424.00 , $318.00 
3452200,PHY-CLOSED TX NASAL FX STABILI," $1,179.00 ", $884.25 
3452201,PHY-RPR LAC PALATE UP 2CM, $572.00 , $429.00 
3452202,PHY-REPAIR EXTENSOR TENDON FIN," $1,678.00 "," $1,258.50 "
3452203,PHY-NJX ANES TRIGEMINAL NRV DI, $209.00 , $156.75 
3452204,PHY-CLTX DSTL FIBULAR FX LAT M," $1,157.00 ", $867.75 
3452205,PHY-DBRDMT W/RMVL FM FX/DISLC," $2,100.00 "," $1,575.00 "
3452206,PHY-OPEN TX DISTAL PHALAN FRAC," $1,447.00 "," $1,085.25 "
3452207,PHY-EXC B9 LES MRGN XCP SK TG, $491.00 , $368.25 
3452208,PHY-PNEUMOCENTESIS, $368.00 , $276.00 
3455035,PHY-CLOSE TREAT METATARSO DISL, $402.00 , $301.50 
3455036,PHY-TREAT CLAVICLE FX W/MANIPU, $967.00 , $725.25 
3455037,PHY-CLTX SPRCNDYLR/TRANS HUMER," $1,802.00 "," $1,351.50 "
3455038,PHY-CENTRAL VENOUS LINE (CVL)," $2,404.00 "," $1,803.00 "
3455050,PHY-REPAIR TENDON EXTENSO FOOT," $1,287.00 ", $965.25 
3455090,PHY-TRIGGER POINT INJECTI, $114.00 , $85.50 
3455091,PHY-INSERT NON DWELL TEMP CATH, $216.00 , $162.00 
3455092,PHY-MANUAL HERNIA REDUCTION, $360.00 , $270.00 
3455093,PHY-REPAIR NAIL BED, $556.00 , $417.00 
3470001,NP/PA LEVEL 1, $114.00 , $85.50 
3470002,NP/PA LEVEL 2, $200.00 , $150.00 
3470003,NP/PA LEVEL 3, $368.00 , $276.00 
3470004,NP/PA LEVEL 4, $536.00 , $402.00 
3471011,2N-INFUS HYDRATION INIT 31-60M, $470.00 , $352.50 
3471012,2N-INFUS HYDRATION ADDL 31-60M, $105.00 , $78.75 
3471013,2N-INFUSION THERAPE INIT 16-60, $475.00 , $356.25 
3471014,2N-INFUS THERAPEUT ADDL 16-60M, $105.00 , $78.75 
3471015,2N-IV INJECTION, $318.00 , $238.50 
3471016,2N-IV PUSH EA ADDL NEW MED, $201.00 , $150.75 
3471017,2N-SC/IM INJECTION, $150.00 , $112.50 
3471023,2N-IV PUSH EA ADD SEQ SAME MED, $201.00 , $150.75 
3471024,2N-MOD SEDATION >5 1ST 15 MIN., $205.00 , $153.75 
3471025,2N-MOD SEDATION >5 EA ADD 15MI, $106.00 , $79.50 
3471026,2N-OSTOMY CARE E&M, $172.00 , $129.00 
3471027,2N-WOUND CARE <20CM, $248.00 , $186.00 
3471028,2N-WOUND CARE >20CM, $470.00 , $352.50 
3471029,2N-WOUND VAC. <50CM, $248.00 , $186.00 
3471030,2N-WOUND VAC. >50CM, $311.00 , $233.25 
3471031,2N-EDUCATION & TRAINING, $62.00 , $46.50 
3471032,2N-EVIVA 9G NEEDLE GUIDE, $50.00 , $37.50 
3471033,2N-SUCTION CANISTER W LID, $26.00 , $19.50 
3471034,2N-THERAPEUTIC PHLEBOTOMY, $176.00 , $132.00 
3475002,NP-CEREMUM REMOVAL, $50.00 , $37.50 
3475003,NP/PA PERIPHERAL NERVE BL, $193.00 , $144.75 
3475004,NP/PA REMOVE FOR BOD INTRANASA, $570.00 , $427.50 
3475005,NP-O2 SATURATION (ONGOING, $54.00 , $40.50 
3475006,NP-ASPIRATION, $81.00 , $60.75 
3475007,NP-BURN(1 EXT./FACE/MED, $96.00 , $72.00 
3475008,NP-NAIL EVACUATION HEMA, $82.00 , $61.50 
3475009,NP-NAIL REMOVAL, $96.00 , $72.00 
3475010,NP-SKIN TAG REMOVAL, $87.00 , $65.25 
3475011,NP-EXCISION 5CM OR LESS, $112.00 , $84.00 
3475012,NP-EXCISION .6CM-1CM, $138.00 , $103.50 
3475013,NP-EXCISION 1.1CM-2CM, $183.00 , $137.25 
3475014,NP-FOREIGN BODY REMOVAL S, $97.00 , $72.75 
3475015,NP-FOREIGN BODY REMOVAL E, $110.00 , $82.50 
3475016,NP-INCISION & DRAINAGE SI, $91.00 , $68.25 
3475017,NP-SUTURE LAC.(SIMPLE SUP, $118.00 , $88.50 
3475018,NP-SUTURE LAC. 2.5CM-7.5C, $162.00 , $121.50 
3475019,NP-SUTURE LAC. 7.5CM-12.5, $235.00 , $176.25 
3475020,NP-PA-SUTURE LAC FACE<2.5, $542.00 , $406.50 
3475021,NP-PA THERA INJ HEMORRHOI, $43.00 , $32.25 
3475022,NP-PA I&D COMP/MULTI ABSC, $332.00 , $249.00 
3475023,NP-SIMPLE REPAIR SF WD2.6, $542.00 , $406.50 
3475024,NP-PA-REMOVAL OF FB EAR, $333.00 , $249.75 
3475025,NP-PA I&D PILONIDAL SINUS, $477.00 , $357.75 
3475026,PA/NP-ARTHROCENTESIS OF KNEE, $208.00 , $156.00 
3475027,PA/NP CONTROL NASEL HEMORRHAGE, $283.00 , $212.25 
3475028,PA/NP INJ OF ANESTH FEMORAL NE, $214.00 , $160.50 
3475029,NP-SIMP REPAIR WOUND NECK 12.6, $621.00 , $465.75 
3475030,NP/PA INCIS DRAIN DENTAL, $478.00 , $358.50 
3475031,NP-INCISION THROMBOSED EXT HEM, $447.00 , $335.25 
3475032,PA/NP INCISION DRAIN VULVA ABS, $308.00 , $231.00 
3475033,NP/PA INCIS DRAIN ABS EXT EAR, $472.00 , $354.00 
3475034,NP/PA SHAVE LESION 0.6TO1.0CM, $225.00 , $168.75 
3475035,NP/PA-CLOSE TREAT METATARSO DI, $383.00 , $287.25 
3475036,NP-PA-DRAINAGE FINGER ABSCESS, $359.00 , $269.25 
3475037,NP-PA I&D BARTHOLIN GLAND, $383.00 , $287.25 
3475038,NP-PA-REMV FB FOOT SUBCUTANEOU, $621.00 , $465.75 
3475039,PA/NP-I&D SCROTAL ABSCESS, $638.00 , $478.50 
3475040,NP/PA-I&D BARTHOLINS CYST, $417.00 , $312.75 
3475041,NP-PA-INJ. ANEST AGENT FACE NE, $345.00 , $258.75 
3475042,NP/PA-TX OF SUPFC DEHSN SIMP C, $406.00 , $304.50 
3475043,PA-CASTING STRAPPING PROC, $274.00 , $205.50 
3475044,PA-APPL SHORT LEG SPLINT, $206.00 , $154.50 
3475045,PA-APPL LONG LEG SPLINT, $240.00 , $180.00 
3475046,PA-APPL FINGER SPLINT, $121.00 , $90.75 
3475047,PHY-APPL SHORT ARM SPLINT, $206.00 , $154.50 
3475048,PHY-APPL LONG ARM SPLINT, $257.00 , $192.75 
3475049,PA-INSERT TEMP INDWELL CATH BL, $263.00 , $197.25 
3475050,PA-INSERT NON DWELL TEMP CATH, $206.00 , $154.50 
3475052,NP/PA-I&D OF SEROMA, $445.00 , $333.75 
3475053,NP/PA CHANGE GASTROSTOMY TUBE, $703.00 , $527.25 
3476000,2N-NURSE EVALUATION, $172.00 , $129.00 
3476016,2N-RENAL DIALYSIS INHOUSE," $1,315.00 ", $986.25 
3476018,2N-PROCEDURE FIRST HOUR, $880.00 , $660.00 
3476019,2N-PROCEDURE EA ADD 1/2HR, $443.00 , $332.25 
3477001,2N-NORTH ROOM CHARGE, $976.00 , $732.00 
3477003,2N-NORTH OBSERVATION, $420.00 , $315.00 
3530001,SP-SPEECH-LANGUAGE EVALUATIO, $274.00 , $205.50 
3530002,SP-SPEECH THERAPY INDV (V), $217.00 , $162.75 
3530003,SP-SWALLOWING TREATMT (V), $237.00 , $177.75 
3530004,SP-SPEECH-THERAPY GROUP, $142.00 , $106.50 
3530005,SP-SPEECH-SWALLOWING EVAL, $274.00 , $205.50 
3530006,SP-APHASIA EVALUATION, $274.00 , $205.50 
3530007,SP-MBS/INST ASMT, $507.00 , $380.25 
3530008,SP-SP CANCELLED, $-   , $-   
3530010,SP-COG LINGUISTIC (15MIN), $137.00 , $102.75 
3530011,SP-DYSPHAGIA (TREATMENT), $237.00 , $177.75 
3530012,SP-CONSULT, $-   , $-   
3530013,SP-PROST/AUGM DEV MODIFIC, $198.00 , $148.50 
3530018,SP-SWALLOW EVAL MOD, $274.00 , $205.50 
3530020,SP-TX W/ SONA PROGRAM, $217.00 , $162.75 
3530022,SP-EVAL SPEECH FLUENCY, $274.00 , $205.50 
