Price List: SE Health Stoddard County Price List,,
Service Name,Procedure Code,Price ($)
ADENOSINE 30 MG (60),J0151,27.50
ADENOCARD 6MG IN 2ML INJECTION,J0153,14.00
EPINEPHRINE 1MG SYRINGE,J0171,18.00
EPINEPHRINE 1MG  VIAL,J0171,50.00
EPINEPHRINE 1MG AMPULE,J0171,8.00
AMINOPHYLLINE 500MG/20ML VIAL,J0280,25.00
CORDARONE 150MG PER 3ML INJECTION,J0282,3.00
NEXTERONE 360MG/200ML PREMIX,J0282,185.00
AMBISOME 50MG VIAL,J0289,990.74
UNASYN 1.5GM INJECTION,J0295,28.00
UNASYN 3 GRAM INJECTION,J0295,58.00
SUCCINYLCHOLINE 200MG/10ML INJ,J0330,73.00
APRESOLINE 20MG INJECTION,J0360,16.00
ZITHROMAX 500MG ADDV VIAL IV,J0456,38.00
ATROPINE SULFATE 0.5MG INJECTION,J0461,32.00
ATROPINE 1MG/1ML VIAL,J0461,21.00
BENTYL 20MG INJECTION,J0500,293.00
BICILLIN LA 1200000UNIT INJECTION,J0561,632.00
STADOL 2MG INJECTION,J0595,19.00
CALCIUM GLUCONATE 1 GRAM/10ML VIAL,J0610,25.00
LEUCOVORIN 350MG VIAL,J0640,69.00
ANCEF 1GM INJECTION,J0690,4.00
CEFAZOLIN 1GM VIAL,J0690,4.00
MAXIPIME 1GM INJECTION,J0692,15.00
CEFEPIME 2GM INJECTION,J0692,25.00
ROCEPHIN 1GM INJECTION,J0696,5.00
ROCEPHIN 250MG INJECTION,J0696,3.00
ROCEPHIN 2GM INJECTION,J0696,14.00
ROCEPHIN 500MG INJECTION,J0696,4.00
PRIMAXIN  500MG INJ VIAL,J0743,49.00
PRIMAXIN 250MG VIAL,J0743,489.00
COMPAZINE 10MG INJECTION,J0780,42.00
CROFAB 1 GRAM VIAL,J0840,11781.00
DAPTOMYCIN 500MG VIAL,J0878,1779.00
ARANESP 100 MCG SYRINGE,J0881,3089.86
ARANESP 500 MCG SYRINGE,J0881,15449.45
ARANESP 300 MCG SYRINGE,J0881,9269.65
"PROCRIT 20,000 UNITS INJECTION",J0885,1963.08
"PROCRIT 40,000UNITS INJECTION",J0885,3926.16
DEFEROXAMINE 2 GRAM VIAL,J0895,86.00
XGEVA 120MG INJECTION,J0897,8361.00
PROLIA 60MG SYRINGE INJ,J0897,4303.00
DEPO-MEDROL 40MG IM INJECTION,J1030,36.00
DEPO-MEDROL 80MG IM INJECTION,J1040,62.00
DECADRON 4MG/ML INJECTION,J1100,3.00
DECADRON 10MG/ML INJECTION,J1100,4.00
LANOXIN 0.5MG PER 2ML INJECTION,J1160,22.00
DIGIBIND 40MG INJECTION,J1162,13408.00
DILANTIN 100MG/2ML VIAL,J1165,6.00
DILANTIN 250MG/5ML VIAL,J1165,9.00
DILAUDID 1MG INJECTION,J1170,8.00
DILAUDID 2MG INJECTION,J1170,9.00
BENADRYL 50MG INJECTION,J1200,3.00
CT DIPYRIDAMOLE PER 10,J1245,38.00
DIPYRIDAMOLE 50MG/10ML VIAL,J1245,19.00
PB CT DIPYRIDAMOLE PER 10,J1245,38.00
DOBUTAMINE 250MG/250ML IVPB PREMIX,J1250,70.00
DOPAMINE 400MG IN 250ML D5W PREMIX,J1265,38.00
ERTAPENEM 1 GRAM INJECTION,J1335,434.00
INJECTAFER 750MG VIAL,J1439,3095.00
NEUPOGEN 300 MCG/ML VIAL,J1442,1256.84
GRANIX 300MCG SYRINGE,J1442,765.32
DIFLUCAN 200MG 100ML NS PREMIX,J1450,13.00
EMEND 150MG INJECTION,J1453,1335.68
EMEND 1MG,J1453,7.45
IMMUNE GLOBULIN 10GRAM VIAL,J1459,3170.00
PRIVIGEN 5 GRAM VIAL,J1459,1646.40
PRIVIGEN 10GM,J1459,66.00
PRIVIGEN 20GM/200ML,J1459,112.18
GENTAMICIN 80MG/2ML IV,J1580,3.00
GLUCAGON 1MG INJECTION,J1610,1205.00
HALDOL 5MG INJECTION (IM use only),J1630,21.00
HEPARIN LOCK FLUSH 100 UNITS/ML 5ML,J1642,2.00
"HEPARIN 25,000 UNITS/250ML PREMIX",J1644,27.00
HEPARIN SODIUM  5000 UNIT INJECTION,J1644,4.00
LOVENOX 30MG INJECTION,J1650,16.00
LOVENOX 40MG INJECTION,J1650,22.00
LOVENOX 60MG INJECTION,J1650,36.00
LOVENOX 80MG INJECTION,J1650,122.00
LOVENOX 100MG INJECTION,J1650,43.00
LOVENOX 120MG INJECTION,J1650,71.00
LOVENOX 150MG INJECTION,J1650,63.00
HYDROCORTISONE 100MG VIAL,J1720,45.00
VENOFER 100MG/5ML INJECTION,J1756,156.00
INSULIN HUMULIN N (PER UNIT),J1815,2.00
INSULIN REGULAR 100 UNITS/ ML,J1815,2.00
INSULIN HUMULIN 70/30 (PER UNIT),J1815,2.00
INSULIN LANTUS GLARGINE (PER UNIT),J1815,2.00
INSULIN NOVOLOG/HUMALOG (PER UNIT),J1815,2.00
TORADOL 30MG 1ML INJECTION,J1885,4.00
TORADOL 60MG INJECTION,J1885,4.00
LASIX 100MG INJECTION,J1940,9.00
LASIX 20MG INJECTION,J1940,6.00
LASIX 40MG INJECTION,J1940,11.00
KEPPRA 500MG/100ML PREMIX IV,J1953,72.00
LEVAQUIN 250MG PREMIX IV,J1956,8.00
LEVAQUIN 500MG PREMIX IV,J1956,11.00
LEVAQUIN 750MG PREMIX IV,J1956,12.00
LIDOCAINE 2% 5ML CARDIAC SYRINGE,J2001,14.00
LIDOCAINE DEXTROSE 2GM 500ML PRMX IV,J2001,23.00
ZYVOX 600MG/300ML IV PREMIX,J2020,320.00
ATIVAN 2MG INJECTION,J2060,3.00
MANNITOL 25% 50ML INJECTION,J2150,15.00
VERSED 2MG INJECTION,J2250,2.00
PHENERGAN 25MG INJECTION,J2250,5.00
VERSED 50MG/10ML INJECTION,J2250,8.00
J2250-PHENERGAN 25MG INJECTION,J2250,5.00
MORPHINE 4MG INJECTION,J2270,7.00
MORPHINE 2MG INJECTION,J2270,7.00
NUBAIN 10MG INJECTION,J2300,13.00
NARCAN 0.4MG INJECTION,J2310,54.00
NARCAN 2MG INJECTION,J2310,119.00
SANDOSTATIN LAR 30MG DEPOT INJ,J2353,22173.00
ZYPREXA 10MG INJECTION,J2358,156.00
NORFLEX 60MG INJECTION,J2360,17.00
NEO-SYNEPHRINE 10MG INJECTION,J2370,20.00
ZOFRAN 40MG/20ML MDV PER 16MG,J2405,2.00
ZOFRAN 4MG INJECTION,J2405,2.00
NEULASTA 6MG SYRINGE,J2505,24875.00
NEULASTA 6MG ON BODY INJECTOR,J2505,24875.00
PIPERACILLIN/TAZO 2.25 GRAM IV,J2543,12.00
PIPERACILLIN/TAZO 3.375 GRAM IV,J2543,15.00
PHENOBARBITAL 65MG INJECTION,J2560,76.00
PITOCIN 10UNITS INJECTION,J2590,7.00
DIPRIVAN 1000MG/100ML INJ,J2704,48.00
DIPRIVAN 200MG/20ML INJ,J2704,10.00
PROTAMINE SULFATE 50MG/5ML INJ,J2720,36.00
REGLAN 10MG INJECTION,J2765,5.00
REGADENOSON (LEXISCAN) 0.4MG/5ML SYR,J2785,877.80
RHOGAM 300MCG INJECTION,J2790,342.00
SINCALIDE 5 MG,J2805,241.00
SOLUMEDROL 40MG 2ML INJ,J2920,36.00
SOLUMEDROL 125MG 2ML INJ,J2930,35.00
ACTIVASE 100 MG INJECTION,J2997,34113.00
CATHFLO 2MG INJECTION,J2997,587.58
ACTIVASE 50MG INJECTION,J2997,17057.00
FENTANYL 100MCG/2ML VIAL,J3010,3.00
IMITREX 6MG INJECTION,J3030,35.00
TNKASE 50MG KIT,J3101,21472.00
BRETHINE 1MG INJECTION,J3105,6.00
THORAZINE 25MG INJECTION,J3230,96.00
KENALOG 400MG VIAL PER 10MG,J3301,275.00
KENALOG 40MG INJECTION,J3301,37.00
KENALOG 40MG INJECTION,J3301,37.00
VALIUM 10MG/2ML (5MG/ML),J3360,96.00
VANCOMYCIN 750MG ADDVANTAGE VIAL,J3370,14.00
VANCOMYCIN 1000MG ADDVANTAGE VIAL,J3370,24.00
VANCOMYCIN 1000MG VIAL,J3370,16.00
VANCOMYCIN 500MG ADDVANTAGE VIAL,J3370,16.00
THIAMINE 200MG INJECTION,J3411,23.00
VITAMIN B12 1000MCG INJECTION,J3420,15.00
VITAMIN K 10MG INJECTION,J3430,168.00
MAGNESIUM SULFATE 1GM VIAL,J3475,4.00
MAGNESIUM SULF 1GRAM PREMIX,J3475,30.00
D5W 0.45% NS W/KCL 20MEQ 1000ML PRMX,J3480,35.00
D5W 0.9%NS W KCL 20MEQ 1000ML PREMIX,J3480,35.00
0.45%NS 20MEQ KCL IV SOLN 1000ML,J3480,35.00
DEXTROSE 5% 0.45% NS + 10MEQ KCL 1L,J3480,35.00
POTASSIUM CHLORIDE 20MEQ/10ML VIAL,J3480,4.00
KCL 10MEQ IN 100ML PREMIX IVPB,J3480,11.00
KCL 20MEQ IN 100ML PREMIX IVPB,J3480,14.00
NS 0.9%  W/KCL 20MEQ PREMIX 1000ML,J3480,35.00
ZIPRASIDONE 20MG/ML INJECTION,J3486,197.82
ZOMETA 4MG IV PREMIX,J3489,188.00
RECLAST 5MG PREMIX,J3489,739.00
CLEOCIN 300MG IN 50ML D5W PREMIX,J3490,18.00
PEPCID 20MG INJECTION,J3490,5.00
FLAGYL 500MG IN 100ML NS PREMIX,J3490,7.00
CLEOCIN 900MG IN 50ML D5W PREMIX,J3490,33.00
BUPIVACAINE 0.5% 50ML VIAL,J3490,6.00
CLEOCIN 600MG IN 50ML D5W PREMIX,J3490,27.00
DEXTROSE 5% 0.9% SODIUM CHL 1000ML,J7042,35.00
SODIUM CHLORIDE 0.9% IV SOLN 100ML,J7050,9.00
0.9% SODIUM CHLORIDE IV SOLN 1000ML,J7050,35.00
SODIUM CHLORIDE 100ML SNAP TOGETHER,J7050,22.00
SODIUM CHLORIDE 0.9% IV SOLN 250ML,J7050,13.00
SODIUM CHLORIDE 0.9% 250ML ADDV,J7050,9.00
SODIUM CHLORIDE 0.9% 100ML ADDV,J7050,6.00
0.9% SODIUM CHLORIDE IV SOLN 500ML,J7050,14.00
NS 0.9% 50ML MINI BAG,J7050,9.00
DEXTROSE 5% 250ML,J7060,13.00
DEXTROSE 5% 500ML,J7060,14.00
DEXTROSE 5% 1000ML,J7070,35.00
LACTATED RINGERS 1000ML IV SOLUTION,J7120,35.00
SODIUM CHLORIDE CONC 3% 500ML,J7131,21.00
SOLUMEDROL 4MG TABLET,J7509,3.00
PEDIAPRED 15MG/5ML SOLUTION,J7510,2.00
PREDNISONE 10MG TABLET,J7512,2.00
PREDNISONE 20MG TABLET,J7512,2.00
ACETYLCYSTEINE 200MG/ML 10 ML SOLN,J7608,29.00
XOPENEX CONC 1.25MG/0.5ML NEB,J7612,23.00
ALBUTEROL SULFATE 2.5MG/3ML NEB,J7613,2.00
ATROPINE SULFATE 1MG INJECTION,J7636,31.00
DECADRON 4MG TABLET,J8540,2.00
DECADRON 0.5MG/5ML ELIXIR PER 1 ML,J8540,179.00
ADRIAMYCIN 50MG/25ML VIAL,J9000,54.00
DOXORUBICIN,J9000,27.89
TECENTRIQ 1200 MG / NS 250ML,J9022,36747.06
TREANDA 180MG 1MG,J9033,93.74
BENDEKA 100MG VIAL,J9034,10182.14
AVASTIN 100MG VIAL,J9035,3116.00
AVASTIN 400MG VIAL,J9035,12464.00
AVASTIN (10MG),J9035,298.02
BLEOMYCIN 30 UNITS,J9040,192.00
VELCADE 3.5MG VIAL,J9041,6733.00
VELCADE (0.1MG),J9041,194.43
CARBOPLATIN 450MG VIAL,J9045,136.00
CARBOPLATIN (50MG),J9045,22.42
CISPLATIN 100MG VIAL,J9060,66.06
CISPLATIN (10MG),J9060,38.00
CYTOXAN 1000MG VIAL,J9070,2575.02
CYCLOPHOSPHAMIDE 100,J9070,406.00
TAXOTERE 80MG VIAL,J9171,491.00
DOCETAXEL PER 1 MG,J9171,7.98
ETOPOSIDE 100MG INJECTION,J9181,21.00
ETOPOSIDE INJ,J9181,9.00
FLUOROURACIL 500MG/10ML IV SOLN,J9190,90.89
FLUOROURACIL 5000MG VIAL FOR CIVI,J9190,65.27
FLUOROUACIL,J9190,6.00
GEMZAR 1000MG VIAL,J9201,151.00
GEMCITABINE,J9201,45.00
ZOLADEX 3.6MG DEPOT INJECTION,J9202,2198.00
ZOLADEX 10.8MG DEPOT INJECTION,J9202,7623.00
IRINOTECAN 100MG VIAL,J9206,48.00
IRINOTECAN,J9206,18.00
LUPRON 22.5MG IM INJECTION,J9217,14944.00
YERVOY 50MG/10ML VIAL,J9228,28814.00
OXALIPLATIN 100MG VIAL,J9263,224.00
OXALIPLATIN,J9263,239.00
ABRAXANE 100MG VIAL,J9264,5315.14
PACLITAXEL 100MG VIAL,J9267,73.00
PACLITAXEL,J9267,8.00
KEYTRUDA 100MG VIAL,J9271,19528.48
MITOMYCIN 20MG VIAL,J9280,2108.00
OPDIVO 240MG VIAL,J9299,26039.96
OPDIVO 40MG VIAL,J9299,4405.08
OPDIVO 100MG VIAL,J9299,11012.74
OPDIVO NIVOLUMAB,J9299,105.30
VECTIBIX 400MG VIAL,J9303,17892.00
PANITUMUMAB 100MG VIAL,J9303,4882.63
VECTIBIX,J9303,103.70
ALIMTA 500MG VIAL,J9305,13503.67
ALMITA,J9305,306.30
PERJETA 420MG VIAL,J9306,19267.00
PERTUZUMAB 1MG,J9306,50.00
CYRAMZA 500 ML VIAL,J9308,23303.70
CYRAMZA 100MG VIAL,J9308,4660.74
RITUXAN 500MG VIAL,J9310,17540.00
RITUXAN 100MG,J9310,3250.00
HERCEPTIN 440MG VIAL,J9355,399.00
HERCEPTIN 150MG VIAL,J9355,6169.63
HERCEPTIN,J9355,438.52
VINBLASTINE 1MG/ML,J9360,14.03
VINCRISTINE 2MG VIAL,J9370,41.00
VINCRISTINE,J9370,44.00
VINORELBINE 10MG VIAL,J9390,52.00
VINORELBINE 50MG VIAL,J9390,757.00
FASLODEX 250MG SYRINGE,J9395,3931.59
KNEE IMMOBILIZER,L1830,120.00
KNEE SUPPORT MEDIUM,L1830,5.00
KNEE SUPPORT XL,L1830,9.70
KNEE SUPPORT LARGE,L1830,5.00
IMMOBILIZER SHOULDER SM,L3651,5.00
IMMOBILIZER SHOULDER MED,L3651,5.00
IMMOBILIZER SHOULDER LG,L3651,8.90
IMMOBILIZER SHOULDER XXL,L3651,4.33
WRIST SPLINT PEDIATRIC,L3908,21.00
SPLINT WRIST/FOREARM XS RT,L3908,3.00
SPLINT WRIST/FORARM S RT,L3908,6.90
SPLINT WRIST/FOREARM S LT,L3908,4.60
SPLINT WRIST/FOREARM 11  RT L,L3908,18.60
SPLINT WRIST/FOREARM XL LT,L3908,7.90
SPLINT WRIST/FOREARM MED LT,L3908,8.10
SPLINT WRIST/FOREARM XL RT,L3908,11.75
SPLINT WRIST/FOREARM L LT,L3908,16.50
SPLINT WRIST/FOREARM MED RT,L3908,11.25
BRACE ANKLE STIRRUP SM 8.5,L4350,5.00
GREAT TOE JOINT IMP,L8642,6065.50
BB PRBC L/R EA UNIT,P9016,635.00
FFP SGL DONOR EA,P9017,318.00
PLT PHERESIS EA UNIT,P9034,1374.00
ALBUMIN 25% 100ML PREMIX,P9046,345.00
THORAZINE 25MG TABLET,Q0161,20.00
ZOFRAN 4MG TABLET ODT,Q0162,8.00
BENADRYL 25MG TABLET,Q0163,2.00
PROCHLORPERAZINE 10MG TABLETS,Q0164,3.00
PHENERGAN 25MG TABLET,Q0169,2.00
CEREBYX 50MG PE/ML 2ML VIAL,Q2009,133.00
TELEHEALTH FACILITY,Q3014,40.00
GRAFT WRIGHT SKIN,Q4107,6427.00
STRATTICE MESH,Q4130,15414.00
HIGH OSMOLAR CONTRAS,Q9963,5.00
LOCM M 200 PER 10ML,Q9966,60.00
PB LOCM M 200 PER 10ML,Q9966,60.00
LOCM M 300 PER 100ML,Q9967,200.00
LOCM M 370 PER 150ML,Q9967,300.00
PB LOCM M 300 PER 100ML,Q9967,200.00
PB LOCM M 370 PER 150ML,Q9967,300.00
LOCM M 300 PER ML,Q9967,2.00
OBS PER HR COND CD44,,52.00
APP FINGER SPLINT,,129.00
APP SHORT ARM SPLINT,,129.00
APP SHORT/LONG LEG,,129.00
BURN MEDIUM,,130.00
BURN SMALL,,124.00
CAST REMOVAL,,60.00
CENTRAL LINE INSERT,,541.00
DRAIN/INJ JOINT/BURS,,845.00
E/T INTUBATION,,335.00
ER SPECIAL PROCEDURE,,361.00
FBR EAR EXT AUD CNL,,82.00
ER FOREIGN BODY REMO,,1132.00
FBR NOSE,,77.00
LUMBAR PUNCTURE,,180.00
NASAL CAUT/PACK COMP,,325.00
NASAL CAUT/PACK SIMP,,201.00
REM IMPACT CERUMEN,,113.00
ADHESIVE WOUND CLOSE,,144.00
ANOSCOPY DX,,102.00
BURN LARGE,,195.00
CHEST TUBE INSERT,,541.00
DBRD SKIN SUBQ,,16.00
ENEMA,,63.00
EXC LESION SKIN TAG,,66.00
EYE IRRIGATION,,176.00
FBR ARM SUBQ,,407.00
FBR CORNEA W/O S/L,,273.00
FBR HAND/FINGER,,304.00
FBR LEG,,304.00
IMMOBILIZATION,,129.00
OXYGEN ER,,88.00
PELV/VAG EXAM,,67.00
RED DISLOCATION,,98.00
REM IMPACT FECAL,,180.00
REM RING,,51.00
SEXUAL ASSAULT EXAM,,257.00
SUBCLAVIAN CATH INS,,341.00
WOUND REPAIR-INTERME,,294.00
WOUND REPAIR-COMPLEX,,361.00
SUCTION,,67.00
STRAPPING OF SHOULD/,,209.00
E/T INTUBATION-PROFEE,,200.00
MASTECTOMY PART W AU,,8500.00
MASTECTOMY SIMPLE CO,,6910.00
BIOPSY EXCISION LYMP,,4980.00
OR MAJOR 1ST 30,,2081.00
OR MAJOR ADD 1/4,,520.00
OR MINOR 1ST 30,,1298.00
OR MINOR ADD 1/4,,324.00
INJ SMALL JNT,,583.00
IV SEDATION RN,,248.00
O/P PROCEDURE,,866.00
TRIGGER PNT INJ 1/2,,391.00
TRIGGER PNT INJ 3+,,489.00
OXYGEN OR,,249.00
EPI INJ CERV/THOR,,1563.00
EPI INJ LUMB/SAC,,1489.00
INJ INTERMEDIATE JNT,,749.00
INJ MAJOR JNT,,856.00
SIGMOID WITH BIOPSY,,957.00
SIGMOID DIAGNOSTIC,,941.00
EGD WITH SNARE,,2853.00
EGD WITH BIOPSY,,2508.00
EGD DIAGNOSTIC,,2390.00
COLONOSCOPY WITH SNARE,,2853.00
COLONOSCOPY WITH BIOPSY,,2508.00
COLONOSCOPY DIAGNOSTIC,,2390.00
MINOR ANESTHESIA MINUTES,,19.00
MAJOR ANESTHESIA MINUTES,,25.00
RECOVERY ROOM LVL 1 1ST 15 MIN,,155.00
REC ROOM ADDL 15,,88.00
HEMORRHOID LIG SGL,,1772.00
HEMORRHOID LIG MULTI,,1772.00
ENDOVNUS RF 1ST VN,,2980.00
ENDOVNUS RF ADDL VN,,1861.00
INJ TX VEIN,,57.00
LIGATION LEG VN OPEN,,825.00
REVISION LEG VEIN,,825.00
LIG/EXC/DIV VEIN,,825.00
PHLEB EXT VEIN 10-20,,1137.00
PHLEB EXT VEIN 20+,,1137.00
GWIRE WITH TIP,,383.00
GUIDE WIRE 0.45,,25.00
GUIDE WIRE TROCAR TI,,388.00
DRILL BIT 2.7MM CMP,,747.00
CANNULATED DRILL BIT,,670.00
DRILL BIT FOR LO-PRO,,444.00
GENERAL LVL 1 1ST HR,,1056.00
GENERAL LVL 1 ADD 30,,386.00
MAC,,319.00
SPINAL/EPIDURAL,,558.00
OXYGEN ANES,,103.00
SDS POST OP 1ST HR,,103.00
SDS POST OP ADD HR,,75.00
WOUND PROCEDURE,,77.00
TUBE PE,,258.00
FILLER WRIGHT SKIN,,8908.00
OSTEOSET RES MINI BE,,3066.00
PLUG ANAL FISTULA,,1947.00
COLON DX,,2390.00
COLON W ABL OTHER,,2853.00
COLON W BX,,2508.00
COLON W HBX/CAUTERY,,2853.00
COLON W SNARE,,2853.00
EGD DX,,2390.00
EGD W ABL OTHER,,2717.00
EGD W BAND LIGATION,,2277.00
EGD W BX,,2508.00
EGD W HBX/CAUTERY,,2853.00
EGD W SNARE,,2853.00
SIGMOID DX,,941.00
SIGMOID W ABL OTHER,,1269.00
SIGMOID W BX,,957.00
SIGMOID W HBX/CAUT,,1336.00
SIGMOID W SNARE,,1336.00
REC RM LVL 1 1ST 15,,155.00
REC RM LVL 1 ADDL 15,,88.00
ENEMA PROCEDURE,,60.00
MINOR ANESTHESIA MINUTES,,19.00
MAJOR ANESTHESIA MINUTES,,25.00
CRNA-.3PT FOR MIN,,42.00
PER MIN MAJ,,25.00
CRNA-ANORECTAL,,493.00
CRNA-ANT ABD WALL LO,,370.00
CRNA-ANT ABD WALL UP,,370.00
CRNA-ANTERIOR,,370.00
CRNA-COLONOSCOPY,,739.00
CRNA-CVP,,493.00
CRNA-CYSTO,,370.00
CRNA-EAR,,615.00
CRNA-EGD,,615.00
CRNA-EMERG COND,,247.00
CRNA-EYE,,615.00
CRNA-HERNIA LOW ABD,,493.00
CRNA-HERNIA UP ABD,,493.00
CRNA-INTEGUMENT I,,370.00
CRNA-INTEGUMENT II,,370.00
CRNA-INTRAORAL,,615.00
CRNA-INTRAPER/SCP LO,,739.00
CRNA-INTRAPERITON LO,,739.00
CRNA-INTRAPERITON UP,,862.00
CRNA-INTUBATION,,739.00
CRNA-IV > AGE 1,,370.00
CRNA-IV ADULT,,123.00
CRNA-MAJOR 1ST 15,,356.00
CRNA-MAJOR ADD 15,,249.00
MINOR PER MINUTE,,19.00
CRNA-MNOR 1ST 15,,270.00
CRNA-NRV/MUS/TEN/FAS,,370.00
CRNA-NRV/TEN/MUS/BUR,,370.00
CRNA-OPEN LO LEG BON,,370.00
CRNA-OPEN PROC,,370.00
CRNA-ORCHIOPEXY,,493.00
CRNA-OVER 70 YR,,123.00
CRNA-PERINEAL INTEG,,370.00
CRNA-POSTERIOR,,615.00
CRNA-RADICAL,,615.00
CRNA-REP FINGER LAC,,370.00
CRNA-SCAN POST PELV,,615.00
CRNA-SCOPES,,739.00
CRNA-SINUSES,,615.00
CRNA-SKIN I,,615.00
CRNA-SKIN II,,615.00
CRNA-SOFT TISSUE,,370.00
CRNA-SPINAL,,985.00
CRNA-TYMPANOTOMY,,493.00
CRNA-VEINS,,370.00
CRNA-VENT HERNIA LO,,739.00
CRNA-VENT HERNIA UP,,739.00
SC ARTHRO INJ SHLDR,,143.00
SC MYELOGRAM INJ,,124.00
SC IMAGE GUIDED PROC,,258.00
US IR GUIDED PROC,,767.00
US SCLEROTX SINGLE VEIN,,175.00
US SCLEROTX EA ADD VEIN,,258.00
US IR PLEURODES TALC,,1236.00
US INST FIBRINOLYSIS,,1236.00
US FIBRIN AGENT SUBS,,1236.00
US TUBE THORACOSTOMY,,1236.00
US IR PLACE TISSUE MARK,,515.00
CT SC CT GUIDED PROC,,666.00
CT SC PARA PUNC INITIAL,,326.00
CT SC PARA PUNC SUBS,,326.00
CT SC INTRATHECAL INJ,,515.00
MM SC WIRE PLACE EA ADD,,310.00
MM SC WIRE PLACE INIT,,310.00
ACETAMINOPHEN 325 MG SUPPOSITORY,,3.00
ACETAMINOPHEN 650 MG SUPPOSITORY,,2.00
ACETAMIN/CODEINE  300MG/30MG TAB #3,,2.00
DEXTROSE 5% 0.45% SODIUM CHL 1000ML,,18.00
TYLENOL 325MG TABLET,,3.00
D5LR 1000ML,,35.00
ACTIVATED CHARCOAL W SORBITOL 240ML,,83.00
ACTIVATED CHARCOAL 25GRAM SUSP,,56.00
AGGRENOX 200/25MG CAPSULE,,17.00
ZYLOPRIM 100MG TABLET,,2.00
XANAX  0.25MG TABLET,,2.00
0.45% SODIUM CHLOR  IV SOLN 1000ML,,35.00
ELAVIL 25MG TABLET,,2.00
NORVASC 10MG TABLET,,2.00
NORVASC 5MG TABLET,,2.00
AMMONIA INHALANT SALTS,,2.00
AUGMENTIN 500MG 125MG TABLET,,3.00
AUGMENTIN 875MG 125MG TABLET,,4.00
AMOXIL 250MG CAPSULE,,2.00
DEXTROSE 10% 1000ML IV SOLN,,35.00
ASPIRIN 325MG TABLET,,2.00
ASPIRIN 81MG CHEWABLE TABLET,,2.00
ASPIRIN ENTERIC COATED 325MG TABLET,,2.00
TENORMIN 25MG TABLET,,2.00
TENORMIN 50MG TABLET,,2.00
LIPITOR 10MG TABLET,,2.00
DERMABOND SKIN TISSUE ADHESIVE,,54.00
DEXTROSE 50%  50ML INJECTION,,33.00
ZITHROMAX 250MG TABLET,,6.00
BACLOFEN  10MG TABLET,,2.00
TESSALON PERLES 100MG CAPSULE,,2.00
XARELTO 10MG TABLET,,52.00
BETHANECHOL 25MG TABLET,,4.00
DULCOLAX 10MG SUPPOSITORY,,2.00
DULCOLAX 5MG TABLET,,2.00
ENSURE 240ML,,7.58
WELLBUTRIN XL 150MG TABLET,,2.00
CALCIUM 500MG TABLET,,2.00
CALCIUM CHLORIDE 10% 1 GRAM SYRINGE,,31.00
TEGRETOL 200MG TABLET,,3.00
CARBAMIDE PEROXIDE 6.5% EAR DROPS,,22.00
PROZAC 10MG CAPSULE,,2.00
CEFDINIR 300MG CAPSULE,,5.00
MICONAZOLE 2% TOPICAL PWD 85GM,,27.00
XARELTO 15MG TABLET,,52.00
CARDENE 20MG/200ML PREMIX,,372.00
KEFLEX 250MG CAPSULE,,2.00
KEFLEX 500MG CAPSULE,,2.00
LIBRIUM 25MG CAP,,2.00
QUESTRAN 4 GRAM POWDER,,8.00
KLONOPIN 0.5MG TABLET,,10.60
CATAPRES 0.1MG TABLET,,2.00
PLAVIX 75MG TABLET,,2.00
METHYLENE BLUE 50MG VIAL,,644.28
PROCHLORPERAZINE 25MG SUPPOSITORY,,35.00
PROLIXIN 5MG TABLET,,3.00
LIBRIUM 10MG CAP,,2.00
SANTYL OINTMENT 250UNITS PER GRAM,,846.00
VITAMIN B 12 1000MCG TABLET,,2.00
FLEXERIL 10MG TABLET,,2.00
DEPAKOTE 125MG SPRINKLES,,3.00
VALIUM 5MG TABLET,,2.00
LANOXIN 0.125MG TABLET,,42.00
CARDIZEM 30MG TABLET,,2.00
CARDIZEM 100MG ADDVANTAGE VIAL,,46.00
BENADRYL 12.5MG/5ML ELIXER UD,,3.00
LOMOTIL 2.5MG 0.025MG TABLET,,3.00
DEPAKOTE DR 250MG TABLET,,2.00
COLACE 100MG CAPSULE,,2.00
VIBRAMYCIN 100MG TABLET,,10.00
VIBRAMYCIN 100MG  INJECTION,,74.00
AVODART 0.5MG CAPSULE,,2.00
LEXAPRO 10MG TABLET,,2.00
PREMARIN 0.625MG TABLET,,21.00
FENTANYL  25MCG/HR PATCH,,29.00
FENTANYL 50MCG/HR  PATCH,,51.00
FERROUS SULFATE  325MG TABLET,,2.00
PROSCAR 5MG TABLET,,3.00
DIFLUCAN 100MG TABLET,,6.00
FLUORETS 1MG OPTH STRIP,,3.00
PROZAC 20MG CAPSULE,,2.00
FLONASE 50MCG NASAL SPRAY,,22.00
FOLIC ACID 1MG TABLET,,2.00
LASIX 20MG TABLET,,2.00
LASIX 40MG TABLET,,2.00
NEURONTIN 100MG CAPSULE,,2.00
NEURONTIN 300MG CAPSULE,,2.00
GENTAMICIN OPTH OINT 3.5GM,,37.00
GLYCERIN SUPPOSITORY,,2.00
ROBINUL 0.4MG INJECTION,,59.00
ROBITUSSIN DM 100MG/10MG PER 5ML UD,,3.00
APRESOLINE 25MG TABLET,,2.00
HYDROCORTISONE 1% 28GM CREAM,,12.00
LEVSIN 0.125MG SUBLINGUAL TABLET,,2.00
MOTRIN 200MG TABLET,,2.00
MOTRIN 400MG TABLET,,2.00
