"SVCCD","Description","PRICE1","As of Date"
"41205660","CEFAZOLIN 1GM/50ML INJ        ",513.35,"2/5/2019"
"41205890","CEFOXITIN 1GM INJ             ",438.23,"2/5/2019"
"41205900","CEFOXITIN 2GM INJ             ",540.68,"2/5/2019"
"41205910","CEFTAZIDIME 1GM INJ           ",277.83,"2/5/2019"
"41205930","CEFTAZIDIME 2GM INJ           ",469.55,"2/5/2019"
"41205940","CEFTAZIDIME 500MG INJ         ",229.29,"2/5/2019"
"41205980","CEFTRIAXONE 1GM IVPB          ",943.79,"2/5/2019"
"41205990","CEFTRIAXONE 1GM VIAL          ",943.79,"2/5/2019"
"41206010","CEFTRIAXONE 250MG INJ         ",306.02,"2/5/2019"
"41206020","CEFTRIAXONE 2GM INJ           ",1547.08,"2/5/2019"
"41206030","CEFTRIAXONE 500MG INJ         ",652.64,"2/5/2019"
"41206160","CEPHALEXIN 250MG CAP          ",17.78,"2/5/2019"
"41206170","CEPHALEXIN 250MG/5ML 5ML      ",19.56,"2/5/2019"
"41206190","CEPHALEXIN 500MG CAP          ",28.17,"2/5/2019"
"41206561","DORZOLAMIDE HCL 2% GTTS 5ML   ",432.95,"2/5/2019"
"41206580","CHLORDIAZEPOXIDE 10MG CAP     ",51.56,"2/5/2019"
"41206590","CHLORDIAZEPOXIDE 25MG CAP     ",119.73,"2/5/2019"
"41206600","CHLORDIAZEPOXIDE 5MG CAP      ",28.46,"2/5/2019"
"41206742","METFORMIN 850MG TAB           ",31.19,"2/5/2019"
"41206796","LOSARTAN 25MG TAB             ",15.92,"2/5/2019"
"41206850","CHLORPHENIRAMINE 4MG TAB      ",0.72,"2/5/2019"
"41206910","CHLORPROMAZINE 10MG TAB       ",12.20,"2/5/2019"
"41206937","FLUVOXAMINE 100MG TAB         ",59.60,"2/5/2019"
"41206970","CHLORPROMAZINE 25MG TAB       ",12.20,"2/5/2019"
"41207000","CHLORPROMAZINE 25MG/ML 2ML    ",225.82,"2/5/2019"
"41207050","CHLORPROMAZINE 50MG TAB       ",13.44,"2/5/2019"
"41207066","BUPIVACAINE/EPI 0.25% 10ML    ",26.36,"2/5/2019"
"41207150","CHLORTHALIDONE 25MG TAB       ",9.24,"2/5/2019"
"41207420","CIPROFLOXACIN 0.3% OP 2.5ML   ",303.35,"2/5/2019"
"41207560","BICITRA SUGAR FREE SOL 30ML   ",25.05,"2/5/2019"
"41207650","CLINDAMYCIN HCL 150MG CAP     ",35.19,"2/5/2019"
"41207670","CLINDAMYCIN SUSPENSION 100ML  ",376.48,"2/5/2019"
"41207690","CLINDAMYCIN 300MG/2ML 2ML     ",237.10,"2/5/2019"
"41207700","CLINDAMYCIN 600MG/4ML 4ML     ",372.47,"2/5/2019"
"41207710","CLINDAMYCIN 900MG/6ML 6ML     ",433.56,"2/5/2019"
"41207850","CLOMIPRAMINE 25MG CAP         ",21.01,"2/5/2019"
"41207860","CLONAZEPAM 0.5MG TAB          ",23.48,"2/5/2019"
"41207862","NITROGLYCERIN 0.1MG/HR PATCH  ",24.91,"2/5/2019"
"41207870","CLONAZEPAM 1MG TAB            ",3.00,"2/5/2019"
"41207880","CLONIDINE HCL 0.1MG PATCH     ",189.94,"2/5/2019"
"41207890","CLONIDINE HCL 0.1MG TABLET    ",19.56,"2/5/2019"
"41207900","CLONIDINE HCL 0.2MG PATCH     ",335.69,"2/5/2019"
"41207920","CLONIDINE HCL 0.3MG PATCH     ",400.55,"2/5/2019"
"41207954","TOBRAMYCIN 0.3% OP SOL 5ML    ",643.08,"2/5/2019"
"41207958","ERYTHROMYCIN 0.5% OP OIN 3.5GM",103.89,"2/5/2019"
"41207959","ERYTHROMYCIN 0.5% OP OINT 1GM ",38.36,"2/5/2019"
"41208050","CLOTRIMAZOLE 10MG TROCHE      ",19.23,"2/5/2019"
"41208073","LIDOCAINE HCL 2% JELLY 20ML   ",163.30,"2/5/2019"
"41208120","LOTRISONE CREAM 15GM          ",419.75,"2/5/2019"
"41208220","DESITIN OINTMENT 30GM         ",6.80,"2/5/2019"
"41208360","TYLENOL W/COD #3 TAB          ",32.87,"2/5/2019"
"41208460","CODEINE 15MG TAB              ",27.44,"2/5/2019"
"41208610","COLCHICINE 0.6MG TAB          ",12.80,"2/5/2019"
"41208663","TRUSOPT 2% 10ML DROPS         ",522.42,"2/5/2019"
"41208790","COSYNTROPIN 0.25MG INJ        ",350.57,"2/5/2019"
"41208818","SUCRALFATE 1GM/10ML 10ML      ",35.19,"2/5/2019"
"41208833","COLLAGENASE OINT 15GM         ",592.38,"2/5/2019"
"41208900","CYANOCOBALAMIN 1000MCG/ML 1ML ",133.03,"2/5/2019"
"41208901","ACYCLOVIR 200MG/5ML           ",10.55,"2/5/2019"
"41208917","ISOSORBIDE DINITRATE 40MG TAB ",12.20,"2/5/2019"
"41208920","CYANOCOBALAMIN 100MCG TAB     ",1.00,"2/5/2019"
"41208924","SUMATRIPTAN 25MG TAB          ",173.74,"2/5/2019"
"41208980","CYCLOBENZAPRINE 10MG TAB      ",21.15,"2/5/2019"
"41209020","CYCLOPENTOLATE 1% OP 2ML      ",121.61,"2/5/2019"
"41209140","CYPROHEPTADINE 4MG TAB        ",18.31,"2/5/2019"
"41209500","DEMECLOCYCLINE 150MG CAP      ",101.60,"2/5/2019"
"41209519","IBUPROFEN 100MG/5ML 5ML       ",1.00,"2/5/2019"
"41209531","CALCITONIN 200IU/ML 2ML       ",5698.45,"2/5/2019"
"41209720","DEXAMETHASONE 0.1% OP GTTS 5ML",359.42,"2/5/2019"
"41209808","DOCUSATE SODIUM 10ML LIQ      ",19.56,"2/5/2019"
"41209810","DEXAMETHASONE 1MG TAB         ",14.11,"2/5/2019"
"41209820","DEXAMETHASONE 4MG TAB         ",23.09,"2/5/2019"
"41209880","DEXAMETHASONE 10MG/ML 1ML     ",133.03,"2/5/2019"
"41209920","DEXAMETH SOD PHOS 4MG/ML 1ML  ",111.14,"2/5/2019"
"41210002","WARFARIN 6MG TAB              ",13.33,"2/5/2019"
"41210047","GENTAMICIN 20MG/2ML VIAL      ",195.64,"2/5/2019"
"41210057","CLOPIDOGREL 75MG TAB          ",63.42,"2/5/2019"
"41210074","PILOCARPINE HCL 5MG TAB       ",26.26,"2/5/2019"
"41210081","AZELASTINE NASAL SPRAY 137MCG ",802.81,"2/5/2019"
"41210082","ENOXAPARIN 30MG/0.3ML INJ     ",356.86,"2/5/2019"
"41210113","FLUVOXAMINE 25MG TAB          ",44.53,"2/5/2019"
"41210120","D50%-WATER 50ML SYRINGE       ",235.55,"2/5/2019"
"41210166","LEVOFLOXACIN 500MG/D5W 100ML  ",721.58,"2/5/2019"
"41210184","GI COCKTAIL                   ",78.96,"2/5/2019"
"41210199","POTASSIUM CHL 10MEQ/5ML       ",133.03,"2/5/2019"
"41210204","NORMAL SALINE FLUSH 10ML      ",3.61,"2/5/2019"
"41210213","LIDOCAINE HCL/EPI 2% 20ML     ",12.39,"2/5/2019"
"41210220","DIAZEPAM 2MG TABLET           ",20.64,"2/5/2019"
"41210230","DIAZEPAM 5MG TABLET           ",22.68,"2/5/2019"
"41210237","FLUPHENAZINE 2.5MG/ML 10ML    ",832.16,"2/5/2019"
"41210260","DIAZEPAM 5MG/ML 2ML SYR       ",28.02,"2/5/2019"
"41210261","TIAGABINE 4MG TAB             ",16.27,"2/5/2019"
"41210269","PREDNISOLONE 15MG/5ML 5ML     ",27.44,"2/5/2019"
"41210288","ENOXAPARIN 60MG/0.6ML         ",649.49,"2/5/2019"
"41210289","ENOXAPARIN 80MG/0.8ML         ",856.87,"2/5/2019"
"41210291","ENOXAPARIN 100MG/1.0ML        ",1132.08,"2/5/2019"
"41210320","DIBUCAINE 1% OINT 30GM        ",86.86,"2/5/2019"
"41210359","NEOSTIGMINE 1:1000 5ML INJ    ",41.27,"2/5/2019"
"41210394","CITALOPRAM 20MG TAB           ",50.04,"2/5/2019"
"41210413","OFLOXACIN .3% OTIC SOLN 5ML   ",849.60,"2/5/2019"
"41210414","FLUTICASONE NASAL INH 16GM    ",651.89,"2/5/2019"
"41210430","DICYCLOMINE HCL 10MG CAP      ",19.56,"2/5/2019"
"41210440","DICYCLOMINE 10MG/5ML SYRUP    ",20.14,"2/5/2019"
"41210469","AZITHROMYCIN 100MG/5ML 15ML   ",544.65,"2/5/2019"
"41210470","DICYCLOMINE 10MG/ML 2ML INJ   ",254.72,"2/5/2019"
"41210484","LEFLUNOMIDE 20MG TAB          ",192.43,"2/5/2019"
"41210493","LETROZOLE 2.5MG TAB           ",127.39,"2/5/2019"
"41210498","OSCAL-D 500/200MG TAB         ",14.89,"2/5/2019"
"41210518","QUESTRAN LIGHT 4GM PACKET     ",31.19,"2/5/2019"
"41210526","AUGMENTIN 875MG TAB           ",100.95,"2/5/2019"
"41210546","ADENOSINE 6MG INJECTION       ",526.19,"2/5/2019"
"41210549","MORPHINE SULF 100MG TAB       ",140.24,"2/5/2019"
"41210553","ROPINIROLE 1MG TAB            ",24.25,"2/5/2019"
"41210574","LIDOCAINE 4% 5ML              ",27.41,"2/5/2019"
"41210576","CELECOXIB 100MG CAP           ",33.47,"2/5/2019"
"41210591","GENTAMICIN SUL .3% OPTH 5ML   ",68.40,"2/5/2019"
"41210642","CELECOXIB 200MG CAP           ",48.29,"2/5/2019"
"41210659","ACETIC ACID .25% IRR 1000ML   ",318.93,"2/5/2019"
"41210667","AZITHROMYCIN 250MG TAB        ",161.26,"2/5/2019"
"41210688","CLOBETASOL 0.05% CRM 15GM     ",364.44,"2/5/2019"
"41210701","DIPHENHYDRAMINE 2% CRM 30GM   ",63.71,"2/5/2019"
"41210704","FIORINAL TAB                  ",20.64,"2/5/2019"
"41210710","DIGOXIN 0.125MG TAB           ",21.15,"2/5/2019"
"41210712","MORPHINE 30MG/30ML PCA        ",93.74,"2/5/2019"
"41210722","NITROGLYCERIN 25MG/D5W 250ML  ",361.58,"2/5/2019"
"41210726","NITROGLYCERIN 0.2MG/HR PATCH  ",28.89,"2/5/2019"
"41210727","NITROGLYCERIN 0.3MG/HR PATCH  ",30.45,"2/5/2019"
"41210728","NITROGLYCERIN 0.4MG/HR PATCH  ",37.59,"2/5/2019"
"41210730","DIGOXIN 0.25MG TAB            ",21.15,"2/5/2019"
"41210735","CAPSAICIN 0.025% 60GM CREAM   ",168.70,"2/5/2019"
"41210755","POTASSIUM CL 20MEQ/100ML      ",312.24,"2/5/2019"
"41210757","QUETIAPINE 200MG TAB          ",54.23,"2/5/2019"
"41210815","MYCOPHENOLATE MOFET 250MG CAP ",42.02,"2/5/2019"
"41210818","ACARBOSE 50MG TAB             ",18.31,"2/5/2019"
"41210850","DILTIAZEM 30MG TAB            ",12.80,"2/5/2019"
"41210853","ROPIVACAINE 10MG/ML 20ML      ",174.31,"2/5/2019"
"41210864","CALCIUM GLUC GEL 2.5% 25GM    ",82.35,"2/5/2019"
"41210907","MONTELUKAST 5MG CHEW TAB      ",44.75,"2/5/2019"
"41210908","DEPAKOTE SPRINKLE 125MG CAP   ",16.94,"2/5/2019"
"41211020","DIPHENHYDRAMINE ELIXIR 5ML    ",19.56,"2/5/2019"
"41211056","VITAMIN D 400 IU CAP          ",5.42,"2/5/2019"
"41211058","DESMOPRESSIN 0.2MG TAB        ",47.45,"2/5/2019"
"41211067","INSULIN HUMULIN 70/30 1 UNIT  ",2.00,"2/5/2019"
"41211096","MUPIROCIN CREAM 15GM          ",365.88,"2/5/2019"
"41211100","DIPHENHYDRAMINE 25MG CAP      ",1.59,"2/5/2019"
"41211109","FLUORESCEIN 0.6MG OP STRIP    ",3.00,"2/5/2019"
"41211116","PROGESTERONE 100MG CAP        ",16.40,"2/5/2019"
"41211121","SENNA 8.6MG TAB               ",19.56,"2/5/2019"
"41211140","DIPHENHYDRAMINE HCL 50MG INJ  ",133.03,"2/5/2019"
"41211152","CILOSTAZOL 50MG TAB           ",29.17,"2/5/2019"
"41211155","AZITHROMYCIN 500MG INJ        ",533.71,"2/5/2019"
"41211176","INSULIN NPH HUM REC 1 UNIT    ",2.00,"2/5/2019"
"41211177","INSULIN REG HUM REC 1 UNIT    ",2.00,"2/5/2019"
"41211180","LOMOTIL TAB                   ",28.17,"2/5/2019"
"41211184","LIDOCAINE 2% MPF 5ML          ",133.03,"2/5/2019"
"41211188","OXYCODONE ER 10MG TAB         ",25.60,"2/5/2019"
"41211190","LOMOTIL LIQUID 5ML            ",17.07,"2/5/2019"
"41211237","CALCIUM 500MG TAB             ",8.95,"2/5/2019"
"41211259","PIOGLITAZONE 15MG TAB         ",54.23,"2/5/2019"
"41211260","DIPYRIDAMOLE 25MG TAB         ",18.31,"2/5/2019"
"41211261","ESTRADIOL 0.5MG TAB           ",2.65,"2/5/2019"
"41211263","NITROGLYCERIN OINTMENT 1GM    ",9.36,"2/5/2019"
"41211280","DIPYRIDAMOLE 75MG TAB         ",16.94,"2/5/2019"
"41211329","LIDOCAINE PATCH 5%            ",79.68,"2/5/2019"
"41211333","MICONAZOLE POWDER 1.5 OZ      ",9.07,"2/5/2019"
"41211360","DIVALPROEX SODIUM 125MG TAB   ",9.24,"2/5/2019"
"41211370","DIVALPROEX SODIUM 250MG TAB   ",19.23,"2/5/2019"
"41211380","DIVALPROEX SODIUM 500MG TAB   ",39.10,"2/5/2019"
"41211390","HYDROCHLOROTHIAZIDE 25MG TAB  ",21.15,"2/5/2019"
"41211400","DOBUTAMINE 250MG INJ          ",266.98,"2/5/2019"
"41211436","MIDAZOLAM 2MG/ML 5ML SYRUP    ",356.05,"2/5/2019"
"41211438","MIDAZOLAM 5MG/ML 2ML INJ      ",145.59,"2/5/2019"
"41211440","DOCUSATE SODIUM 100MG CAP     ",1.59,"2/5/2019"
"41211466","OSELTAMIVIR 75MG CAP          ",111.93,"2/5/2019"
"41211486","OXYCODONE ER 20MG TAB         ",52.67,"2/5/2019"
"41211492","LIDOCAINE UROJECT 2%          ",326.32,"2/5/2019"
"41211499","CARVEDILOL 25MG TAB           ",36.32,"2/5/2019"
"41211562","DEHYDRATED ALCOHOL            ",172.75,"2/5/2019"
"41211567","AGGRENOX COMBO                ",32.09,"2/5/2019"
"41211610","DOXEPIN HCL 10MG CAP          ",16.94,"2/5/2019"
"41211622","OXYBUTYNIN 5MG TAB            ",21.15,"2/5/2019"
"41211643","CAFFEINE CITRATE 20MG/ML 3ML  ",706.65,"2/5/2019"
"41211650","DOXEPIN HCL 25MG CAP          ",19.56,"2/5/2019"
"41211660","DOXEPIN HCL 50MG CAP          ",16.92,"2/5/2019"
"41211664","CHLORASEPTIC SPRAY 180ML      ",63.34,"2/5/2019"
"41211668","OXCARBAZEPINE 300MG TAB       ",32.53,"2/5/2019"
"41211695","CYCLOSPORINE MICR 25MG CAP    ",7.35,"2/5/2019"
"41211702","POTASSIUM CL 10MEQ/100ML      ",17.48,"2/5/2019"
"41211720","DOXYCYCLINE 100MG TAB         ",28.17,"2/5/2019"
"41211725","SILVER SULFADIAZINE CRM 25GM  ",101.77,"2/5/2019"
"41211730","DOXYCYCLINE 100MG INJ         ",543.84,"2/5/2019"
"41211769","LINEZOLID 600MG TAB           ",850.13,"2/5/2019"
"41211838","CISATRACURIUM 2MG/ML 10ML     ",289.13,"2/5/2019"
"41212000","ENALAPRIL 1.25MG/ML 2ML INJ   ",488.31,"2/5/2019"
"41212020","ENALAPRIL 5MG TAB             ",25.60,"2/5/2019"
"41212170","EPHEDRINE SULFATE 50MG/ML INJ ",133.03,"2/5/2019"
"41212229","NOREPINEPHRINE 4MG 250ML PB   ",88.54,"2/5/2019"
"41212240","EPINEPHRINE 1MG/ML 1ML AMP    ",100.95,"2/5/2019"
"41212400","ERGOCALCIFEROL 50000IU CAP    ",14.18,"2/5/2019"
"41212444","BUPIVACAINE HCL/DEXTR 2ML     ",133.03,"2/5/2019"
"41212810","ERYTHROMYCIN ETHY 200MG/5 100 ",158.55,"2/5/2019"
"41212940","ESMOLOL HCL 10MG/ML 10ML INJ  ",355.30,"2/5/2019"
"41213090","ESTROGEN CONJ 0.3MG TAB       ",17.78,"2/5/2019"
"41213110","ESTROGEN CONJ 42.5GM VAG CREAM",810.98,"2/5/2019"
"41213160","ESTROGEN CONJ 25MG INJ        ",680.26,"2/5/2019"
"41213290","ETHAMBUTOL 400MG TAB          ",34.57,"2/5/2019"
"41213480","ETOMIDATE 2MG/ML 2OML INJ     ",412.39,"2/5/2019"
"41213530","FAMOTIDINE 10MG/ML 2ML INJ    ",165.92,"2/5/2019"
"41213550","FAMOTIDINE 20MG TAB           ",1.00,"2/5/2019"
"41213610","TRINSICON CAP                 ",16.94,"2/5/2019"
"41213620","NIFEREX-150 FORTE CAP         ",8.79,"2/5/2019"
"41213680","FENTANYL 100MCG/HR ADH PATCH  ",613.53,"2/5/2019"
"41213690","FENTANYL 25MCG/HR ADH PATCH EA",279.32,"2/5/2019"
"41213700","FENTANYL 50MCG/HR ADH PATCH EA",395.99,"2/5/2019"
"41213710","FENTANYL 75MCG/HR ADH PATCH EA",494.41,"2/5/2019"
"41213720","FENTANYL CIT 0.05MG/ML 2ML    ",147.11,"2/5/2019"
"41213730","FENTANYL CIT 0.05MG/ML 5ML    ",147.11,"2/5/2019"
"41213760","FERRIC SUBSULFATE SOL 30ML    ",34.58,"2/5/2019"
"41213872","ASPIRIN EC 81MG TAB           ",1.00,"2/5/2019"
"41213920","FERROUS SULFATE 160MG SA TAB  ",1.52,"2/5/2019"
"41213940","FERROUS SUL ELI 220MG/5ML 5ML ",1.36,"2/5/2019"
"41213970","FERROUS SULFATE 325MG TAB     ",1.59,"2/5/2019"
"41214120","FLECAINIDE 100MG TAB          ",32.53,"2/5/2019"
"41214140","FLUCONAZOLE 100MG TAB         ",176.06,"2/5/2019"
"41214206","IPRATROPIUM 21MCG 30ML        ",666.01,"2/5/2019"
"41214209","HEPATIT B VIR VACC 10MCG/.5ML ",166.95,"2/5/2019"
"41214220","FLUDROCORTISONE ACT 0.1MG TAB ",19.23,"2/5/2019"
"41214470","FLUOROMETHOLONE .1% GTTS 5ML  ",363.82,"2/5/2019"
"41214497","MAGNESIUM SUL 40MG/ML 50ML    ",62.70,"2/5/2019"
"41214525","FLUCONAZOLE 100MG/50ML SALINE ",745.55,"2/5/2019"
"41214550","FLUOXETINE 20MG CAP           ",54.78,"2/5/2019"
"41214600","FLUPHENAZINE DEC 25MG/ML 1ML  ",151.65,"2/5/2019"
"41214640","FLUPHENAZINE 1MG TAB          ",12.86,"2/5/2019"
"41214690","FLUPHENAZINE 5MG TAB          ",16.94,"2/5/2019"
"41214724","CALMOSEPTINE OINT 113GM       ",90.81,"2/5/2019"
"41214800","FOLIC ACID 1MG TAB            ",1.00,"2/5/2019"
"41214820","FOLIC ACID 5MG/ML 1ML INJ     ",322.23,"2/5/2019"
"41214860","FUROSEMIDE 10MG/ML 2ML INJ    ",11.53,"2/5/2019"
"41214865","ANASTROZOLE 1MG TAB           ",140.24,"2/5/2019"
"41214870","FUROSEMIDE 10MG/ML 4ML INJ    ",133.03,"2/5/2019"
"41214880","FUROSEMIDE 10MG/ML 10ML INJ   ",208.97,"2/5/2019"
"41214888","DILTIAZEM 25MG/5ML INJ        ",240.25,"2/5/2019"
"41214900","FUROSEMIDE 20MG TAB           ",14.11,"2/5/2019"
"41214910","FUROSEMIDE 40MG TAB           ",24.25,"2/5/2019"
"41215040","GEMFIBROZIL 600MG TAB         ",39.10,"2/5/2019"
"41215062","NITROGLYCERIN 0.6MG PATCH     ",34.57,"2/5/2019"
"41215090","GENTAMICIN 0.1% OINTMENT 15GM ",95.39,"2/5/2019"
"41215110","GENTAMICIN 3MG/3.5GM OP OINT  ",210.54,"2/5/2019"
"41215170","GENTAMICIN SUL 40MG/ML 2ML    ",308.35,"2/5/2019"
"41215230","GENTIAN VIOLET 1% 30ML SOL    ",39.99,"2/5/2019"
"41215260","GLIPIZIDE 10MG TAB            ",19.56,"2/5/2019"
"41215265","GLIPIZIDE XL 10MG TAB         ",22.05,"2/5/2019"
"41215270","GLIPIZIDE 5MG TAB             ",19.56,"2/5/2019"
"41215280","GLUCAGON 1MG INJ              ",795.85,"2/5/2019"
"41215300","GLUCOSE GEL 31GM              ",2.00,"2/5/2019"
"41215364","B&O SUPPRETTES SUPP 60MG      ",81.37,"2/5/2019"
"41215425","EPINEPHRINE 1:1000 5MG/5ML 30M",170.53,"2/5/2019"
"41215430","GLYCERIN ADULT SUPP.          ",16.94,"2/5/2019"
"41215440","GLYCERIN PEDIATRIC SUPP.      ",19.56,"2/5/2019"
"41215525","GLYCOPYRROLATE 0.2MG/ML 5ML   ",15.90,"2/5/2019"
"41215530","GLYCOPYRROLATE 1MG TAB        ",21.10,"2/5/2019"
"41215609","MIRTAZAPINE 15MG TAB          ",56.34,"2/5/2019"
"41215639","GLIMEPIRIDE 2MG TAB           ",18.02,"2/5/2019"
"41215800","GUAIFENESIN SYR 100MG/5ML 5ML ",1.59,"2/5/2019"
"41215860","GUAIFEN100-COD10MG/5ML 5ML    ",19.56,"2/5/2019"
"41215890","GUAIFENESIN-DM SYRUP 5ML      ",17.78,"2/5/2019"
"41215900","GUAIFENESIN-DM SYRUP 10ML     ",15.68,"2/5/2019"
"41215920","GUAIFENESIN-DM SYRUP 120ML    ",43.87,"2/5/2019"
"41215947","TERBINAFINE HCL 250MG TAB     ",149.10,"2/5/2019"
"41216168","OXYCODONE ER 40MG TAB         ",85.38,"2/5/2019"
"41216336","CLIMARA .1MG/ML PATCH         ",140.06,"2/5/2019"
"41216390","GUANFACINE 1MG TAB            ",18.31,"2/5/2019"
"41216460","HALOPERIDOL 1MG TAB           ",17.78,"2/5/2019"
"41216480","HALOPERIDOL 5MG TAB           ",25.60,"2/5/2019"
"41216500","HALOPERIDOL DEC 50MG/ML INJ   ",553.54,"2/5/2019"
"41216540","HALOPERIDOL 5MG/ML 1ML INJ    ",140.06,"2/5/2019"
"41216630","TUCKS MEDICATED PADS 40EA     ",83.78,"2/5/2019"
"41216640","ANUSOL HC SUPP                ",19.56,"2/5/2019"
"41216710","TRIAMTERENE-HCTZ 37.5-25 TAB  ",21.15,"2/5/2019"
"41216770","HEPARIN SODIUM 1000U INJ      ",90.81,"2/5/2019"
"41216780","HEPARIN 1000U/ML 10ML         ",57.83,"2/5/2019"
"41216814","XALATAN .005% SOL 2.5ML       ",723.49,"2/5/2019"
"41216815","HEPARIN SOD 100U/ML 5ML       ",5.98,"2/5/2019"
"41216840","HEPARIN SODIUM 10U/ML 1ML     ",91.55,"2/5/2019"
"41216880","HEPARIN SOD 5000U 1ML INJ     ",133.03,"2/5/2019"
"41216910","HEPATITIS B IMMUNE GLOB 0.5ML ",1036.32,"2/5/2019"
"41216920","HEPATITIS B IMMUNE GLOB 1ML   ",1759.56,"2/5/2019"
"41216990","HEPATIT B VIR VACCINE 1ML     ",2115.02,"2/5/2019"
"41217020","HETASTARCH 6% 500ML           ",1545.53,"2/5/2019"
"41217159","OLANZAPINE 5MG TAB            ",118.13,"2/5/2019"
"41217161","OLANZAPINE 7.5MG TAB          ",90.10,"2/5/2019"
"41217162","OLANZAPINE 10MG TAB           ",184.11,"2/5/2019"
"41217170","HYDRALAZINE 10MG TAB          ",20.14,"2/5/2019"
"41217190","HYDRALAZINE 20MG/ML 1ML       ",132.29,"2/5/2019"
"41217200","HYDRALAZINE 25MG TAB          ",24.25,"2/5/2019"
"41217390","HYCODAN SYRUP 5ML             ",10.00,"2/5/2019"
"41217520","HYDROCORTISONE 10MG TAB       ",17.78,"2/5/2019"
"41217530","HYDROCORTISONE 1% CRM 30GM    ",71.86,"2/5/2019"
"41217540","HYDROCORTISONE 1% OINT 30GM   ",64.03,"2/5/2019"
"41217660","HYDROCORTISONE 100MG INJ      ",133.03,"2/5/2019"
"41217670","HYDROCORTISONE 250MG INJ      ",168.70,"2/5/2019"
"41217730","HYDROMORPHONE 1MG/ML INJ      ",26.63,"2/5/2019"
"41217740","HYDROMORPHONE 2MG TAB         ",54.78,"2/5/2019"
"41217760","HYDROMORPHONE 2MG/ML INJ      ",147.11,"2/5/2019"
"41217790","HYDROMORPHONE 4MG TAB         ",32.09,"2/5/2019"
"41217820","HYDROXYCHLOROQUINE 200MG TAB  ",30.45,"2/5/2019"
"41217890","HYDROXYZINE HCL 10MG TAB      ",19.23,"2/5/2019"
"41217900","HYDROXYZINE 10MG/5ML 5ML SYRP ",21.15,"2/5/2019"
"41217990","HYDROXYZINE PAMOATE 25MG CAP  ",19.56,"2/5/2019"
"41218010","HYDROXYZINE PAMOATE 50MG CAP  ",3.84,"2/5/2019"
"41218020","HYOSCYAMINE 0.125MG TAB       ",9.67,"2/5/2019"
"41218140","IBUPROFEN 200MG TAB           ",1.00,"2/5/2019"
"41218160","IBUPROFEN 400MG TAB           ",21.15,"2/5/2019"
"41218170","IBUPROFEN 600MG TAB           ",24.25,"2/5/2019"
"41218250","IMIPRAMINE 10MG TAB           ",12.18,"2/5/2019"
"41218260","IMIPRAMINE 25MG TAB           ",17.78,"2/5/2019"
"41218410","INDAPAMIDE 2.5MG TAB          ",19.23,"2/5/2019"
"41218430","INDOMETHACIN 25MG CAP         ",16.94,"2/5/2019"
"41218450","INDOMETHACIN 50MG SUPP        ",100.15,"2/5/2019"
"41218750","INSULIN REG HUMAN REC 1ML     ",129.12,"2/5/2019"
"41219180","IRON DEXTRAN COMPLEX 100MG INJ",732.44,"2/5/2019"
"41219210","IRON POLYSACCHARIDE 150MG CAP ",18.31,"2/5/2019"
"41219400","ISONIAZID 100MG TAB           ",18.31,"2/5/2019"
"41219570","ISOSORBIDE DINITRATE 10MG TAB ",4.92,"2/5/2019"
"41219600","ISOSORBIDE MONONITRAT 20MG TAB",18.31,"2/5/2019"
"41219605","ISOSORBIDE MONONITRAT 30MG TAB",25.83,"2/5/2019"
"41219611","ISOSORBIDE MONONITRAT 60MG TAB",36.03,"2/5/2019"
"41219860","KETAMINE 50MG/ML 10ML         ",402.48,"2/5/2019"
"41219880","KETOCONAZOLE 2% 15GM CREAM    ",309.63,"2/5/2019"
"41219920","KETOROLAC 30MG/ML INJ         ",278.58,"2/5/2019"
"41219930","KETOROLAC 60MG/2ML INJ        ",367.83,"2/5/2019"
"41219960","LABETALOL 100MG TAB           ",21.15,"2/5/2019"
"41220010","LABETALOL 5MG/ML 20ML INJ     ",678.68,"2/5/2019"
"41220040","LACTASE 3000U CAP             ",12.78,"2/5/2019"
"41220150","LACTULOSE 10GM/15ML 30ML SYRP ",15.17,"2/5/2019"
"41220300","LACRI-LUBE S.O.P. OP OIN 0.7GM",79.04,"2/5/2019"
"41220340","CARBAMAZEPINE XR 100MG TAB    ",16.94,"2/5/2019"
"41220480","LEVOTHYROXINE .025MG TAB      ",14.11,"2/5/2019"
"41220490","LEVOTHYROXINE .05MG TAB       ",14.11,"2/5/2019"
"41220519","SODIUM PHOSPHATE 45MM/15ML    ",140.11,"2/5/2019"
"41220520","LEVOTHYROXINE .15MG TAB       ",24.25,"2/5/2019"
"41220530","LEVOTHYROXINE .1MG TAB        ",21.15,"2/5/2019"
"41220580","LIDOCAINE HCL 0.5% 50ML INJ   ",133.03,"2/5/2019"
"41220620","LIDOCAINE HCL 1% 2ML INJ      ",78.96,"2/5/2019"
"41220640","LIDOCAINE HCL 1% 5ML INJ      ",133.03,"2/5/2019"
"41220670","LIDOCAINE HCL 1% 10ML INJ     ",11.53,"2/5/2019"
"41220680","LIDOCAINE HCL 1% 20ML INJ     ",20.89,"2/5/2019"
"41220690","LIDOCAINE HCL 1% MPF 30ML INJ ",4.58,"2/5/2019"
"41220710","LIDOCAINE HCL 1% 50ML INJ     ",140.06,"2/5/2019"
